survey_id,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
JE247,2016-05-27,J10,"Sean Godwin, Brianna Knowles, Brett Johnson",light,100,1,0.1-5,NW,NA,NA,NA,0,10.5,1,NA,1,standard,NA
JE248,2016-05-27,J09,"Sean Godwin, Brianna Knowles, Brett Johnson, Jack Goldman",light,100,0,0,NA,NA,NA,NA,1,7.5,1,NA,1,standard,NA
JE249,2016-05-27,J01,"Sean Godwin, Brianna Knowles, Brett Johnson",light,100,1,0.1-5,NW,NA,NA,NA,1,8.5,1,NA,1,standard,NA
JE250,2016-05-28,J02,"Brett Johnson, Shannon Mendt, Brianna Knowles",light,100,0,0,NA,NA,NA,NA,2,10,1,NA,1,standard,No fish on first set
JE251,2016-05-28,J03,"Brett Johnson, Shannon Mendt, Brianna Knowles, Jack Goldman",none,25,1,0.1-5,SE,NA,NA,NA,1,8.5,1,NA,1,standard,NA
JE252,2016-06-01,J02,"Chris Guinchard, Lauren Portner, Dylan Smyth.",none,75,0,0,NA,NA,NA,NA,1,NA,1,NA,1,standard,Secchi left onboard Madrona
JE253,2016-06-01,J01,"Chris Guinchard, Lauren Portner, Dylan Smyth.",none,100,0,0.1-5,N,NA,NA,NA,1,8.5,1,NA,1,standard,Morts due to misidentification
JE254,2016-06-02,J10,"Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,50,1,0.1-5,SE,NA,NA,NA,1,8.5,1,NA,1,standard,NA
JE255,2016-06-02,J09,"Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,50,1,5-10,S,NA,NA,NA,2,6,1,NA,1,standard,Couldn't locate whatman paper for JS00541-JS00660
JE256,2016-06-02,J08,"Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,1,5-10,SE,NA,NA,NA,1,10,1,NA,1,standard,NA
JE257,2016-06-03,J05,"Chris Guinchard, Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,2,5-10,SE,NA,NA,NA,1,10,1,NA,1,standard,NA
JE258,2016-06-03,J07,"Chris Guinchard, Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,2,5-10,SE,NA,NA,NA,1,12,1,NA,1,standard,NA
JE259,2016-06-04,J06,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,50,0,0.1-5,SE,NA,NA,NA,3,10.5,1,NA,1,standard,NA
JE260,2016-06-04,J04,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,50,2,10-15,NW,NA,NA,NA,1,10.5,1,NA,1,standard,"no fish, stopped for weather"
JE261,2016-06-04,J03,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,0,1,5-10,NW,NA,NA,NA,1,12,1,NA,1,standard,NA
JE262,2016-06-09,J09,"Lauren Portner, Brianna Knowles, Sam James",none,0,0,0.1-5,NW,NA,NA,NA,1,11.5,1,NA,1,standard,NA
JE263,2016-06-09,J10,"Lauren Portner, Brianna Knowles, Sam James",moderate,100,0,0.1-5,SE,NA,NA,NA,1,13,1,NA,1,standard,NA
JE264,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
JE265,2016-06-10,J01,"Lauren Portner, Sam James, Claire Atkinson",none,100,1,0.1-5,NE,NA,NA,NA,1,10.5,1,NA,1,standard,NA
JE266,2016-06-10,J03,"Lauren Portner, Sam James, Claire Atkinson",none,100,3,5-10,NW,NA,NA,NA,1,10.5,1,NA,1,standard,NA
JE267,2016-06-10,J04,"Lauren Portner, Sam James, Claire Atkinson",none,100,0,0.1-5,SE,NA,NA,NA,1,6,1,NA,1,standard,NA
JE268,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
JE269,2016-06-11,J06,"Lauren Portner, Sam James, Brianna Knowles",none,100,1,5-10,NW,NA,NA,NA,1,8,1,NA,1,standard,NA
JE270,2016-06-11,J07,"Sam James, Clare Atkinson, Brianna Knowles",none,100,1,5-10,NW,NA,NA,NA,1,12.5,1,NA,1,standard,NA
JE271,2016-06-11,J05,"Sam James, Clare Atkinson, Brianna Knowles, Melissa Orobko",none,100,1,0.1-5,NW,NA,NA,NA,1,10,3,NA,3,standard,NA
JE272,2016-06-17,J02,"Mirko Diaz, Chris Guinchard, Olivia Gutjahr",none,75,0,0.1-5,NW,NA,NA,NA,2,12,1,NA,1,standard,NA
JE273,2016-06-17,J01,"Mirko Diaz, Chris Guinchard, Olivia Gutjahr",none,25,0,5-10,NW,NA,NA,NA,1,NA,1,NA,1,standard,NA
JE274,2016-06-18,J09,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,50,0,0.1-5,NW,NA,NA,NA,2,8.5,1,NA,1,standard,NA
JE275,2016-06-18,J10,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,100,1,0.1-5,NW,NA,NA,NA,0,9.5,1,NA,1,standard,No setable fish. Called it after 1 hour of searching.
JE276,2016-06-18,J03,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,100,1,0.1-5,NW,NA,NA,NA,1,7.5,1,NA,1,standard,NA
JE277,2016-06-19,J04,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Andrew Bateman",none,100,0,0.1-5,NW,NA,NA,NA,0,8,1,NA,1,standard,"Searched for 1 hour and 40 minutes, dimpling seen at the end of survey turned out to be perch."
JE278,2016-06-19,J08,"Chris Guinchard, Olivia Gutjahr, Stephanie Peacock, Dylan Smyth",none,100,1,0.1-5,NW,NA,NA,NA,3,7,1,NA,2,standard,Three seperate sets no sockeye. No fish collected.
JE281,2016-06-19,J05,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Stephanie Peacock",none,75,2,5-10,NW,NA,NA,NA,1,10.5,1,NA,3,standard,NA
JE282,2016-06-19,J06,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Stephanie Peacock",none,75,1,5-10,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
JE283,2016-06-20,J07,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA
JE284,2016-06-23,J09,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",moderate,100,0,0,NA,NA,NA,NA,1,10,1,NA,1,standard,NA
JE285,2016-06-23,J10,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,0,0,NA,NA,NA,NA,1,7.5,1,NA,1,standard,NA
JE286,2016-06-23,J03,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,1,0.1-5,NE,NA,NA,NA,1,9,1,NA,1,standard,NA
JE287,2016-06-24,J01,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,1,0.1-5,NW,NA,NA,NA,0,9,1,NA,1,standard,NA
JE288,2016-06-24,J02,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",moderate,100,1,0,NA,NA,NA,NA,1,8,1,NA,1,standard,"Other activity in area, but no distinct sockeye. Difficult catching consditions, so kept school. Herring was small (~6cm) and dead when net was brought in."
JE289,2016-06-24,J04,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,SW,NA,NA,NA,0,8.5,1,NA,1,standard,NA
JE290,2016-06-24,J08,"Andrew Bateman, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,NW,NA,NA,NA,2,9.5,1,NA,1,standard,NA
JE291,2016-06-25,J06,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,NW,NA,NA,NA,1,10.5,1,NA,1,standard,NA
JE292,2016-06-25,J07,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,5-10,NW,NA,NA,NA,1,11.5,1,NA,1,standard,NA
JE293,2016-06-25,J05,"Andrew Bateman, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,NW,NA,NA,NA,2,12,1,NA,1,standard,NA
JE294,2016-07-04,J02,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,2,6,1,NA,1,standard,NA
JE295,2016-07-04,J01,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,75,1,0.1-5,N,NA,NA,NA,1,8,1,NA,1,standard,NA
JE296,2016-07-04,J03,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",light,100,1,0.1-5,N,NA,NA,NA,0,9,1,NA,1,standard,NA
JE297,2016-07-04,J10,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",light,100,1,0.1-5,N,NA,NA,NA,0,10,1,NA,1,standard,NA
JE298,2016-07-04,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,50,2,0.1-5,NW,NA,NA,NA,1,9,1,NA,1,standard,NA
JE299,2016-07-05,J04,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,0,10,1,NA,1,standard,NA
JE300,2016-07-05,J08,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,1,10.5,1,NA,1,standard,NA
JE301,2016-07-05,J05,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,0,11,1,NA,1,standard,NA
JE302,2016-07-05,J07,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,1,5-10,N,NA,NA,NA,1,12.5,1,NA,1,standard,NA
JE303,2016-07-06,J06,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,0,0,NW,NA,NA,NA,1,11.5,NA,NA,2,standard,left YSI on Madrona
JE324,2017-05-26,J03,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,1,0.1-5,NW,ebb,2017-05-26 06:17:00 PDT,2017-05-26 06:32:00 PDT,0,8,1,NA,NA,standard,No CTD on board and no flow meter on board so no zoop tow completed.
JE325,2017-05-26,J02,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,0,0,NA,ebb,2017-05-26 07:08:00 PDT,2017-05-26 07:24:00 PDT,0,8,1,NA,NA,standard,No CTD on board.
JE326,2017-05-26,J13,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,0,0,NA,ebb,2017-05-26 08:00:00 PDT,2017-05-26 08:24:00 PDT,0,10.5,1,NA,NA,standard,No CTD on board.
JE327,2017-05-26,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,0,0,NA,flood,2017-05-26 10:38:00 PDT,2017-05-26 10:53:00 PDT,0,8.5,1,NA,NA,standard,No CTD or flow meter on board so no zoop tow.
JE328,2017-06-02,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",light,50,2,10-15,SW,ebb,2017-06-02 12:58:00 PDT,2017-06-02 13:14:00 PDT,0,10,1,NA,2,standard,Observed popping behavior to be salmon fry or small smolts
JE329,2017-06-02,J11,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,1,5-10,SE,ebb,2017-06-02 13:58:00 PDT,2017-06-02 14:14:00 PDT,0,16.5,1,NA,NA,standard,No salmon or surface activity observed
JE330,2017-06-02,J12,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,2,5-10,SE,ebb,2017-06-02 14:38:00 PDT,2017-06-02 14:53:00 PDT,0,13,1,NA,NA,standard,"Wind gusting 15SE, heavy wave action on shore, Beaufort of B2-B3."
JE331,2017-06-03,J03,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,2,10-15,NW,flood,2017-06-03 05:36:00 PDT,2017-06-03 05:49:00 PDT,0,13,1,3,2,standard,CTD hand dropped.
JE332,2017-06-03,J02,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,50,1,0.1-5,E,flood,2017-06-03 06:58:00 PDT,2017-06-03 07:15:00 PDT,0,12.5,1,NA,NA,standard,CTD failed to record cast
JE333,2017-06-03,J13,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,1,0.1-5,SE,flood,2017-06-03 08:19:00 PDT,2017-06-03 08:35:00 PDT,0,12,1,2,NA,standard,"CTD hand dropped. No other surface activity observed beyond dimpling, and unsure whether dimpling behaviour was indeed salmon."
JE304,2017-06-06,J03,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,0,1,0.1-5,SW,ebb,2017-06-06 06:27:00 PDT,2017-06-06 06:43:00 PDT,3,8,1,NA,2,standard,Missed fish on first set. Had to wait for cruise ship wake to do second set. Long search time after first set (fish dove?). No CTD on board. Secchi drop on datasheet only (not on digital form).
JE305,2017-06-06,J02,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,25,0,0,NA,ebb,2017-06-06 14:18:00 PDT,2017-06-06 14:34:00 PDT,1,NA,NA,NA,NA,standard,"No oceanography completed due to sudden change in weather. Trialled live-licing and anaesthatization protocols, but could not finish due to weather. Some morphological measurements missing."
JE334,2017-06-07,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,100,1,5-10,SE,ebb,2017-06-07 07:16:00 PDT,2017-06-07 07:32:00 PDT,0,10.5,1,NA,2,standard,No slides observed on visual survey. Did full oceanography and moved to secondary site.
JE335,2017-06-07,J11,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,100,2,5-10,SE,flood,2017-06-07 08:14:00 PDT,2017-06-07 08:29:00 PDT,0,9,1,NA,NA,standard,Reduced visibility due to heavy wave action and gusting wind.
JE336,2017-06-07,J12,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,2,5-10,SE,flood,2017-06-07 08:52:00 PDT,2017-06-07 09:06:00 PDT,0,10.5,1,NA,NA,standard,Reduced visibility due to heavy wave action and gusting wind.
JE306,2017-06-13,J09,"Dylan Smyth, Emma Atkinson, Lauren Portner, Dylan Shea",none,100,1,0,NA,ebb,2017-06-13 06:36:00 PDT,2017-06-13 06:52:00 PDT,2,10.5,1,2,3,standard,NA
JE307,2017-06-14,J03,"Lauren Portner, Dylan Smyth, Emma Atkinson, Dylan Shea",none,100,1,0.1-5,SE,ebb,2017-06-14 05:51:00 PDT,2017-06-14 06:04:00 PDT,1,8,1,NA,3,standard,CTD failed to record cast
JE337,2017-06-20,J03,"Emma Atkinson, Lauren Portner, Dylan Smyth, Mirko Diaz",none,100,2,5-10,NW,flood,2017-06-20 06:32:00 PDT,2017-06-20 06:46:00 PDT,1,11,1,NA,2,standard,Weather picked up. Unable to complete a set.
JE308,2017-06-20,J02,"Emma Atkinson, Lauren Portner, Dylan Smyth, Mirko Diaz",none,100,1,0.1-5,NW,flood,2017-06-20 08:36:00 PDT,2017-06-20 08:52:00 PDT,2,8.5,1,NA,3,standard,"Last half of visual survey was a B2-3, so visibility was difficult. We caught 3 local pink fry. CTD not recording drops (turning off spontaneously)."
JE309,2017-06-21,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,1,0.1-5,NW,ebb,2017-06-21 05:56:00 PDT,2017-06-21 06:10:00 PDT,2,10,1,NA,2,standard,NA
JE310,2017-06-27,J09,"Dylan Smyth, Emma Atkinson, Lauren Portner, Mirko Diaz",none,100,2,10-15,NW,ebb,2017-06-27 05:56:00 PDT,2017-06-27 06:11:00 PDT,2,9.5,1,NA,2,standard,NA
JE311,2017-06-28,J02,"Dylan Smyth, Emma Atkinson, Lauren Portner, Mirko Diaz",none,75,2,5-10,NW,ebb,2017-06-28 05:42:00 PDT,2017-06-28 05:57:00 PDT,5,11.5,1,NA,2,standard,"First half of visual survey was a B2, second half was a B3. Secchi hit the bottom at 7.5m."
JE314,2017-07-06,J09,"Dylan Smyth, Dylan Shea, Lauren Portner, Mirko Diaz",none,100,0,0,NA,ebb,2017-07-06 06:04:00 PDT,2017-07-06 06:20:00 PDT,2,5.5,2,1,3,standard,NA
JE312,2017-07-07,J03,"Dylan Smyth, Dylan Shea, Lauren Portner, Mirko Diaz",none,75,0,0,NA,ebb,2017-07-07 06:17:00 PDT,2017-07-07 06:32:00 PDT,1,7.5,1,NA,2,standard,NA
JE313,2017-07-07,J02,"Dylan Smyth, Dylan Shea, Lauren Portner, Mirko Diaz",none,100,0,0.1-5,NW,flood,2017-07-07 09:29:00 PDT,2017-07-07 09:46:00 PDT,1,NA,NA,NA,NA,standard,NA
JE316,2017-07-12,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,100,1,0,NA,ebb,2017-07-12 06:27:00 PDT,2017-07-12 06:43:00 PDT,1,9.5,1,2,3,standard,NA
JE338,2017-07-12,J11,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,100,0,0,NA,ebb,2017-07-12 08:27:00 PDT,2017-07-12 08:41:00 PDT,0,9.5,1,2,NA,standard,NA
JE363,2017-07-12,J12,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,75,0,0,NA,ebb,2017-07-12 09:12:00 PDT,2017-07-12 09:28:00 PDT,0,8.5,1,2,NA,standard,NA
JE315,2017-07-12,J03,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,100,1,0,NA,ebb,2017-07-12 10:01:00 PDT,2017-07-12 10:16:00 PDT,1,8,1,2,3,standard,NA
JE340,2017-07-12,J13,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,75,0,0,NA,flood,2017-07-12 12:32:00 PDT,2017-07-12 12:50:00 PDT,0,10.5,1,2,NA,standard,NA
JE341,2017-07-12,J02,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,75,1,0.1-5,NW,flood,2017-07-12 14:09:00 PDT,2017-07-12 14:26:00 PDT,0,14,1,2,NA,standard,NA
DE500,2018-05-01,D08,"Brett Johnson, Julian Gan, Katie Davidson, Sara Tremblay-Boyer",none,0,1,0.1-5,NW,ebb,NA,NA,0,10,1,2,NA,non-standard,Boat training
DE501,2018-05-09,D09,"Brett Johnson, Julian Gan, Katie Davidson, Sara Tremblay-Boyer",none,75,1,5-10,SE,low slack,2018-05-09 07:40:00 PDT,2018-05-09 07:52:00 PDT,0,13.5,1,2,3,standard,No settable activity
DE502,2018-05-10,D27,"Brett Johnson, Krystal Bachen, Katie Davidson, Sara Tremblay-Boyer",light,100,1,0,NA,flood,2018-05-10 09:47:00 PDT,2018-05-10 10:01:00 PDT,0,16,1,2,NA,standard,no settable activity
DE503,2018-05-10,D22,"Brett Johnson, Krystal Bachen, Katie Davidson, Sara Tremblay-Boyer",light,100,0,0,NA,ebb,2018-05-10 07:24:00 PDT,2018-05-10 07:30:00 PDT,0,13.5,1,3,4,standard,no settable activity
DE504,2018-05-11,D10,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan",none,75,2,10-15,NW,ebb,2018-05-11 07:59:00 PDT,2018-05-11 08:12:00 PDT,0,11.7,1,2,3,standard,no settable activity
DE505,2018-05-11,D08,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan",none,0,2,10-15,NW,ebb,2018-05-11 09:42:00 PDT,2018-05-11 09:57:00 PDT,2,9,1,2,NA,standard,NA
DE506,2018-05-14,D07,"Carly Janusson, Brett Johnson, Sara Boyer-Tremblay, Katie Davidson",none,25,1,5-10,N,ebb,2018-05-14 06:52:00 PDT,2018-05-14 07:05:00 PDT,1,10,1,2,3,standard,NA
DE507,2018-05-14,D09,"Carly Janusson, Brett Johnson, Sara Boyer-Tremblay, Katie Davidson",none,0,0,0.1-5,NW,low slack,NA,NA,0,8,2,1,3,standard,NA
DE508,2018-05-15,D22,"Sam James, Brett Johnson, Sara Tremblay-Boyer, Katie Davidson",none,0,2,10-15,NW,ebb,2018-05-15 06:39:00 PDT,2018-05-15 06:54:00 PDT,0,14,1,2,3,standard,NA
DE509,2018-05-15,D27,"Sam James, Brett Johnson, Sara Tremblay-Boyer, Katie Davidson",none,0,1,0.1-5,NW,ebb,2018-05-15 08:09:00 PDT,2018-05-15 08:22:00 PDT,0,14.5,1,2,NA,standard,NA
DE510,2018-05-15,D09,"Sam James, Brett Johnson, Sara Tremblay-Boyer, Katie Davidson",none,25,1,0.1-5,NW,ebb,2018-05-15 09:19:00 PDT,2018-05-15 09:33:00 PDT,1,16.5,1,2,3,standard,NA
JE409,2018-05-16,J03,"Dylan Smyth, Mirko Diaz, Erin Pippus, Julian Gan",none,75,0,0.1-5,NW,flood,2018-05-16 06:03:00 PDT,2018-05-16 06:18:00 PDT,0,7.5,2,1,3,standard,no settable activity
JE410,2018-05-16,J02,"Dylan Smyth, Mirko Diaz, Erin Pippus, Julian Gan",none,75,1,5-10,NW,flood,2018-05-16 07:21:00 PDT,2018-05-16 07:39:00 PDT,0,9,2,1,NA,standard,no settable activity
JE411,2018-05-17,J09,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Julian Gan",none,0,1,0,NA,ebb,2018-05-17 06:11:00 PDT,2018-05-17 06:26:00 PDT,0,9,1,2,3,standard,no settable activity
JE412,2018-05-17,J11,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Julian Gan",none,25,1,0,NA,ebb,2018-05-17 07:33:00 PDT,2018-05-17 07:47:00 PDT,1,7.3,1,2,NA,standard,No setttable activity for a second set.
JE413,2018-05-17,J03,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Julian Gan",none,0,1,0.1-5,NW,ebb,2018-05-17 10:17:00 PDT,2018-05-17 10:32:00 PDT,0,8.6,1,2,3,standard,no settable activity
DE511,2018-05-17,D10,"Sam James, Brett Johnson, Sara Tremblay-Boyer, Katie Davidson",none,0,2,0.1-5,NW,ebb,2018-05-17 06:52:00 PDT,2018-05-17 07:06:00 PDT,0,14,1,2,3,standard,no settable activity
DE516,2018-05-17,D08,"Sam James, Brett Johnson, Sara Tremblay-Boyer, Katie Davidson",none,0,0,0.1-5,NW,ebb,2018-05-17 08:20:00 PDT,2018-05-17 08:34:00 PDT,2,8,1,2,3,standard,NA
JE401,2018-05-21,J09,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",none,75,0,0,NA,flood,2018-05-21 06:24:00 PDT,2018-05-21 06:39:00 PDT,1,10,1,2,3,standard,~120 rockfish were caught first set. No further settable activity
JE402,2018-05-21,J11,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",none,75,1,0.1-5,SE,flood,2018-05-21 08:01:00 PDT,2018-05-21 08:16:00 PDT,1,9,1,2,3,standard,NA
JE403,2018-05-22,J03,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",none,75,0,0,NA,low slack,2018-05-22 06:14:00 PDT,2018-05-22 06:28:00 PDT,0,10.5,1,2,3,standard,no settable activity
JE404,2018-05-22,J02,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",none,75,0,0,NA,flood,2018-05-22 07:19:00 PDT,2018-05-22 07:37:00 PDT,0,11,1,2,NA,standard,no settable activity
JE405,2018-05-22,J01,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",none,100,1,0,NA,flood,2018-05-22 08:09:00 PDT,2018-05-22 08:28:00 PDT,0,10,1,2,3,standard,no settable activity
DE517,2018-05-22,D09,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Steve Johnson, Noah Kussin, Carly Janusson, Jessica Garzke",none,0,0,0,NA,flood,2018-05-22 07:21:00 PDT,2018-05-22 07:34:00 PDT,2,12,1,2,3,standard,Ebb tide & 25% CC during oceanography survey
DE515,2018-05-23,D22,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan",none,0,2,5-10,NW,ebb,2018-05-23 06:51:00 PDT,2018-05-23 07:04:00 PDT,0,12,1,2,3,standard,"no settable activity, strong wind and choppy conditions"
DE531,2018-05-23,D27,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan",none,0,1,0.1-5,NW,flood,2018-05-23 08:28:00 PDT,2018-05-23 08:43:00 PDT,1,14.5,1,2,3,standard,NA
DE518,2018-05-24,D10,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan, JESSICA GARZKE",none,100,0,10-15,NW,flood,2018-05-24 07:38:00 PDT,2018-05-24 07:53:00 PDT,0,10.9,1,3,2,standard,no settable activity
DE512,2018-05-24,D08,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan, JESSICA GARZKE",none,50,0,5-10,NW,flood,2018-05-24 09:20:00 PDT,2018-05-24 09:34:00 PDT,1,8,1,2,3,standard,NA
DE513,2018-05-28,D09,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Stephen Johnston",none,100,1,0.1-5,NW,ebb,2018-05-28 06:43:00 PDT,2018-05-28 06:58:00 PDT,2,11.1,1,2,3,standard,NA
DE519,2018-05-29,D27,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Alicia Anderson",none,75,0,10-15,NW,ebb,2018-05-29 06:28:00 PDT,2018-05-29 06:43:00 PDT,1,10,1,2,3,standard,NA
JE406,2018-05-30,J09,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,75,1,0.1-5,NW,ebb,2018-05-30 06:22:00 PDT,2018-05-30 06:37:00 PDT,0,11.5,1,2,3,standard,no settable activity
JE407,2018-05-30,J11,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,75,2,0.1-5,NW,ebb,2018-05-30 07:21:00 PDT,2018-05-30 07:36:00 PDT,0,9.5,1,2,NA,standard,no settable activity
JE408,2018-05-30,J03,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,25,2,0.1-5,NW,ebb,2018-05-30 09:06:00 PDT,2018-05-30 09:21:00 PDT,0,12,1,2,3,standard,no settable activity
JE416,2018-05-30,J02,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,50,1,5-10,NW,ebb,2018-05-30 11:09:00 PDT,2018-05-30 11:26:00 PDT,0,13,1,2,NA,standard,no settable activity
DE514,2018-05-30,D10,"Sara Tremblay-Boyer, Katie Davidson, Brett Johnson, Julian Gan, Brian Hendricks",none,0,1,5-10,NW,ebb,2018-05-30 07:34:00 PDT,2018-05-30 07:47:00 PDT,1,13,1,2,3,standard,NA
JE417,2018-05-31,J09,"Dylan Smyth, Mirko Diaz, Erin Pippus, Michelle Douglas",none,75,2,0.1-5,NW,ebb,2018-05-31 06:20:00 PDT,2018-05-31 06:35:00 PDT,2,8,1,2,NA,standard,No net. Unable to do Zooptow
JE418,2018-06-03,J03,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,100,1,0.1-5,SE,flood,2018-06-03 06:10:00 PDT,2018-06-03 06:25:00 PDT,1,10.5,1,2,3,standard,NA
DE520,2018-06-04,D09,"Julian Gan, Katie Davidson, Noah Kussin-Bordo, Brian Hendriks",none,0,0,0.1-5,N,flood,2018-06-04 06:49:00 PDT,2018-06-04 07:04:00 PDT,3,11,1,2,3,standard,NA
