survey_id,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
JE161,2015-06-08T00:00:00Z,J03,"Lauren Portner, Chris Guinchard, Stephanie Peacock",none,100,,0.1-5,NW,NA,,,,8,,,1,standard,NA
JE162,2015-06-08T00:00:00Z,J01,"Lauren Portner, Chris Guinchard, Stephanie Peacock",none,100,,0.1-5,NW,NA,,,,9.3,,,1,standard,NA
DE170,2015-06-09T00:00:00Z,D09,"Luke Rogers, Carson White, Kristi Inman, Brian Hunt",none,25,,5-10,W,NA,,,,11.6,,,1,standard,NA
DE171,2015-06-09T00:00:00Z,D08,"Luke Rogers, Kristi Inman, Carson White, Brian Hunt",none,0,,0.1-5,S,NA,,,,NA,,,NA,standard,NA
DE172,2015-06-09T00:00:00Z,D05,"Luke Rogers, Kristi Inman, Carson White, Brian Hunt",none,0,,10-15,W,NA,,,,NA,,,NA,standard,fish too sparse to target
DE173,2015-06-09T00:00:00Z,D07,"Luke Rogers, Kristi Inman, Carson White, Brian Hunt",none,0,,5-10,NW,NA,,,,11.5,,,1,standard,NA
JE163,2015-06-09T00:00:00Z,J02,"Mack Bartlett, Chris Guinchard, Katie Chan",none,100,,0.1-5,NW,NA,,,,9.1,,,1,standard,NA
JE164,2015-06-09T00:00:00Z,J10,"Mack Bartlett, Chris Guinchard, Katie Chan",none,75,,10-15,SW,NA,,,,NA,,,NA,standard,net not set due to unfavourable conditions
DE174,2015-06-11T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Carolyn Knapper, Grant Callegri",none,75,,0.1-5,W,NA,,,,14.3,,,1,standard,Samples marked D09(2). Initial set removed due to potential bias from snag on bottom.
DE175,2015-06-11T00:00:00Z,D07,"Brett Johnson, Luke Rogers, Carolyn Knapper, Grant Callegri",none,0,,0.1-5,E,NA,,,,12.9,,,1,standard,NA
JE165,2015-06-11T00:00:00Z,J05,"Lauren Portner, Chris Guinchard, Katie Chan",none,75,,0.1-5,NE,NA,,,,12.1,,,1,standard,NA
JE166,2015-06-11T00:00:00Z,J07,"Lauren Portner, Chris Guinchard, Katie Chan",none,50,,5-10,NW,NA,,,,8.9,,,1,standard,NA
JE167,2015-06-11T00:00:00Z,J06,"Lauren Portner, Chris Guinchard, Katie Chan",none,50,,15-20,NW,NA,,,,NA,,,NA,standard,"fish not at depth, poor weather"
DE176,2015-06-12T00:00:00Z,D07,"Brett Johnson, Kristi Inman, Luke Rogers",none,25,,5-10,NW,NA,,,,NA,,,NA,standard,Too sparse to target
JE168,2015-06-12T00:00:00Z,J06,"Lauren Portner, Mack Bartlett, Katie Chan",none,75,,5-10,NW,NA,,,,8.2,,,1,standard,NA
DE177,2015-06-13T00:00:00Z,D01,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,5-10,NW,NA,,,,NA,,,NA,standard,No surface activity
DE178,2015-06-13T00:00:00Z,D02,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,No surface activity
DE179,2015-06-13T00:00:00Z,D05,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,NA
DE180,2015-06-13T00:00:00Z,D08,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,5-10,NA,NA,,,,NA,,,NA,standard,No surface activity
DE181,2015-06-13T00:00:00Z,D03,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0.1-5,N,NA,,,,NA,,,NA,standard,No surface activity
DE182,2015-06-13T00:00:00Z,D07,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,5-10,NW,NA,,,,11.4,,,1,standard,NA
JE169,2015-06-13T00:00:00Z,J03,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,50,,5-10,SW,NA,,,,NA,,,NA,standard,"fish not at depth, poor weather"
JE170,2015-06-13T00:00:00Z,J01,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,25,,5-10,N,NA,,,,NA,,,NA,standard,"fish not at depth, poor weather"
JE171,2015-06-13T00:00:00Z,J09,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,25,,5-10,SW,NA,,,,11.3,,,1,standard,NA
DE183,2015-06-14T00:00:00Z,D09,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,,0,NA,NA,,,,13.2,,,1,standard,NA
DE184,2015-06-14T00:00:00Z,D11,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,,0.1-5,W,NA,,,,15.6,,,1,standard,NA
DE185,2015-06-14T00:00:00Z,D10,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,,0,NA,NA,,,,NA,,,NA,standard,No sockeye in sets
JE172,2015-06-14T00:00:00Z,J06,"Sean Godwin, Donnah MacKinnon, Samantha Crowley",none,0,,5-10,SW,NA,,,,13,,,1,standard,NA
JE173,2015-06-14T00:00:00Z,J07,"Sean Godwin, Donnah MacKinnon, Samantha Crowley",none,25,,0.1-5,NW,NA,,,,12,,,1,standard,NA
JE174,2015-06-14T00:00:00Z,J05,"Sean Godwin, Carson White, Melissa Orobko",none,25,,10-15,S,NA,,,,13.7,,,1,standard,NA
DE186,2015-06-15T00:00:00Z,D09,"Luke Rogers, Brett Johnson, Alex Hare",none,0,,0.1-5,SW,NA,,,,NA,,,NA,standard,No sockeye in set
DE187,2015-06-15T00:00:00Z,D06,"Luke Rogers, Brett Johnson, Alex Hare",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,No surface activity
DE188,2015-06-15T00:00:00Z,D04,"Luke Rogers, Brett Johnson, Alex Hare",none,0,,0.1-5,NE,NA,,,,NA,,,NA,standard,No surface activity
DE189,2015-06-15T00:00:00Z,D07,"Luke Rogers, Brett Johnson, Alex Hare",none,0,,0.1-5,N,NA,,,,NA,,,NA,standard,No sockeye in set
JE175,2015-06-15T00:00:00Z,J04,"Sean Godwin, Carson White, Donnah MacKinnon",none,100,,0.1-5,SW,NA,,,,12.5,,,1,standard,NA
JE176,2015-06-15T00:00:00Z,J08,"Sean Godwin, Donnah MacKinnon, Martin Krkosek",none,100,,0.1-5,NW,NA,,,,10.1,,,1,standard,NA
JE177,2015-06-15T00:00:00Z,J03,"Sean Godwin, Carson White, Donnah MacKinnon",none,100,,5-10,W,NA,,,,11.9,,,1,standard,NA
JE178,2015-06-15T00:00:00Z,J10,"Sean Godwin, Carson White, Donnah MacKinnon, Melissa Orobko",none,25,,5-10,SW,NA,,,,12.3,,,1,standard,NA
DE190,2015-06-16T00:00:00Z,D09,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,,0.1-5,W,NA,,,,NA,,,NA,standard,No sockeye in set
DE191,2015-06-16T00:00:00Z,D10,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,,5-10,NW,NA,,,,NA,,,NA,standard,Too sparse to target
DE192,2015-06-16T00:00:00Z,D11,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,,5-10,NW,NA,,,,14.9,,,1,standard,NA
DE193,2015-06-16T00:00:00Z,D07,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,25,,0.1-5,NE,NA,,,,NA,,,NA,standard,No sockeye in set
JE179,2015-06-16T00:00:00Z,J01,"Samantha Crowley, Carson White, Donnah MacKinnon",none,100,,0.1-5,NW,NA,,,,11.4,,,1,standard,NA
JE180,2015-06-16T00:00:00Z,J02,"Samantha Crowley, Carson White, Donnah MacKinnon",none,100,,0.1-5,NW,NA,,,,13.3,,,1,standard,NA
JE181,2015-06-16T00:00:00Z,J09,"Samantha Crowley, Carson White, Donnah MacKinnon",none,75,,5-10,NW,NA,,,,10.8,,,1,standard,NA
DE194,2015-06-17T00:00:00Z,D08,"Carolyn Knapper, Kristi Inman, Luke Rogers",none,100,,0.1-5,NW,NA,,,,4.1,,,1,standard,NA
DE195,2015-06-17T00:00:00Z,D05,"Luke Rogers, Kristi Inman, Carolyn Knapper",none,25,,0.1-5,ES,NA,,,,NA,,,NA,standard,No sockeye in set
DE196,2015-06-17T00:00:00Z,D02,"Luke Rogers, Kristi Inman, Carolyn Knapper",none,25,,0.1-5,ES,NA,,,,NA,,,NA,standard,No surface activity
JE182,2015-06-17T00:00:00Z,J04,"Sean Godwin, Carson White, Samantha Crowley",none,100,,0,NA,NA,,,,9.6,,,1,standard,NA
JE183,2015-06-17T00:00:00Z,J08,"Sean Godwin, Carson White, Samantha Crowley",none,75,,0.1-5,N,NA,,,,9.1,,,1,standard,NA
JE184,2015-06-17T00:00:00Z,J03,"Sean Godwin, Carson White, Samantha Crowley",none,25,,0,NA,NA,,,,11.1,,,1,standard,NA
DE197,2015-06-18T00:00:00Z,D10,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,25,,0.1-5,NW,NA,,,,NA,,,NA,standard,Too sparse to target
DE198,2015-06-18T00:00:00Z,D11,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,100,,0.1-5,W,NA,,,,13,,,1,standard,NA
DE199,2015-06-18T00:00:00Z,D09,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,100,,0,NA,NA,,,,11.4,,,1,standard,NA
DE200,2015-06-18T00:00:00Z,D07,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,100,,5-10,SE,NA,,,,NA,,,NA,standard,Too sparse to target
JE185,2015-06-18T00:00:00Z,J06,"Sean Godwin, Dylan Smyth, Katie Chan",none,50,,0.1-5,SE,NA,,,,10.1,,,1,standard,NA
JE186,2015-06-18T00:00:00Z,J07,"Sean Godwin, Dylan Smyth, Katie Chan",none,100,,0,NA,NA,,,,16.1,,,1,standard,NA
JE187,2015-06-18T00:00:00Z,J05,"Sean Godwin, Dylan Smyth, Sean Godwin, Melissa Orobko",none,100,,0.1-5,W,NA,,,,10.9,,,1,standard,NA
JE188,2015-06-18T00:00:00Z,J01,"Sean Godwin, Dylan Smyth, Sean Godwin, Melissa Orobko",light,100,,0,NA,NA,,,,13.2,,,1,standard,NA
DE201,2015-06-19T00:00:00Z,D06,"Brett Johnson, Luke Rogers, Natalie Mahara",none,50,,0.1-5,W,NA,,,,9.4,,,1,standard,NA
DE202,2015-06-19T00:00:00Z,D04,"Brett Johnson, Luke Rogers, Natalie Mahara",moderate,75,,0.1-5,E,NA,,,,NA,,,1,standard,Too sparse to target
DE203,2015-06-19T00:00:00Z,D03,"Brett Johnson, Luke Rogers, Natalie Mahara",light,75,,0.1-5,NW,NA,,,,NA,,,NA,standard,Too sparse to target
JE189,2015-06-19T00:00:00Z,J09,"Sean Godwin, Lauren Portner, Dylan Smyth",none,75,,0.1-5,E,NA,,,,13.7,,,1,standard,NA
JE190,2015-06-19T00:00:00Z,J10,"Sean Godwin, Lauren Portner, Dylan Smyth",none,75,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE191,2015-06-19T00:00:00Z,J02,"Sean Godwin, Lauren Portner, Dylan Smyth",light,100,,0.1-5,SE,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE204,2015-06-20T00:00:00Z,D10,"Brett Johnson, Kristi Inman, Luke Rogers",none,100,,0.1-5,NW,NA,,,,NA,,,NA,standard,Too sparse to target
DE205,2015-06-20T00:00:00Z,D11,"Brett Johnson, Kristi Inman, Luke Rogers",none,100,,0.1-5,W,NA,,,,10.8,,,1,standard,NA
DE206,2015-06-20T00:00:00Z,D09,"Brett Johnson, Kristi Inman, Luke Rogers",none,25,,0.1-5,SE,NA,,,,10.4,,,1,standard,NA
JE192,2015-06-20T00:00:00Z,J04,"Lauren Portner, Dylan Smyth, Katie Chan",none,100,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE193,2015-06-20T00:00:00Z,J08,"Lauren Portner, Dylan Smyth, Katie Chan",light,100,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE194,2015-06-20T00:00:00Z,J05,"Lauren Portner, Dylan Smyth, Katie Chan",none,50,,10-15,NW,NA,,,,NA,,,NA,standard,NA
JE195,2015-06-20T00:00:00Z,J07,"Lauren Portner, Dylan Smyth, Katie Chan",none,25,,5-10,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE207,2015-06-21T00:00:00Z,D01,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0,NA,NA,,,,NA,,,NA,standard,NA
DE208,2015-06-21T00:00:00Z,D02,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0,NW,NA,,,,NA,,,NA,standard,No surface activity
DE209,2015-06-21T00:00:00Z,D05,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,No surface activity
DE210,2015-06-21T00:00:00Z,D08,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,,0.1-5,W,NA,,,,NA,,,NA,standard,No surface activity
DE211,2015-06-21T00:00:00Z,D03,"Brett Johnson, Kristi Inman, Luke Rogers",nonw,25,,0,NA,NA,,,,NA,,,NA,standard,Too sparse to target
JE196,2015-06-21T00:00:00Z,J06,"Lauren Portner, Carson White, Katie Chan",none,100,,0.1-5,SE,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE197,2015-06-21T00:00:00Z,J05,"Lauren Portner, Carson White, Katie Chan",none,25,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE198,2015-06-21T00:00:00Z,J10,"Lauren Portner, Carson White, Katie Chan",none,0,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE212,2015-06-22T00:00:00Z,D10,"Luke Rogers, Carolyn Knapper, Alex Hare",none,75,,0.1-5,SE,NA,,,,10.5,,,1,standard,NA
DE213,2015-06-22T00:00:00Z,D11,"Luke Rogers, Carolyn Knapper, Alex Hare",none,25,,0.1-5,S,NA,,,,NA,,,NA,standard,No sockeye in set
DE214,2015-06-22T00:00:00Z,D09,"Luke Rogers, Carolyn Knapper, Alex Hare",none,25,,0.1-5,SE,NA,,,,NA,,,1,standard,Data entry note: Seems secchi depth was not taken
DE216,2015-06-23T00:00:00Z,D04,"Luke Rogers, Carolyn Knapper, Natalie Mahara",none,0,,5-10,NW,NA,,,,NA,,,NA,standard,No sockeye in set
DE217,2015-06-23T00:00:00Z,D06,"Luke Rogers, Carolyn Knapper, Natalie Mahara",none,0,,0.1-5,NW,NA,,,,13.7,,,1,standard,NA
DE215,2015-06-23T00:00:00Z,D07,"Luke Rogers, Carolyn Knapper, Natalie Mahara",none,0,,0.1-5,N,NA,,,,NA,,,NA,standard,Too sparse to target
JE199,2015-06-23T00:00:00Z,J03,"Lauren Portner, Carson White, Dylan Smyth",none,0,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE200,2015-06-23T00:00:00Z,J01,"Sean Godwin, Chris Guinchard, Andrew Bateman, Katie Pocock",none,0,,0.1-5,N,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE201,2015-06-23T00:00:00Z,J02,"Sean Godwin, Chris Guinchard, Andrew Bateman",none,25,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE202,2015-06-23T00:00:00Z,J09,"Sean Godwin, Chris Guinchard, Andrew Bateman",none,50,,0.1-5,N,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE218,2015-06-24T00:00:00Z,D10,"Carolyn Knapper, Luke Rogers, Natalie Mahara",none,100,,0.1-5,SE,NA,,,,11,,,1,standard,NA
DE219,2015-06-24T00:00:00Z,D11,"Carolyn Knapper, Luke Rogers, Natalie Mahara",none,100,,0.1-5,SE,NA,,,,13.8,,,1,standard,NA
DE220,2015-06-24T00:00:00Z,D09,"Carolyn Knapper, Luke Rogers, Natalie Mahara",none,100,,0,NA,NA,,,,12.2,,,1,standard,NA
JE203,2015-06-24T00:00:00Z,J06,"Sean Godwin, Samantha Crowley, Andrew Bateman",light,100,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE204,2015-06-24T00:00:00Z,J07,"Sean Godwin, Samantha Crowley, Andrew Bateman",none,100,,0.1-5,NE,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE205,2015-06-24T00:00:00Z,J05,"Sean Godwin, Samantha Crowley, Andrew Bateman",moderate,100,,0.1-5,SE,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE206,2015-06-24T00:00:00Z,J08,"Sean Godwin, Samantha Crowley, Andrew Bateman",moderate,100,,0.1-5,NE,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE221,2015-06-27T00:00:00Z,D09,"Luke Rogers, Brett Johnson, Kristi Inman",none,25,,5-10,W,NA,,,,15.4,,,1,standard,NA
DE222,2015-06-27T00:00:00Z,D08,"Luke Rogers, Brett Johnson, Kristi Inman",none,50,,0.1-5,W,NA,,,,NA,,,NA,standard,No surface activity
DE223,2015-06-27T00:00:00Z,D07,"Luke Rogers, Brett Johnson, Kristi Inman",none,25,,5-10,N,NA,,,,NA,,,NA,standard,Too sparse to target
JE207,2015-06-27T00:00:00Z,J10,"Carson White, Dylan Smyth, Peter Harrington",none,100,,0.1-5,S,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE208,2015-06-27T00:00:00Z,J01,"Carson White, Dylan Smyth, Peter Harrington",none,100,,0.1-5,N,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE209,2015-06-27T00:00:00Z,J09,"Carson White, Dylan Smyth, Peter Harrington",none,0,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE210,2015-06-28T00:00:00Z,J02,"Carson White, Dylan Smyth, Peter Harrington",none,0,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE211,2015-06-28T00:00:00Z,J03,"Carson White, Dylan Smyth, Peter Harrington",none,0,,5-10,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE224,2015-06-29T00:00:00Z,D10,"Brett Johnson, Luke Rogers, Leo Pontier",none,25,,0.1-5,NW,NA,,,,NA,,,NA,standard,Too sparse to target
DE225,2015-06-29T00:00:00Z,D11,"Brett Johnson, Luke Rogers, Leo Pontier",none,75,,0.1-5,NW,NA,,,,12.9,,,1,standard,NA
DE226,2015-06-29T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Leo Pontier",none,75,,0.1-5,E,NA,,,,10.5,,,1,standard,NA
JE212,2015-06-29T00:00:00Z,J08,"Carson White, Peter Harrington, Lauren Portner",none,100,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE213,2015-06-29T00:00:00Z,J07,"Carson White, Peter Harrington, Lauren Portner",none,100,,0.1-5,NW,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE214,2015-06-29T00:00:00Z,J05,"Carson White, Peter Harrington, Lauren Portner",none,100,,5-10,NW,NA,,,,NA,,,NA,standard,"fish not at depth, only saw 2 poppers over total search time."
JE215,2015-06-29T00:00:00Z,J04,"Carson White, Peter Harrington, Lauren Portner",none,75,,5-10,NW,NA,,,,NA,,,NA,standard,"fish not at depth, saw one popper over total search time."
DE227,2015-07-01T00:00:00Z,D10,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,,10-15,NW,NA,,,,NA,,,NA,standard,No surface activity
DE228,2015-07-01T00:00:00Z,D11,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,,5-10,W,NA,,,,NA,,,NA,standard,Too sparse to target
DE229,2015-07-01T00:00:00Z,D09,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,,0,NA,NA,,,,NA,,,NA,standard,Too sparse to target
JE216,2015-07-01T00:00:00Z,J10,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,50,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
JE217,2015-07-01T00:00:00Z,J03,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,50,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball. Whale activity"
JE218,2015-07-01T00:00:00Z,J09,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,0,NA,NA,,,,NA,,,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball."
DE231,2015-07-02T00:00:00Z,D09,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,,0.1-5,W,NA,,,,12.9,,,1,standard,NA
DE232,2015-07-02T00:00:00Z,D06,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,,10-15,NW,NA,,,,NA,,,NA,standard,No surface activity
DE230,2015-07-02T00:00:00Z,D07,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,,5-10,NE,NA,,,,NA,,,NA,standard,No surface activity
JE219,2015-07-02T00:00:00Z,J01,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,0,NA,NA,,,,NA,,,NA,standard,NA
JE220,2015-07-02T00:00:00Z,J02,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,10-15,NW,NA,,,,NA,,,NA,standard,NA
DE233,2015-07-05T00:00:00Z,D06,"Carolyn Knapper, Brett Johnson, Luke Rogers",none,100,,0.1-5,NW,NA,,,,NA,,,NA,standard,"No salmon surface activity, all herring and stickleback"
DE234,2015-07-05T00:00:00Z,D11,"Carolyn Knapper, Brett Johnson, Luke Rogers",none,25,,0.1-5,W,NA,,,,11.9,,,1,standard,NA
DE236,2015-07-06T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,,0,NA,NA,,,,11.3,,,1,standard,NA
DE237,2015-07-06T00:00:00Z,D11,"Brett Johnson, Luke Rogers, Kristi Inman",none,50,,0.1-5,N,NA,,,,11.6,,,1,standard,NA
DE235,2015-07-06T00:00:00Z,D07,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,,0.1-5,N,NA,,,,NA,,,NA,standard,Too sparse to target
DE238,2015-07-07T00:00:00Z,D11,"Brett Johnson, Luke Rogers, Kristi Inman",none,50,,0.1-5,W,NA,,,,12.9,,,1,standard,NA
DE239,2015-07-07T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,,0.1-5,E,NA,,,,11.4,,,1,standard,NA
JE221,2015-07-07T00:00:00Z,J02,"Sean Godwin, Lauren Portner, Carson White",none,100,,0,NA,NA,,,,NA,,,NA,standard,NA
JE222,2015-07-07T00:00:00Z,J01,"Sean Godwin, Lauren Portner, Carson White",none,100,,0,NA,NA,,,,NA,,,NA,standard,net not set because no smolt activity
JE223,2015-07-07T00:00:00Z,J03,"Sean Godwin, Lauren Portner, Carson White",none,100,,0.1-5,NW,NA,,,,NA,,,NA,standard,net not set because no smolt activity
JE224,2015-07-07T00:00:00Z,J10,"Sean Godwin, Lauren Portner, Carson White",none,100,,0.1-5,NW,NA,,,,NA,,,NA,standard,NA
JE225,2015-07-07T00:00:00Z,J09,"Sean Godwin, Lauren Portner, Carson White",none,100,,0,NA,NA,,,,9.5,,,1,standard,NA
JE226,2015-07-10T00:00:00Z,J02,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,0,NA,NA,,,,NA,,,NA,standard,net not set because no smolt activity
JE227,2015-07-10T00:00:00Z,J01,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,0,NA,NA,,,,NA,,,NA,standard,NA
JE228,2015-07-10T00:00:00Z,J03,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,0,NA,NA,,,,NA,,,NA,standard,"net set on possible smolt school, fish not caught or seen again. Otherwise no smolt activity."
JE229,2015-07-10T00:00:00Z,J10,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,,0,NA,NA,,,,NA,,,NA,standard,NA
DE240,2015-07-14T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Kristi Inman",none,50,,0,NA,NA,,,,10,,,1,standard,Sockeye very small
DE241,2015-07-14T00:00:00Z,D11,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,,0.1-5,W,NA,,,,15.8,,,1,standard,NA
DE242,2016-05-07T00:00:00Z,D22,"Brett Johnson, Luke Rogers, Sam James",none,25,,0.1-5,NW,NA,,,,9.5,,,1,standard,NA
DE243,2016-05-07T00:00:00Z,D23,"Brett Johnson, Luke Rogers, Sam James",none,0,,0.1-5,NW,NA,,,,9.5,,,1,standard,NA
DE244,2016-05-07T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Sam James",none,0,,5-10,NW,NA,,,,11,,,1,standard,NA
DE245,2016-05-09T00:00:00Z,D08,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,,0.1-5,NW,NA,,,,5,,,1,standard,"Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also."
DE247,2016-05-09T00:00:00Z,D24,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,,5-10,NE,NA,,,,7.5,,,1,standard,NA
DE248,2016-05-09T00:00:00Z,D07,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,,0.1-5,NW,NA,,,,8.3,,,1,standard,NA
DE249,2016-05-10T00:00:00Z,D04,"Brett Johnson, Luke Rogers, Sam James",none,0,,0.1-5,NW,NA,,,,1.6,,,1,standard,NA
DE250,2016-05-10T00:00:00Z,D26,"Brett Johnson, Luke Rogers, Sam James",none,0,,0,NA,NA,,,,3.1,,,1,standard,NA
DE251,2016-05-10T00:00:00Z,D25,"Brett Johnson, Luke Rogers, Sam James",none,0,,0,NA,NA,,,,3,,,1,standard,NA
DE252,2016-05-11T00:00:00Z,D20,"Luke Rogers, Tim Spesivy, Sam James",light,100,,5-10,W,NA,,,,9.3,,,1,standard,Scan stopped at 0802 near Godwin Pt and restarted at 0804 in Bickley Bay.
DE253,2016-05-11T00:00:00Z,D21,"Luke Rogers, Tim Spesivy, Sam James",none,25,,0.1-5,W,NA,,,,12.7,,,1,standard,NA
DE254,2016-05-11T00:00:00Z,D11,"Luke Rogers, Tim Spesivy, Sam James",none,0,,5-10,W,NA,,,,13,,,1,standard,"Scan 11:14-11:30 at Turn Isl, 11:36-11:46 at Rock Bay"
DE255,2016-05-13T00:00:00Z,D25,"Luke Rogers, Brett Johnson, Tim Spesivy",none,25,,0.1-5,S,NA,,,,2.3,,,1,standard,Saw fish immediately upon site arrival
DE257,2016-05-13T00:00:00Z,D26,"Luke Rogers, Brett Johnson, Tim Spesivy",none,50,,0.1-5,SE,NA,,,,3.2,,,1,standard,NA
DE258,2016-05-13T00:00:00Z,D04,"Luke Rogers, Brett Johnson, Tim Spesivy",none,75,,0.1-5,S,NA,,,,1.4,,,1,standard,NA
DE259,2016-05-14T00:00:00Z,D24,"Brett Johnson, Luke Rogers, Sam James",none,25,,0,NA,NA,,,,1.5,,,1,standard,NA
DE260,2016-05-14T00:00:00Z,D08,"Brett Johnson, Luke Rogers, Sam James",none,50,,0,NA,NA,,,,2,,,1,standard,NA
