sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S102SL1,sealice_id,finescale,U102,NA,LPortner,AV,NA
S80SL1,sealice_id,finescale,U80,NA,LPortner,AV,NA
S103SL1,sealice_id,finescale,U103,NA,LPortner,AV,NA
S82SL1,sealice_id,finescale,U82,NA,LPortner,AV,NA
S93SL1,sealice_id,finescale,U93,NA,LPortner,AV,NA
S94SL1,sealice_id,finescale,U94,NA,LPortner,AV,NA
S95SL1,sealice_id,finescale,U95,NA,LPortner,AV,NA
S83SL1,sealice_id,finescale,U83,1 Chal. A destroyed but retained,LPortner,AV,NA
S96SL1,sealice_id,finescale,U96,NA,LPortner,AV,NA
S84SL1,sealice_id,finescale,U84,NA,LPortner,AV,NA
S97SL1,sealice_id,finescale,U97,NA,LPortner,AV,NA
S98SL1,sealice_id,finescale,U98,NA,LPortner,AV,NA
S85SL1,sealice_id,finescale,U85,Half of a calanus motile retained,LPortner,AV,NA
S86SL1,sealice_id,finescale,U86,NA,LPortner,AV,NA
S87SL1,sealice_id,finescale,U87,NA,LPortner,AV,NA
S88SL1,sealice_id,finescale,U88,NA,LPortner,AV,NA
S111SL1,sealice_id,finescale,U111,NA,LPortner,AV,NA
S89SL1,sealice_id,finescale,U89,NA,LPortner,AV,NA
S112SL1,sealice_id,finescale,U112,1 mangled Cal Chal B retained,LPortner,AV,NA
S90SL1,sealice_id,finescale,U90,NA,LPortner,AV,NA
S104SL1,sealice_id,finescale,U104,NA,LPortner,AV,NA
S121SL1,sealice_id,finescale,U121,NA,LPortner,AV,NA
S113SL1,sealice_id,finescale,U113,NA,LPortner,AV,NA
S105SL1,sealice_id,finescale,U105,NA,LPortner,AV,NA
S114SL1,sealice_id,finescale,U114,NA,LPortner,AV,NA
S106SL1,sealice_id,finescale,U106,NA,LPortner,AV,NA
S122SL1,sealice_id,finescale,U122,NA,LPortner,AV,NA
S115SL1,sealice_id,finescale,U115,NA,LPortner,AV,NA
S107SL1,sealice_id,finescale,U107,NA,LPortner,AV,NA
S108SL1,sealice_id,finescale,U108,NA,LPortner,AV,NA
S123SL1,sealice_id,finescale,U123,NA,LPortner,AV,NA
S116SL1,sealice_id,finescale,U116,NA,LPortner,AV,NA
S117SL1,sealice_id,finescale,U117,NA,LPortner,AV,NA
S124SL1,sealice_id,finescale,U124,NA,LPortner,AV,NA
S109SL1,sealice_id,finescale,U109,NA,LPortner,AV,NA
S118SL1,sealice_id,finescale,U118,NA,LPortner,AV,NA
S99SL1,sealice_id,finescale,U99,NA,LPortner,AV,NA
S119SL1,sealice_id,finescale,U119,NA,LPortner,AV,NA
S1045SL1,sealice_id,finescale,U1045,NA,LPortner,AV,NA
S1046SL1,sealice_id,finescale,U1046,NA,LPortner,AV,NA
S1055SL1,sealice_id,finescale,U1055,NA,LPortner,AV,NA
S1036SL1,sealice_id,finescale,U1036,NA,LPortner,AV,NA
S1047SL1,sealice_id,finescale,U1047,NA,LPortner,AV,NA
S1056SL1,sealice_id,finescale,U1056,NA,LPortner,AV,NA
S1048SL1,sealice_id,finescale,U1048,NA,LPortner,AV,NA
S1037SL1,sealice_id,finescale,U1037,NA,LPortner,AV,NA
S1057SL1,sealice_id,finescale,U1057,NA,LPortner,AV,NA
S1038SL1,sealice_id,finescale,U1038,NA,LPortner,AV,NA
S1049SL1,sealice_id,finescale,U1049,NA,LPortner,AV,NA
S1039SL1,sealice_id,finescale,U1039,NA,LPortner,AV,NA
S1050SL1,sealice_id,finescale,U1050,NA,LPortner,AV,NA
S1029SL1,sealice_id,finescale,U1029,NA,LPortner,AV,NA
S1040SL1,sealice_id,finescale,U1040,NA,LPortner,AV,NA
S1071SL1,sealice_id,finescale,U1071,NA,LPortner,AV,NA
S1072SL1,sealice_id,finescale,U1072,NA,LPortner,AV,NA
S1073SL1,sealice_id,finescale,U1073,NA,LPortner,AV,NA
S1030SL1,sealice_id,finescale,U1030,NA,LPortner,AV,NA
S1058SL1,sealice_id,finescale,U1058,NA,LPortner,AV,NA
S1081SL1,sealice_id,finescale,U1081,NA,LPortner,AV,NA
S1059SL1,sealice_id,finescale,U1059,NA,LPortner,AV,NA
S1091SL1,sealice_id,finescale,U1091,NA,LPortner,AV,NA
S1082SL1,sealice_id,finescale,U1082,NA,LPortner,AV,NA
S1060SL1,sealice_id,finescale,U1060,NA,LPortner,AV,NA
S1095SL1,sealice_id,finescale,U1095,NA,LPortner,AV,NA
S1077SL1,sealice_id,finescale,U1077,NA,LPortner,AV,NA
S1096SL1,sealice_id,finescale,U1096,NA,LPortner,AV,NA
S1097SL1,sealice_id,finescale,U1097,NA,LPortner,AV,NA
S1089SL1,sealice_id,finescale,U1089,NA,LPortner,AV,NA
S1098SL1,sealice_id,finescale,U1098,NA,LPortner,AV,NA
S1099SL1,sealice_id,finescale,U1099,NA,LPortner,AV,NA
S1065SL1,sealice_id,finescale,U1065,NA,LPortner,AV,NA
S1080SL1,sealice_id,finescale,U1080,NA,LPortner,AV,NA
S1090SL1,sealice_id,finescale,U1090,NA,LPortner,AV,NA
S1100SL1,sealice_id,finescale,U1100,NA,LPortner,AV,NA
S1121SL1,sealice_id,finescale,U1121,NA,LPortner,AV,NA
S1101SL1,sealice_id,finescale,U1101,NA,LPortner,AV,NA
S1124SL1,sealice_id,finescale,U1124,NA,LPortner,AV,NA
S1069SL1,sealice_id,finescale,U1069,NA,LPortner,AV,NA
S1108SL1,sealice_id,finescale,U1108,NA,LPortner,AV,NA
S1140SL1,sealice_id,finescale,U1140,NA,LPortner,AV,NA
S1129SL1,sealice_id,finescale,U1129,NA,LPortner,AV,NA
S1161SL1,sealice_id,finescale,U1161,NA,LPortner,AV,NA
S1130SL1,sealice_id,finescale,U1130,NA,LPortner,AV,NA
S1109SL1,sealice_id,finescale,U1109,NA,LPortner,AV,NA
S1162SL1,sealice_id,finescale,U1162,NA,LPortner,AV,NA
S1151SL1,sealice_id,finescale,U1151,NA,LPortner,AV,NA
S1110SL1,sealice_id,finescale,U1110,NA,LPortner,AV,NA
S1144SL1,sealice_id,finescale,U1144,NA,LPortner,AV,NA
S1152SL1,sealice_id,finescale,U1152,NA,LPortner,AV,NA
S1163SL1,sealice_id,finescale,U1163,NA,LPortner,AV,NA
S1145SL1,sealice_id,finescale,U1145,NA,LPortner,AV,NA
S1164SL1,sealice_id,finescale,U1164,NA,LPortner,AV,NA
S1153SL1,sealice_id,finescale,U1153,NA,LPortner,AV,NA
S1146SL1,sealice_id,finescale,U1146,NA,LPortner,AV,NA
S1154SL1,sealice_id,finescale,U1154,NA,LPortner,AV,NA
S1147SL1,sealice_id,finescale,U1147,NA,LPortner,AV,NA
S1165SL1,sealice_id,finescale,U1165,NA,LPortner,AV,NA
S1148SL1,sealice_id,finescale,U1148,NA,LPortner,AV,NA
S1166SL1,sealice_id,finescale,U1166,NA,LPortner,AV,NA
S1171SL1,sealice_id,finescale,U1171,NA,LPortner,AV,NA
S1149SL1,sealice_id,finescale,U1149,NA,LPortner,AV,NA
S1172SL1,sealice_id,finescale,U1172,NA,LPortner,AV,NA
S1150SL1,sealice_id,finescale,U1150,NA,LPortner,AV,NA
S1156SL1,sealice_id,finescale,U1156,NA,LPortner,AV,NA
S1173SL1,sealice_id,finescale,U1173,NA,LPortner,AV,NA
S1191SL1,sealice_id,finescale,U1191,NA,LPortner,AV,NA
S1157SL1,sealice_id,finescale,U1157,NA,LPortner,AV,NA
S1192SL1,sealice_id,finescale,U1192,NA,LPortner,AV,NA
S1167SL1,sealice_id,finescale,U1167,NA,LPortner,AV,NA
S1158SL1,sealice_id,finescale,U1158,NA,LPortner,AV,NA
S1159SL1,sealice_id,finescale,U1159,NA,LPortner,AV,NA
S1168SL1,sealice_id,finescale,U1168,NA,LPortner,AV,NA
S1193SL1,sealice_id,finescale,U1193,NA,LPortner,AV,NA
S1160SL1,sealice_id,finescale,U1160,NA,LPortner,AV,NA
S1169SL1,sealice_id,finescale,U1169,NA,LPortner,AV,NA
S1201SL1,sealice_id,finescale,U1201,NA,LPortner,AV,NA
S1194SL1,sealice_id,finescale,U1194,NA,LPortner,AV,NA
S1170SL1,sealice_id,finescale,U1170,NA,LPortner,AV,NA
S1195SL1,sealice_id,finescale,U1195,NA,LPortner,AV,NA
S1174SL1,sealice_id,finescale,U1174,NA,LPortner,AV,NA
S1202SL1,sealice_id,finescale,U1202,NA,LPortner,AV,NA
S1203SL1,sealice_id,finescale,U1203,NA,LPortner,AV,NA
S1175SL1,sealice_id,finescale,U1175,NA,LPortner,AV,NA
S1196SL1,sealice_id,finescale,U1196,NA,LPortner,AV,NA
S1176SL1,sealice_id,finescale,U1176,NA,LPortner,AV,NA
S1204SL1,sealice_id,finescale,U1204,NA,LPortner,AV,NA
S1177SL1,sealice_id,finescale,U1177,NA,LPortner,AV,NA
S1211SL1,sealice_id,finescale,U1211,NA,LPortner,AV,NA
S1231SL1,sealice_id,finescale,U1231,NA,LPortner,AV,NA
S1217SL1,sealice_id,finescale,U1217,NA,LPortner,AV,NA
S1209SL1,sealice_id,finescale,U1209,NA,LPortner,AV,NA
S1218SL1,sealice_id,finescale,U1218,NA,LPortner,AV,NA
S1223SL1,sealice_id,finescale,U1223,NA,LPortner,AV,NA
S1210SL1,sealice_id,finescale,U1210,NA,LPortner,AV,NA
S1224SL1,sealice_id,finescale,U1224,NA,LPortner,AV,NA
S1241SL1,sealice_id,finescale,U1241,NA,LPortner,AV,NA
S1219SL1,sealice_id,finescale,U1219,NA,LPortner,AV,NA
S1220SL1,sealice_id,finescale,U1220,NA,LPortner,AV,NA
S1225SL1,sealice_id,finescale,U1225,NA,LPortner,AV,NA
S1242SL1,sealice_id,finescale,U1242,NA,LPortner,AV,NA
S1251SL1,sealice_id,finescale,U1251,NA,LPortner,AV,NA
S1243SL1,sealice_id,finescale,U1243,NA,LPortner,AV,NA
S1252SL1,sealice_id,finescale,U1252,NA,LPortner,AV,NA
S1226SL1,sealice_id,finescale,U1226,NA,LPortner,AV,NA
S1232SL1,sealice_id,finescale,U1232,NA,LPortner,AV,NA
S1253SL1,sealice_id,finescale,U1253,NA,LPortner,AV,NA
S1227SL1,sealice_id,finescale,U1227,NA,LPortner,AV,NA
S1234SL1,sealice_id,finescale,U1234,NA,LPortner,AV,NA
S1228SL1,sealice_id,finescale,U1228,NA,LPortner,AV,NA
S1255SL1,sealice_id,finescale,U1255,NA,LPortner,AV,NA
S1229SL1,sealice_id,finescale,U1229,NA,LPortner,AV,NA
S1230SL1,sealice_id,finescale,U1230,NA,LPortner,AV,NA
S1244SL1,sealice_id,finescale,U1244,NA,LPortner,AV,NA
S1245SL1,sealice_id,finescale,U1245,NA,LPortner,AV,NA
S1261SL1,sealice_id,finescale,U1261,NA,LPortner,AV,NA
S1246SL1,sealice_id,finescale,U1246,NA,LPortner,AV,NA
S1262SL1,sealice_id,finescale,U1262,NA,LPortner,AV,NA
S1256SL1,sealice_id,finescale,U1256,NA,LPortner,AV,NA
S1257SL1,sealice_id,finescale,U1257,NA,LPortner,AV,NA
S1263SL1,sealice_id,finescale,U1263,NA,LPortner,AV,NA
S1247SL1,sealice_id,finescale,U1247,NA,LPortner,AV,NA
S1259SL1,sealice_id,finescale,U1259,NA,LPortner,AV,NA
S1249SL1,sealice_id,finescale,U1249,NA,LPortner,AV,NA
S1250SL1,sealice_id,finescale,U1250,NA,LPortner,AV,NA
S1266SL1,sealice_id,finescale,U1266,NA,LPortner,AV,NA
S1260SL1,sealice_id,finescale,U1260,NA,LPortner,AV,NA
S1235SL1,sealice_id,finescale,U1235,NA,LPortner,AV,NA
S1267SL1,sealice_id,finescale,U1267,NA,LPortner,AV,NA
S1281SL1,sealice_id,finescale,U1281,NA,LPortner,AV,NA
S1236SL1,sealice_id,finescale,U1236,NA,LPortner,AV,NA
S1271SL1,sealice_id,finescale,U1271,NA,LPortner,AV,NA
S1282SL1,sealice_id,finescale,U1282,NA,LPortner,AV,NA
S1272SL1,sealice_id,finescale,U1272,NA,LPortner,AV,NA
S1237SL1,sealice_id,finescale,U1237,NA,LPortner,AV,NA
S1238SL1,sealice_id,finescale,U1238,NA,LPortner,AV,NA
S1276SL1,sealice_id,finescale,U1276,NA,LPortner,AV,NA
S1277SL1,sealice_id,finescale,U1277,NA,LPortner,AV,NA
S1240SL1,sealice_id,finescale,U1240,NA,LPortner,AV,NA
S1289SL1,sealice_id,finescale,U1289,NA,LPortner,AV,NA
S1290SL1,sealice_id,finescale,U1290,NA,LPortner,AV,NA
S1314SL1,sealice_id,finescale,U1314,NA,LPortner,AV,NA
S1321SL1,sealice_id,finescale,U1321,NA,LPortner,AV,NA
S1304SL1,sealice_id,finescale,U1304,NA,LPortner,AV,NA
S1322SL1,sealice_id,finescale,U1322,NA,LPortner,AV,NA
S1293SL1,sealice_id,finescale,U1293,NA,LPortner,AV,NA
S1305SL1,sealice_id,finescale,U1305,NA,LPortner,AV,NA
S1323SL1,sealice_id,finescale,U1323,NA,LPortner,AV,NA
S1306SL1,sealice_id,finescale,U1306,NA,LPortner,AV,NA
S1324SL1,sealice_id,finescale,U1324,NA,LPortner,AV,NA
S1325SL1,sealice_id,finescale,U1325,NA,LPortner,AV,NA
S1309SL1,sealice_id,finescale,U1309,NA,LPortner,AV,NA
S1327SL1,sealice_id,finescale,U1327,NA,LPortner,AV,NA
S1331SL1,sealice_id,finescale,U1331,NA,LPortner,AV,NA
S1329SL1,sealice_id,finescale,U1329,NA,LPortner,AV,NA
S1317SL1,sealice_id,finescale,U1317,NA,LPortner,AV,NA
S1297SL1,sealice_id,finescale,U1297,NA,LPortner,AV,NA
S1298SL1,sealice_id,finescale,U1298,NA,LPortner,AV,NA
S1318SL1,sealice_id,finescale,U1318,NA,LPortner,AV,NA
S1319SL1,sealice_id,finescale,U1319,NA,LPortner,AV,NA
S1351SL1,sealice_id,finescale,U1351,NA,LPortner,AV,NA
S1332SL1,sealice_id,finescale,U1332,NA,LPortner,AV,NA
S1299SL1,sealice_id,finescale,U1299,NA,LPortner,AV,NA
S1333SL1,sealice_id,finescale,U1333,NA,LPortner,AV,NA
S1320SL1,sealice_id,finescale,U1320,NA,LPortner,AV,NA
S1361SL1,sealice_id,finescale,U1361,NA,LPortner,AV,NA
S1334SL1,sealice_id,finescale,U1334,NA,LPortner,AV,NA
S1352SL1,sealice_id,finescale,U1352,NA,LPortner,AV,NA
S1300SL1,sealice_id,finescale,U1300,NA,LPortner,AV,NA
S1354SL1,sealice_id,finescale,U1354,NA,LPortner,AV,NA
S1358SL1,sealice_id,finescale,U1358,NA,LPortner,AV,NA
S1367SL1,sealice_id,finescale,U1367,NA,LPortner,AV,NA
S1344SL1,sealice_id,finescale,U1344,NA,LPortner,AV,NA
S1368SL1,sealice_id,finescale,U1368,NA,LPortner,AV,NA
S474SL1,sealice_id,finescale,U474,NA,LPortner,AV,NA
S1345SL1,sealice_id,finescale,U1345,NA,LPortner,AV,NA
S1359SL1,sealice_id,finescale,U1359,NA,LPortner,AV,NA
S1346SL1,sealice_id,finescale,U1346,NA,LPortner,AV,NA
S1369SL1,sealice_id,finescale,U1369,NA,LPortner,AV,NA
S1360SL1,sealice_id,finescale,U1360,NA,LPortner,AV,NA
S1370SL1,sealice_id,finescale,U1370,NA,LPortner,AV,NA
S1347SL1,sealice_id,finescale,U1347,NA,LPortner,AV,NA
S1348SL1,sealice_id,finescale,U1348,NA,LPortner,AV,NA
S601SL1,sealice_id,finescale,U601,NA,LPortner,AV,NA
S475SL1,sealice_id,finescale,U475,NA,LPortner,AV,NA
S691SL1,sealice_id,finescale,U691,NA,LPortner,AV,NA
S602SL1,sealice_id,finescale,U602,NA,LPortner,AV,NA
S476SL1,sealice_id,finescale,U476,NA,LPortner,AV,NA
S692SL1,sealice_id,finescale,U692,NA,LPortner,AV,NA
S603SL1,sealice_id,finescale,U603,NA,LPortner,AV,NA
S477SL1,sealice_id,finescale,U477,NA,LPortner,AV,NA
S604SL1,sealice_id,finescale,U604,NA,LPortner,AV,NA
S971SL1,sealice_id,finescale,U971,NA,LPortner,AV,NA
S741SL1,sealice_id,finescale,U741,NA,LPortner,AV,NA
S972SL1,sealice_id,finescale,U972,NA,LPortner,AV,NA
S742SL1,sealice_id,finescale,U742,NA,LPortner,AV,NA
S973SL1,sealice_id,finescale,U973,NA,LPortner,AV,NA
S698SL1,sealice_id,finescale,U698,NA,LPortner,AV,NA
S605SL1,sealice_id,finescale,U605,NA,LPortner,AV,NA
S743SL1,sealice_id,finescale,U743,NA,LPortner,AV,NA
S974SL1,sealice_id,finescale,U974,NA,LPortner,AV,NA
S699SL1,sealice_id,finescale,U699,NA,LPortner,AV,NA
S975SL1,sealice_id,finescale,U975,NA,LPortner,AV,NA
S744SL1,sealice_id,finescale,U744,NA,LPortner,AV,NA
S700SL1,sealice_id,finescale,U700,NA,LPortner,AV,NA
S745SL1,sealice_id,finescale,U745,NA,LPortner,AV,NA
S976SL1,sealice_id,finescale,U976,NA,LPortner,AV,NA
S1111SL1,sealice_id,finescale,U1111,NA,LPortner,AV,NA
S746SL1,sealice_id,finescale,U746,NA,LPortner,AV,NA
S1112SL1,sealice_id,finescale,U1112,NA,LPortner,AV,NA
S606SL1,sealice_id,finescale,U606,NA,LPortner,AV,NA
S607SL1,sealice_id,finescale,U607,NA,LPortner,AV,NA
S747SL1,sealice_id,finescale,U747,NA,LPortner,AV,NA
S1113SL1,sealice_id,finescale,U1113,NA,LPortner,AV,NA
S1114SL1,sealice_id,finescale,U1114,NA,LPortner,AV,NA
S977SL1,sealice_id,finescale,U977,NA,LPortner,AV,NA
S608SL1,sealice_id,finescale,U608,NA,LPortner,AV,NA
S609SL1,sealice_id,finescale,U609,NA,LPortner,AV,NA
S978SL1,sealice_id,finescale,U978,NA,LPortner,AV,NA
S1115SL1,sealice_id,finescale,U1115,NA,LPortner,AV,NA
S610SL1,sealice_id,finescale,U610,NA,LPortner,AV,NA
S979SL1,sealice_id,finescale,U979,NA,LPortner,AV,NA
S1116SL1,sealice_id,finescale,U1116,NA,LPortner,AV,NA
S1181SL1,sealice_id,finescale,U1181,NA,LPortner,AV,NA
S980SL1,sealice_id,finescale,U980,NA,LPortner,AV,NA
S748SL1,sealice_id,finescale,U748,NA,LPortner,AV,NA
S1182SL1,sealice_id,finescale,U1182,NA,LPortner,AV,NA
S1381SL1,sealice_id,finescale,U1381,NA,LPortner,AV,NA
S1183SL1,sealice_id,finescale,U1183,NA,LPortner,AV,NA
S1184SL1,sealice_id,finescale,U1184,NA,LPortner,AV,NA
S1382SL1,sealice_id,finescale,U1382,NA,LPortner,AV,NA
S750SL1,sealice_id,finescale,U750,NA,LPortner,AV,NA
S1117SL1,sealice_id,finescale,U1117,NA,LPortner,AV,NA
S1371SL1,sealice_id,finescale,U1371,NA,LPortner,AV,NA
S1185SL1,sealice_id,finescale,U1185,NA,LPortner,AV,NA
S1118SL1,sealice_id,finescale,U1118,NA,LPortner,AV,NA
S1372SL1,sealice_id,finescale,U1372,NA,LPortner,AV,NA
S1186SL1,sealice_id,finescale,U1186,NA,LPortner,AV,NA
S1119SL1,sealice_id,finescale,U1119,NA,LPortner,AV,NA
S1187SL1,sealice_id,finescale,U1187,NA,LPortner,AV,NA
S1373SL1,sealice_id,finescale,U1373,NA,LPortner,AV,NA
S1120SL1,sealice_id,finescale,U1120,NA,LPortner,AV,NA
S1383SL1,sealice_id,finescale,U1383,NA,LPortner,AV,NA
S1374SL1,sealice_id,finescale,U1374,NA,LPortner,AV,NA
S1384SL1,sealice_id,finescale,U1384,NA,LPortner,AV,NA
S1391SL1,sealice_id,finescale,U1391,NA,LPortner,AV,NA
S100SL1,sealice_id,finescale,U100,NA,LPortner,AV,NA
S1003SL1,sealice_id,finescale,U1003,NA,LPortner,AV,NA
S1004SL1,sealice_id,finescale,U1004,NA,LPortner,AV,NA
S1012SL1,sealice_id,finescale,U1012,NA,LPortner,AV,NA
S1018SL1,sealice_id,finescale,U1018,NA,LPortner,AV,NA
S1019SL1,sealice_id,finescale,U1019,NA,LPortner,AV,NA
S1020SL1,sealice_id,finescale,U1020,NA,LPortner,AV,NA
S1023SL1,sealice_id,finescale,U1023,NA,LPortner,AV,NA
S1024SL1,sealice_id,finescale,U1024,NA,LPortner,AV,NA
S1025SL1,sealice_id,finescale,U1025,NA,LPortner,AV,NA
S1026SL1,sealice_id,finescale,U1026,NA,LPortner,AV,NA
S1027SL1,sealice_id,finescale,U1027,NA,LPortner,AV,NA
S1042SL1,sealice_id,finescale,U1042,NA,LPortner,AV,NA
S1043SL1,sealice_id,finescale,U1043,NA,LPortner,AV,NA
S1044SL1,sealice_id,finescale,U1044,NA,LPortner,AV,NA
S1062SL1,sealice_id,finescale,U1062,NA,LPortner,AV,NA
S1063SL1,sealice_id,finescale,U1063,NA,LPortner,AV,NA
S1064SL1,sealice_id,finescale,U1064,NA,LPortner,AV,NA
S1066SL1,sealice_id,finescale,U1066,NA,LPortner,AV,NA
S1067SL1,sealice_id,finescale,U1067,NA,LPortner,AV,NA
S1068SL1,sealice_id,finescale,U1068,NA,LPortner,AV,NA
S1070SL1,sealice_id,finescale,U1070,NA,LPortner,AV,NA
S1074SL1,sealice_id,finescale,U1074,NA,LPortner,AV,NA
S1075SL1,sealice_id,finescale,U1075,NA,LPortner,AV,NA
S1076SL1,sealice_id,finescale,U1076,NA,LPortner,AV,NA
S1078SL1,sealice_id,finescale,U1078,NA,LPortner,AV,NA
S1079SL1,sealice_id,finescale,U1079,NA,LPortner,AV,NA
S1083SL1,sealice_id,finescale,U1083,NA,LPortner,AV,NA
S1084SL1,sealice_id,finescale,U1084,NA,LPortner,AV,NA
S1085SL1,sealice_id,finescale,U1085,NA,LPortner,AV,NA
S1086SL1,sealice_id,finescale,U1086,NA,LPortner,AV,NA
S1087SL1,sealice_id,finescale,U1087,NA,LPortner,AV,NA
S1088SL1,sealice_id,finescale,U1088,NA,LPortner,AV,NA
S1092SL1,sealice_id,finescale,U1092,NA,LPortner,AV,NA
S1093SL1,sealice_id,finescale,U1093,NA,LPortner,AV,NA
S1094SL1,sealice_id,finescale,U1094,NA,LPortner,AV,NA
S1102SL1,sealice_id,finescale,U1102,NA,LPortner,AV,NA
S1103SL1,sealice_id,finescale,U1103,NA,LPortner,AV,NA
S1104SL1,sealice_id,finescale,U1104,NA,LPortner,AV,NA
S1105SL1,sealice_id,finescale,U1105,NA,LPortner,AV,NA
S1106SL1,sealice_id,finescale,U1106,NA,LPortner,AV,NA
S1107SL1,sealice_id,finescale,U1107,NA,LPortner,AV,NA
S1122SL1,sealice_id,finescale,U1122,NA,LPortner,AV,NA
S1123SL1,sealice_id,finescale,U1123,NA,LPortner,AV,NA
S1125SL1,sealice_id,finescale,U1125,NA,LPortner,AV,NA
S1126SL1,sealice_id,finescale,U1126,NA,LPortner,AV,NA
S1127SL1,sealice_id,finescale,U1127,NA,LPortner,AV,NA
S1128SL1,sealice_id,finescale,U1128,NA,LPortner,AV,NA
S1131SL1,sealice_id,finescale,U1131,NA,LPortner,AV,NA
S1132SL1,sealice_id,finescale,U1132,NA,LPortner,AV,NA
S1133SL1,sealice_id,finescale,U1133,NA,LPortner,AV,NA
S1134SL1,sealice_id,finescale,U1134,NA,LPortner,AV,NA
S1135SL1,sealice_id,finescale,U1135,NA,LPortner,AV,NA
S1136SL1,sealice_id,finescale,U1136,NA,LPortner,AV,NA
S1137SL1,sealice_id,finescale,U1137,NA,LPortner,AV,NA
S1138SL1,sealice_id,finescale,U1138,NA,LPortner,AV,NA
S1139SL1,sealice_id,finescale,U1139,NA,LPortner,AV,NA
S1141SL1,sealice_id,finescale,U1141,NA,LPortner,AV,NA
S1142SL1,sealice_id,finescale,U1142,NA,LPortner,AV,NA
S1143SL1,sealice_id,finescale,U1143,NA,LPortner,AV,NA
S1178SL1,sealice_id,finescale,U1178,NA,LPortner,AV,NA
S1179SL1,sealice_id,finescale,U1179,NA,LPortner,AV,NA
S1180SL1,sealice_id,finescale,U1180,NA,LPortner,AV,NA
S1197SL1,sealice_id,finescale,U1197,NA,LPortner,AV,NA
S1198SL1,sealice_id,finescale,U1198,NA,LPortner,AV,NA
S1199SL1,sealice_id,finescale,U1199,NA,LPortner,AV,NA
S1200SL1,sealice_id,finescale,U1200,NA,LPortner,AV,NA
S1205SL1,sealice_id,finescale,U1205,NA,LPortner,AV,NA
S1206SL1,sealice_id,finescale,U1206,NA,LPortner,AV,NA
S1207SL1,sealice_id,finescale,U1207,NA,LPortner,AV,NA
S1208SL1,sealice_id,finescale,U1208,NA,LPortner,AV,NA
S1212SL1,sealice_id,finescale,U1212,NA,LPortner,AV,NA
S1213SL1,sealice_id,finescale,U1213,NA,LPortner,AV,NA
S1214SL1,sealice_id,finescale,U1214,NA,LPortner,AV,NA
S1215SL1,sealice_id,finescale,U1215,NA,LPortner,AV,NA
S1216SL1,sealice_id,finescale,U1216,NA,LPortner,AV,NA
S1221SL1,sealice_id,finescale,U1221,NA,LPortner,AV,NA
S1222SL1,sealice_id,finescale,U1222,NA,LPortner,AV,NA
S1233SL1,sealice_id,finescale,U1233,NA,LPortner,AV,NA
S1239SL1,sealice_id,finescale,U1239,NA,LPortner,AV,NA
S1248SL1,sealice_id,finescale,U1248,NA,LPortner,AV,NA
S1254SL1,sealice_id,finescale,U1254,NA,LPortner,AV,NA
S1258SL1,sealice_id,finescale,U1258,NA,LPortner,AV,NA
S1264SL1,sealice_id,finescale,U1264,NA,LPortner,AV,NA
S1265SL1,sealice_id,finescale,U1265,NA,LPortner,AV,NA
S1268SL1,sealice_id,finescale,U1268,NA,LPortner,AV,NA
S1269SL1,sealice_id,finescale,U1269,NA,LPortner,AV,NA
S1270SL1,sealice_id,finescale,U1270,NA,LPortner,AV,NA
S1273SL1,sealice_id,finescale,U1273,NA,LPortner,AV,NA
S1274SL1,sealice_id,finescale,U1274,NA,LPortner,AV,NA
S1275SL1,sealice_id,finescale,U1275,NA,LPortner,AV,NA
S1278SL1,sealice_id,finescale,U1278,NA,LPortner,AV,NA
S1279SL1,sealice_id,finescale,U1279,NA,LPortner,AV,NA
S1280SL1,sealice_id,finescale,U1280,NA,LPortner,AV,NA
S1283SL1,sealice_id,finescale,U1283,NA,LPortner,AV,NA
S1284SL1,sealice_id,finescale,U1284,NA,LPortner,AV,NA
S1285SL1,sealice_id,finescale,U1285,NA,LPortner,AV,NA
S1286SL1,sealice_id,finescale,U1286,NA,LPortner,AV,NA
S1287SL1,sealice_id,finescale,U1287,NA,LPortner,AV,NA
S1288SL1,sealice_id,finescale,U1288,NA,LPortner,AV,NA
S129SL1,sealice_id,finescale,U129,NA,LPortner,AV,NA
S1291SL1,sealice_id,finescale,U1291,NA,LPortner,AV,NA
S1292SL1,sealice_id,finescale,U1292,NA,LPortner,AV,NA
S1294SL1,sealice_id,finescale,U1294,NA,LPortner,AV,NA
S1295SL1,sealice_id,finescale,U1295,NA,LPortner,AV,NA
S1296SL1,sealice_id,finescale,U1296,NA,LPortner,AV,NA
S1301SL1,sealice_id,finescale,U1301,NA,LPortner,AV,NA
S1302SL1,sealice_id,finescale,U1302,NA,LPortner,AV,NA
S1303SL1,sealice_id,finescale,U1303,NA,LPortner,AV,NA
S1307SL1,sealice_id,finescale,U1307,NA,LPortner,AV,NA
S1308SL1,sealice_id,finescale,U1308,NA,LPortner,AV,NA
S1310SL1,sealice_id,finescale,U1310,NA,LPortner,AV,NA
S1311SL1,sealice_id,finescale,U1311,NA,LPortner,AV,NA
S1312SL1,sealice_id,finescale,U1312,NA,LPortner,AV,NA
S1313SL1,sealice_id,finescale,U1313,NA,LPortner,AV,NA
S1316SL1,sealice_id,finescale,U1316,NA,LPortner,AV,NA
S1326SL1,sealice_id,finescale,U1326,NA,LPortner,AV,NA
