hkg_Alert,Unique,ufn,Alternate,Prog,Species,Trip,Location,SWFW,Gear,Year,Date,SEASON1,Stock,Histology,SmAd,HW,HatcheryWild,Set,STATION,STATION_NAME,Length,Mass,Sex,Comments,Comments2,Dissection Comments,catch_R,Catch_Sub_region,Catch_Region,Latitude,Longitude,Unique1,Tissue,LOD,Value,ae_sal,Arena1,arena2,ascv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,hkg,ic_hof,ic_mul,ihnv,ku_thy,lo_sal,mitov,my_arc,my_ins,na_sal,ne_per,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,prv,pspv,re_sal,reov,rlo,sch,SGPV,smallUK,sp_des,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
OK,2015-0047-108-2513,U2513,2015-06-07-D07-PI-6,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-07,Summer,,,Smolt,,Wild,2015-0047-S-67,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2513,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.44963396,999,999,999,22.51886011,999,999,999,999,999,999,999,999,999,999,22.90047513,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2514,U2514,2015-06-22-D09-PI-4,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2514,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.39148028,999,999,999,999,999,999,999,999,999,999,999,999,999,18.00121757,28.13044523,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2515,U2515,2015-06-22-D09-PI-2,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2515,Mixed,NO,AvgCT,999,999,999,999,17.75841966,999,999,999,999,999,999,999,12.30194897,999,999,999,25.3419157,999,999,999,999,999,999,999,999,999,999,25.6413761,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2516,U2516,2015-06-22-D09-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2516,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,13.06913954,999,999,999,999,999,999,999,999,999,999,999,20.8652781,999,20.2172491,26.7572982,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2517,U2517,2015-06-09-D07-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-09,Summer,,,Smolt,,Wild,2015-0047-S-77,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2517,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,10.69300967,999,999,999,999,999,999,999,999,999,999,999,999,999,28.08974748,22.258185,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2518,U2518,2015-06-23-J09-PI-9,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-23,Summer,,,Smolt,,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2518,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.35059823,-999,999,999,999,999,999,999,999,999,999,999,18.32369529,999,20.52923584,27.04693553,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2519,U2519,2015-06-23-J09-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-23,Summer,,,Smolt,,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2519,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,13.15648831,999,999,999,999,999,999,999,999,999,999,999,20.3258178,27.96202927,21.63186032,25.93681631,999,999,999,999,999,999,999,24.71234141,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2520,U2520,2015-06-23-J09-PI-3,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-23,Summer,,,Smolt,,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2520,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.21478072,26.56893708,999,999,999,999,999,999,999,999,999,999,24.18780327,999,18.81629137,25.95841642,999,999,999,999,999,999,999,28.47941176,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2521,U2521,2015-06-16-J09-PI-4,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2521,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.67954347,999,999,999,999,999,999,999,999,999,999,999,22.48379821,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2522,U2522,2015-06-16-J09-PI-9,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2522,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.19007318,24.52901921,999,999,999,999,999,999,999,999,999,999,21.35310007,999,16.29053437,25.04377517,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2523,U2523,2015-06-19-J09-PI-10,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-19,Summer,,,Smolt,,Wild,2015-0047-S-101,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2523,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.34814051,999,999,999,999,999,999,999,999,999,999,999,999,999,19.44287364,28.01211719,999,999,999,999,999,999,999,24.62344962,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2524,U2524,2015-06-19-J09-PI-2,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-19,Summer,,,Smolt,,Wild,2015-0047-S-101,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2524,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.87758153,999,999,999,999,999,999,999,999,999,999,999,18.08279399,999,21.48261086,24.85232489,999,999,999,999,999,999,999,25.68966742,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2525,U2525,2015-06-07-D07-PI-3,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-07,Summer,,,Smolt,,Wild,2015-0047-S-67,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2525,Mixed,NO,AvgCT,999,999,999,999,22.80966788,999,999,999,999,999,999,999,11.43813643,24.29824586,999,999,999,999,999,999,999,999,999,999,999,999,26.21827669,26.74338497,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2526,U2526,2015-06-13-D07-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-13,Summer,,,Smolt,,Wild,2015-0047-S-81,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2526,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,15.18100107,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2527,U2527,2015-07-14-D09-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-07-14,Summer,,,Smolt,,Wild,2015-0047-S-138,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2527,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.45458258,999,999,999,22.72047892,999,999,999,999,999,999,999,999,999,11.94048854,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2528,U2528,2015-05-21-D07-PI-7,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-05-21,Spring,,,Smolt,,Wild,2015-0047-S-16,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2528,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,-999,33.37895913,10.98897971,27.43485706,999,999,999,999,999,999,999,999,999,999,999,999,999,21.19973434,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2529,U2529,2015-06-13-D07-PI-3,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-13,Summer,,,Smolt,,Wild,2015-0047-S-81,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2529,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.38417418,999,999,999,999,999,999,999,999,999,999,999,-999,999,23.88407236,27.31531294,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2530,U2530,2015-06-07-D07-PI-4,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-07,Summer,,,Smolt,,Wild,2015-0047-S-67,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2530,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.07756816,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.01413689,999,999,999,999,999,999,999,24.98760453,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2531,U2531,2015-06-07-J09-PI-8,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-07,Summer,,,Smolt,,Wild,2015-0047-S-71,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2531,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.48298447,999,999,999,999,999,999,999,999,999,999,999,20.34373446,999,23.83204023,26.81290051,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2532,U2532,2015-06-07-J09-PI-6,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-07,Summer,,,Smolt,,Wild,2015-0047-S-71,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2532,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.39090039,28.67860282,999,999,999,999,999,999,999,999,999,999,999,999,20.65403558,23.87359469,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2533,U2533,2015-06-07-J09-PI-9,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-07,Summer,,,Smolt,,Wild,2015-0047-S-71,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2533,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,13.06943561,999,999,999,999,999,999,999,999,999,999,999,-999,999,22.19718249,27.84674112,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2637,U2637,2015-06-16-J02-PI-9,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2637,Mixed,NO,AvgCT,999,999,999,999,17.4068156,999,999,999,999,999,999,999,11.52271996,15.06610173,999,999,999,999,999,999,999,999,999,999,18.21238366,999,16.78119564,24.63656972,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2638,U2638,2015-06-16-J02-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2638,Mixed,NO,AvgCT,999,999,999,999,20.99386377,999,999,999,999,999,999,999,11.40413015,15.3774182,999,999,999,999,999,999,999,999,999,999,999,999,30.41924769,27.19181149,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2639,U2639,2015-06-16-J02-PI-8,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2639,Mixed,NO,AvgCT,999,999,999,999,23.06226921,999,999,999,999,999,24.27150694,999,11.53747953,13.01996874,999,999,999,999,999,27.54905103,999,999,999,999,999,999,999,29.12584023,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2640,U2640,2015-06-16-J02-PI-6,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2640,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.81168094,13.32298252,999,999,999,999,999,999,999,999,999,999,23.98526003,999,999,-999,999,999,999,999,999,999,999,24.27936434,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2641,U2641,2015-06-16-J02-PI-2,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2641,Mixed,NO,AvgCT,999,999,999,999,25.78637298,999,999,999,999,999,999,999,11.29455347,13.30809359,999,999,999,999,999,999,999,999,999,999,27.60524635,999,999,23.94580672,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2642,U2642,2015-06-16-J09-PI-3,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2642,Mixed,NO,AvgCT,999,999,999,999,25.88098042,999,999,999,999,999,999,999,10.93006057,22.46531691,999,999,999,999,999,999,999,999,999,999,21.09429848,999,18.87425179,26.79303399,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2643,U2643,2015-06-16-J09-PI-6,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2643,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.70622516,999,999,999,999,999,999,999,999,999,999,999,27.06204698,999,36.02514463,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2644,U2644,2015-06-16-J09-PI-2,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2644,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.28810554,999,999,999,999,999,999,999,999,999,999,999,21.73238281,999,20.36200603,29.69406602,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2658,U2658,2015-06-19-J02-PI-10,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-19,Summer,,,Smolt,,Wild,2015-0047-S-98,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2658,Mixed,NO,AvgCT,999,999,999,999,22.9293178,999,999,999,999,999,999,999,14.08617688,999,999,999,999,999,999,999,999,999,999,999,999,999,999,34.69198864,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2659,U2659,2015-06-19-J02-PI-7,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-19,Summer,,,Smolt,,Wild,2015-0047-S-98,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2659,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,13.50063609,18.47913473,999,999,999,999,999,999,999,999,999,999,999,999,999,30.8821198,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2834,U2834,2015-06-22-D09-PI-7,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2834,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,32.97542526,999,11.69398002,999,999,999,999,999,999,999,999,999,999,999,999,999,23.2385334,26.87243695,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2835,U2835,2015-06-22-D09-PI-5,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2835,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.45727489,23.36527491,999,999,999,999,999,999,999,999,999,999,999,999,21.16343378,27.47946401,999,999,999,999,999,999,999,24.68163214,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2836,U2836,2015-06-22-D09-PI-6,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2836,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.91704409,999,999,999,999,999,999,18.19819051,999,999,999,999,999,999,21.9361573,30.48150278,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2837,U2837,2015-06-22-D09-PI-3,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-22,Summer,,,Smolt,,Wild,2015-0047-S-109,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2837,Mixed,NO,AvgCT,999,999,999,999,26.28675022,999,999,999,999,999,999,999,12.23077185,999,999,999,999,999,999,999,999,999,999,999,999,999,24.86148306,29.5653618,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2838,U2838,2015-06-09-D09-PI-1,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-09,Summer,,,Smolt,,Wild,2015-0047-S-76,D09,Okisollo Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2838,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,-999,999,11.93855001,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23.82691012,999,999,999,999,999,999,999,27.94012245,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2839,U2839,2015-06-09-D07-PI-2,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-09,Summer,,,Smolt,,Wild,2015-0047-S-77,D07,Hoskyn Channel,,,,At Hakai Quadra,,,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2839,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,15.29366822,999,999,999,999,999,999,999,999,999,999,999,999,999,999,-999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2840,U2840,2015-06-23-J09-PI-5,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-23,Summer,,,Smolt,,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2840,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.90734475,26.6031324,999,999,999,999,999,999,999,999,999,999,999,999,35.17203464,25.2489881,999,999,999,999,999,999,999,22.12816508,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2841,U2841,2015-06-23-J09-PI-2,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-23,Summer,,,Smolt,,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2841,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.9549781,23.24329823,999,999,999,999,999,999,999,999,999,999,19.25742042,999,26.57894196,27.10995928,999,999,999,999,999,999,999,23.71619329,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2842,U2842,2015-06-16-J02-PI-4,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2842,Mixed,NO,AvgCT,999,999,999,999,25.10105394,999,999,999,999,999,999,999,11.50655477,20.92494958,999,999,999,999,999,999,999,999,999,999,18.01166398,999,25.68635334,24.26030221,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2843,U2843,2015-06-16-J02-PI-7,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2843,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.00875135,22.84084356,999,999,999,999,999,999,999,999,999,999,22.11923207,999,23.69809853,26.30696451,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2844,U2844,2015-06-16-J02-PI-5,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2844,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,12.04983187,23.72343469,999,999,999,999,999,999,999,999,999,999,27.91703843,999,999,27.81683555,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2845,U2845,2015-06-16-J02-PI-3,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2845,Mixed,NO,AvgCT,999,999,999,999,23.39581047,999,999,999,999,999,999,999,9.967143835,21.61691259,999,999,999,999,999,999,999,999,999,999,19.45581611,999,21.67261903,24.35185411,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2846,U2846,2015-06-16-J02-PI-10,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-93,J02,Swanson Island,,,,At Hakai Quadra,,,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2846,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,11.2060929,17.24607605,999,999,999,999,999,999,999,999,999,999,20.74926297,999,16.62350654,20.66773229,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2847,U2847,2015-06-16-J09-PI-5,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2847,Mixed,NO,AvgCT,999,999,999,999,999,999,999,999,999,999,999,999,9.484894519,21.92971367,999,999,999,999,999,999,999,999,999,999,16.38356197,999,999,27.8410394,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2848,U2848,2015-06-16-J09-PI-7,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2848,Mixed,NO,AvgCT,999,999,999,999,24.99254742,999,999,999,999,999,999,999,10.09709223,-999,999,999,999,999,999,999,999,999,999,999,20.26133897,999,19.17570116,22.93217703,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2849,U2849,2015-06-16-J09-PI-8,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-16,Summer,,,Smolt,,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2849,Mixed,NO,AvgCT,999,999,999,999,29.16218331,999,999,999,999,999,999,999,13.19854389,18.48032952,999,999,999,999,999,999,999,999,999,999,23.09622516,999,19.01661956,31.03156563,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
OK,2015-0047-108-2851,U2851,2015-06-19-J09-PI-6,Hakai,Pink,2015 Hakai Collections,,SW,,2015,2015-06-19,Summer,,,Smolt,,Wild,2015-0047-S-101,J09,Blinkhorn Peninsula,,,,At Hakai Quadra,,,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2851,Mixed,NO,AvgCT,999,999,999,999,27.34862847,999,999,999,999,999,999,999,11.53155802,999,999,999,999,999,999,999,999,999,999,999,22.48187208,999,20.70711575,26.99899555,999,999,999,999,999,999,999,23.31888533,999,999,999,999,999,999,999,999,999,999,999,999
