Cast PK,Hakai ID,Filename,CTD model,CTD serial number,CTD firmware version,Cruise,Station,Drop number,Start time,Bottom time,Drop time (s),Drop depth (m),Target depth (m),Latitude,Longitude,Operators,Comments,Cast Type,Sensors Submerged,Water Depth (m),Soak Start,Soak End,Weather
15354,080217_2020-07-06T17:19:17.000Z,080217_20200706_1256,RBRmaestro,080217,1.43,DISOCKEYE,D09,4,2020-07-06T10:19:17Z,2020-07-06T10:19:57Z,40,50.59910749490219,55,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
15355,080217_2020-07-06T17:31:29.667Z,080217_20200706_1256,RBRmaestro,080217,1.43,DISOCKEYE,D09,6,2020-07-06T10:31:29Z,2020-07-06T10:31:53Z,24,33.28213177241978,35,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
9423,010856_2017-06-28T16:03:46.833Z,010856_20170628_1225,XR-620,010856,6.81,DISOCKEYE,D10,2,2017-06-28T09:03:46Z,2017-06-28T09:04:41Z,55,43.05361441795362,45,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9532,010856_2017-07-06T15:01:08.833Z,010856_20170706_1426,XR-620,010856,6.81,DISOCKEYE,D10,2,2017-07-06T08:01:08Z,2017-07-06T08:02:23Z,75,80.3247567981505,90,undefined,undefined,"julian.gan,luke.rogers,Melissa Orobko",undefined,null,null,null,Invalid date,Invalid date,null
12140,065679_2018-05-11T15:24:05.000Z,065679_20180511_1402,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-05-11T08:29:51Z,2018-05-11T08:30:40Z,49,56.68643929502183,70,undefined,undefined,"brett.johnson,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12074,065679_2018-05-17T14:19:19.667Z,065679_20180517_1418,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-05-17T07:22:49Z,2018-05-17T07:23:29Z,40,32.45429266949098,35,undefined,undefined,"brett.johnson,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12137,065679_2018-05-24T15:20:38.333Z,065679_20180524_1511,RBRconcerto,065679,12.04,DISOCKEYE,D10,3,2018-05-24T08:22:50Z,2018-05-24T08:23:57Z,68,66.40841891558871,70,undefined,undefined,"brett.johnson,Jessica Garzke,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12202,065679_2018-05-30T17:54:40.166Z,065679_20180530_1531,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-05-30T10:54:40Z,2018-05-30T10:55:32Z,53,65.26634572787738,70,undefined,undefined,brett.johnson,undefined,null,null,null,Invalid date,Invalid date,null
12277,065679_2018-06-07T17:51:24.500Z,065679_20180607_1421,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-06-07T10:54:10Z,2018-06-07T10:55:06Z,56,89.85057827192618,95,undefined,undefined,"Brian Hendriks,katie.davidson,lauren.portner,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12348,065679_2018-06-13T17:01:13.667Z,065679_20180613_1551,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-06-13T10:04:25Z,2018-06-13T10:05:30Z,65,77.16005072863776,85,undefined,undefined,"brett.johnson,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12502,065679_2018-06-20T20:42:21.333Z,065679_20180620_1554,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-06-20T13:45:10Z,2018-06-20T13:46:21Z,72,61.21061932194425,65,undefined,undefined,"David castalago,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12504,065679_2018-06-27T15:24:24.166Z,065679_20180627_1347,RBRconcerto,065679,12.04,DISOCKEYE,D10,2,2018-06-27T08:27:06Z,2018-06-27T08:28:22Z,77,84.62829432069384,90,undefined,undefined,"brett.johnson,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12538,065679_2018-07-05T16:06:09.000Z,065679_20180705_1156,RBRconcerto,065679,12.04,DISOCKEYE,D10,3,2018-07-05T09:12:30Z,2018-07-05T09:13:44Z,74,83.36285087451584,90,undefined,undefined,"Brian Hendriks,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
13975,080217_2019-05-14T17:27:43.667Z,080217_20190514_1351,RBRmaestro,080217,1.43,DISOCKEYE,D10,2,2019-05-14T10:30:44Z,2019-05-14T10:32:10Z,86,94.8157145175432,100,undefined,undefined,"brett.johnson,julian.gan,krystal.bachen,sarah.friesen",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13926,080217_2019-05-23T17:23:55.333Z,080217_20190523_1354,RBRmaestro,080217,1.43,DISOCKEYE,D10,1,2019-05-23T10:23:55Z,2019-05-23T10:24:17Z,22,28.830828541610064,30,undefined,undefined,brett.johnson,undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
13949,080217_2019-05-27T16:16:29.000Z,080217_20190527_1431,RBRmaestro,080217,1.43,DISOCKEYE,D10,2,2019-05-27T09:16:29Z,2019-05-27T09:17:47Z,78,86.40311171431885,95,undefined,undefined,"brett.johnson,Caroline Graham,julian.gan,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
13990,080217_2019-05-30T16:20:49.833Z,080217_20190530_1515,RBRmaestro,080217,1.43,DISOCKEYE,D10,2,2019-05-30T09:20:49Z,2019-05-30T09:22:18Z,89,29.54417836787848,30,undefined,undefined,brett.johnson,undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13972,080217_2019-06-03T14:59:28.667Z,080217_20190603_1228,RBRmaestro,080217,1.43,DISOCKEYE,D10,3,2019-06-03T07:59:28Z,2019-06-03T08:01:01Z,93,85.03248936241552,90,undefined,undefined,"brett.johnson,Jacob Lerner,sarah.friesen,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14004,080217_2019-06-06T18:09:52.833Z,080217_20190606_1343,RBRmaestro,080217,1.43,DISOCKEYE,D10,5,2019-06-06T11:01:00Z,2019-06-06T11:11:03Z,603,91.65013783833427,100,undefined,undefined,"julian.gan,sam.james,sarah.friesen,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14061,080217_2019-06-12T16:55:13.500Z,080217_20190612_1239,RBRmaestro,080217,1.43,DISOCKEYE,D10,3,2019-06-12T09:55:13Z,2019-06-12T09:55:43Z,30,29.106947421127412,30,undefined,undefined,"Jacob Lerner,krystal.bachen,sam.james,sarah.friesen",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14130,080217_2019-06-20T14:46:23.834Z,080217_20190620_1253,RBRmaestro,080217,1.43,DISOCKEYE,D10,2,2019-06-20T07:46:23Z,2019-06-20T07:47:43Z,79,70.23048300040874,75,undefined,undefined,"brett.johnson,sam.james,tyrel.froese,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""16"",""swell_height"":""0"",""weather_notes"":null}"
14142,018032_2019-06-26T14:39:00.500Z,018032_20190626_1308,XRX-620,018032,6.81,DISOCKEYE,D10,2,2019-06-26T07:39:00Z,2019-06-26T07:39:56Z,56,47.03725868387213,50,undefined,undefined,"brett.johnson,jonathan.bergshoeff,tyrel.froese,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
15208,018066_2020-06-05T17:21:38.833Z,018066_20200605_1750,XRX-620,018066,6.81,DISOCKEYE,D10,1,2020-06-05T10:21:38Z,2020-06-05T10:22:36Z,58,72.0481882703502,60,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
15259,018066_2020-06-19T17:22:27.500Z,018066_20200619_1307,XRX-620,018066,6.81,DISOCKEYE,D10,5,2020-06-19T10:22:27Z,2020-06-19T10:23:15Z,48,66.12045710240469,55,undefined,undefined,"julian.gan,nick.sinclair,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
15322,080217_2020-07-03T19:10:53.000Z,080217_20200703_1522,RBRmaestro,080217,1.43,DISOCKEYE,D10,4,2020-07-03T12:10:53Z,2020-07-03T12:11:26Z,34,41.98146007268949,45,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
11848,010856_2016-06-22T21:44:03.499Z,010856_20160622_1734,XR-620,010856,6.81,DISOCKEYE,D20,2,2016-06-22T14:44:03Z,2016-06-22T14:44:25Z,22,21.834532900120756,20,undefined,undefined,"Brianna Knowles,Luke Rogers,Tim Spesivy",undefined,null,null,null,Invalid date,Invalid date,null
11846,010856_2016-06-22T16:10:13.499Z,010856_20160622_1734,XR-620,010856,6.81,DISOCKEYE,D21,2,2016-06-22T09:10:13Z,2016-06-22T09:10:34Z,21,21.43810419336307,20,undefined,undefined,"Brianna Knowles,Luke Rogers,Tim Spesivy",undefined,null,null,null,Invalid date,Invalid date,null
11844,010856_2016-06-21T21:43:04.833Z,010856_20160621_1744,XR-620,010856,6.81,DISOCKEYE,D22,2,2016-06-21T14:43:19Z,2016-06-21T14:45:47Z,148,67.04120009790759,65,undefined,undefined,"Brett Johnson,Brianna Knowles,Sam James",undefined,null,null,null,Invalid date,Invalid date,null
11863,010856_2016-07-06T21:20:10.167Z,010856_20160706_1633,XR-620,010856,6.81,DISOCKEYE,D22,2,2016-07-06T14:20:17Z,2016-07-06T14:21:32Z,75,63.72900526973631,65,undefined,undefined,"Brett Johnson,Luke Rogers,Sam James",undefined,null,null,null,Invalid date,Invalid date,null
8952,010856_2017-05-15T16:36:59.667Z,010856_20170515_1254,XR-620,010856,6.81,DISOCKEYE,D22,3,2017-05-15T09:36:57Z,2017-05-15T09:37:50Z,54,47.840178106122245,50,undefined,undefined,"carly.janusson,julian.gan,luke.rogers,Sam James",undefined,null,null,null,Invalid date,Invalid date,null
9056,010856_2017-05-23T15:39:39.833Z,010856_20170523_1435,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-05-23T08:39:39Z,2017-05-23T08:41:19Z,100,89.09272086110708,90,undefined,undefined,"carly.janusson,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9158,010856_2017-05-29T15:25:02.500Z,010856_20170529_1456,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-05-29T08:25:04Z,2017-05-29T08:25:45Z,41,41.77053990391243,40,undefined,undefined,"carly.janusson,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9169,010856_2017-05-31T14:23:47.000Z,010856_20170531_1438,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-05-31T07:23:47Z,2017-05-31T07:24:27Z,41,39.43749537335286,40,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9198,010856_2017-06-05T17:07:47.000Z,010856_20170605_1615,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-06-05T10:07:47Z,2017-06-05T10:08:33Z,46,51.98996270693562,55,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9309,010856_2017-06-13T14:36:40.333Z,010856_20170613_1542,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-06-13T07:36:40Z,2017-06-13T07:37:48Z,68,70.42523942854935,75,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9387,010856_2017-06-19T17:26:58.500Z,010856_20170619_1603,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-06-19T10:26:58Z,2017-06-19T10:27:57Z,59,63.62311474228665,75,undefined,undefined,"carly.janusson,julian.gan,luke.rogers,Tianyi Chang",undefined,null,null,null,Invalid date,Invalid date,null
9409,010856_2017-06-27T14:24:38.667Z,010856_20170627_1000,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-06-27T07:24:38Z,2017-06-27T07:26:17Z,99,69.90512262218998,75,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9480,010856_2017-07-04T13:47:19.667Z,010856_20170704_1505,XR-620,010856,6.81,DISOCKEYE,D22,2,2017-07-04T06:47:19Z,2017-07-04T06:48:10Z,51,60.13643610967594,65,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
14787,065679_2018-05-10T15:13:24.167Z,065679_20180510_1318,RBRconcerto,065679,12.04,DISOCKEYE,D22,3,2018-05-10T08:03:40Z,2018-05-10T08:04:41Z,61,74.80961116483316,80,undefined,undefined,"katie.davidson,krystal.bachen,sara.tremblayb",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
12076,065679_2018-05-15T14:06:15.167Z,065679_20180515_1455,RBRconcerto,065679,12.04,DISOCKEYE,D22,2,2018-05-15T07:08:57Z,2018-05-15T07:10:31Z,93,93.53463608663208,100,undefined,undefined,"brett.johnson,katie.davidson,Sam James,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12120,065679_2018-05-23T14:39:46.000Z,065679_20180523_1539,RBRconcerto,065679,12.04,DISOCKEYE,D22,2,2018-05-23T07:42:40Z,2018-05-23T07:43:30Z,50,47.98861305020341,50,undefined,undefined,"brett.johnson,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12351,065679_2018-06-12T21:04:40.666Z,065679_20180612_1549,RBRconcerto,065679,12.04,DISOCKEYE,D22,3,2018-06-12T14:04:40Z,2018-06-12T14:06:06Z,85,93.81219930986776,100,undefined,undefined,"chris.osullivan,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12508,065679_2018-06-19T19:59:10.500Z,065679_20180620_0434,RBRconcerto,065679,12.04,DISOCKEYE,D22,2,2018-06-19T12:59:10Z,2018-06-19T13:00:23Z,73,86.23135276037667,85,undefined,undefined,"David Costalago,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
13977,080217_2019-05-15T15:34:09.333Z,080217_20190515_0917,RBRmaestro,080217,1.43,DISOCKEYE,D22,3,2019-05-15T08:34:09Z,2019-05-15T08:35:27Z,78,71.33864560769715,75,undefined,undefined,"emily.haughton,julian.gan,sam.james,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13941,080217_2019-05-26T17:44:14.667Z,080217_20190526_1415,RBRmaestro,080217,1.43,DISOCKEYE,D22,1,2019-05-26T10:44:14Z,2019-05-26T10:45:21Z,66,79.65198797704204,85,undefined,undefined,brett.johnson,undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13979,080217_2019-06-04T17:34:23.166Z,080217_20190604_1240,RBRmaestro,080217,1.43,DISOCKEYE,D22,2,2019-06-04T10:34:23Z,2019-06-04T10:35:12Z,49,56.83274731824119,60,undefined,undefined,"Jacob Lerner,julian.gan,krystal.bachen,sam.james",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14051,080217_2019-06-11T19:25:43.000Z,080217_20190611_1433,RBRmaestro,080217,1.43,DISOCKEYE,D22,4,2019-06-11T12:29:48Z,2019-06-11T12:30:16Z,28,24.092892629519667,25,undefined,undefined,"Jacob Lerner,julian.gan,krystal.bachen,sam.james",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14358,080217_2019-07-09T17:03:43.500Z,080217_20190709_1118,RBRmaestro,080217,1.43,DISOCKEYE,D22,3,2019-07-09T10:03:43Z,2019-07-09T10:05:20Z,97,73.57208883004814,80,undefined,undefined,"brett.johnson,julian.gan,sarah.friesen,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
11853,010856_2016-06-23T19:13:18.833Z,010856_20160623_1526,XR-620,010856,6.81,DISOCKEYE,D24,2,2016-06-23T12:13:18Z,2016-06-23T12:13:31Z,13,11.62114431352482,12,undefined,undefined,"Luke Rogers,Sam James,Tim Spesivy",undefined,null,null,null,Invalid date,Invalid date,null
11859,010856_2016-07-05T16:23:57.500Z,010856_20160705_1357,XR-620,010856,6.81,DISOCKEYE,D24,2,2016-07-05T09:24:05Z,2016-07-05T09:24:59Z,54,50.46859717983607,50,undefined,undefined,"Luke Rogers,Sam James,Tim Spesivy",undefined,null,null,null,Invalid date,Invalid date,null
11854,010856_2016-06-24T15:28:11.666Z,010856_20160624_1632,XR-620,010856,6.81,DISOCKEYE,D25,1,2016-06-24T08:28:19Z,2016-06-24T08:29:10Z,50,47.73576673816215,40,undefined,undefined,"Brianna Knowles,Luke Rogers,Natalie Mahara",undefined,null,null,null,Invalid date,Invalid date,null
11855,010856_2016-06-24T17:32:43.667Z,010856_20160624_1632,XR-620,010856,6.81,DISOCKEYE,D26,1,2016-06-24T10:32:45Z,2016-06-24T10:33:03Z,18,11.969147885514383,10,undefined,undefined,"Brianna Knowles,Luke Rogers,Natalie Mahara",undefined,null,null,null,Invalid date,Invalid date,null
11845,010856_2016-06-21T23:11:08.167Z,010856_20160621_1744,XR-620,010856,6.81,DISOCKEYE,D27,4,2016-06-21T16:11:09Z,2016-06-21T16:11:49Z,40,32.19293988902691,30,undefined,undefined,"Brett Johnson,Brianna Knowles,Sam James",undefined,null,null,null,Invalid date,Invalid date,null
11861,010856_2016-07-06T15:42:20.834Z,010856_20160706_1633,XR-620,010856,6.81,DISOCKEYE,D27,2,2016-07-06T08:42:21Z,2016-07-06T08:42:42Z,21,20.4405643924334,65,undefined,undefined,"Brett Johnson,Luke Rogers,Sam James",undefined,null,null,null,Invalid date,Invalid date,null
9057,010856_2017-05-23T17:07:20.500Z,010856_20170523_1435,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-05-23T10:07:20Z,2017-05-23T10:07:58Z,38,26.498667777950413,25,undefined,undefined,"carly.janusson,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9159,010856_2017-05-29T17:57:40.333Z,010856_20170529_1456,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-05-29T10:57:40Z,2017-05-29T10:58:20Z,40,41.34289210698138,40,undefined,undefined,"carly.janusson,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9170,010856_2017-05-31T15:37:23.501Z,010856_20170531_1438,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-05-31T08:37:23Z,2017-05-31T08:38:03Z,40,38.94273388657206,40,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9199,010856_2017-06-05T20:42:33.833Z,010856_20170605_1615,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-06-05T13:42:34Z,2017-06-05T13:43:04Z,30,33.72927578541419,35,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9310,010856_2017-06-13T18:18:39.000Z,010856_20170613_1542,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-06-13T11:18:40Z,2017-06-13T11:19:08Z,28,33.57552565873272,35,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9410,010856_2017-06-27T15:46:16.500Z,010856_20170627_1000,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-06-27T08:46:16Z,2017-06-27T08:46:38Z,22,22.862238359331624,25,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9481,010856_2017-07-04T17:49:23.333Z,010856_20170704_1505,XR-620,010856,6.81,DISOCKEYE,D27,2,2017-07-04T10:49:31Z,2017-07-04T10:50:08Z,36,42.347652531549265,45,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
14786,065679_2018-05-10T17:10:56.333Z,065679_20180510_1318,RBRconcerto,065679,12.04,"DI_W,DISOCKEYE",D27,2,2018-05-10T10:15:28Z,2018-05-10T10:17:02Z,94,52.749319475680146,60,undefined,undefined,"brett.johnson,katie.davidson,krystal.bachen,sara.tremblayb",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
12077,065679_2018-05-15T15:36:54.000Z,065679_20180515_1455,RBRconcerto,065679,12.04,DISOCKEYE,D27,2,2018-05-15T08:36:54Z,2018-05-15T08:37:30Z,36,27.062497882148524,30,undefined,undefined,"brett.johnson,katie.davidson,Sam James,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12121,065679_2018-05-23T19:51:53.667Z,065679_20180523_1539,RBRconcerto,065679,12.04,DISOCKEYE,D27,2,2018-05-23T12:54:47Z,2018-05-23T12:55:52Z,65,78.47598690611413,85,undefined,undefined,"brett.johnson,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12203,065679_2018-05-29T18:04:15.500Z,065679_20180530_0511,RBRconcerto,065679,12.04,DISOCKEYE,D27,2,2018-05-29T11:04:17Z,2018-05-29T11:07:43Z,206,69.6670042473061,75,undefined,undefined,"julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12275,065679_2018-06-05T16:26:53.833Z,065679_20180605_1144,RBRconcerto,065679,12.04,DISOCKEYE,D27,2,2018-06-05T09:26:53Z,2018-06-05T09:27:14Z,21,33.615910676124045,35,undefined,undefined,"julian.gan,katie.davidson,lauren.portner,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12349,065679_2018-06-12T17:02:57.000Z,065679_20180612_1549,RBRconcerto,065679,12.04,DISOCKEYE,D27,2,2018-06-12T10:02:57Z,2018-06-12T10:04:06Z,69,56.00922436718658,60,undefined,undefined,"chris.osullivan,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12507,065679_2018-06-19T15:48:19.833Z,065679_20180620_0434,RBRconcerto,065679,12.04,DISOCKEYE,D27,2,2018-06-19T08:48:19Z,2018-06-19T08:49:12Z,53,51.970881222651194,55,undefined,undefined,"David Costalago,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12510,065679_2018-06-26T18:25:16.500Z,065679_20180626_1238,RBRconcerto,065679,12.04,DISOCKEYE,D27,6,2018-06-26T11:25:17Z,2018-06-26T11:25:51Z,35,49.973500539659376,55,undefined,undefined,"eva.jordison,julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
12537,065679_2018-07-04T15:52:46.667Z,065679_20180704_1024,RBRconcerto,065679,12.04,DISOCKEYE,D27,3,2018-07-04T08:52:46Z,2018-07-04T08:53:31Z,45,50.40050067252704,70,undefined,undefined,"julian.gan,katie.davidson,sara.tremblayb,tyrel.froese",undefined,null,null,null,Invalid date,Invalid date,null
13904,080217_2019-05-22T17:27:08.167Z,080217_20190522_1258,RBRmaestro,080217,1.43,DISOCKEYE,D27,3,2019-05-22T10:27:08Z,2019-05-22T10:27:31Z,23,19.728471768661834,20,undefined,undefined,"julian.gan,lauren.portner,sam.james,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""10"",""swell_height"":""1"",""weather_notes"":null}"
13939,080217_2019-05-26T16:35:19.000Z,080217_20190526_1415,RBRmaestro,080217,1.43,DISOCKEYE,D27,4,2019-05-26T09:35:19Z,2019-05-26T09:36:00Z,41,28.717024246724417,30,undefined,undefined,brett.johnson,undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13965,080217_2019-05-29T16:04:35.000Z,080217_20190529_1107,RBRmaestro,080217,1.43,DISOCKEYE,D27,2,2019-05-29T09:04:35Z,2019-05-29T09:04:49Z,15,19.646368202288265,20,undefined,undefined,"brett.johnson,isabelle.desmarais,krystal.bachen,sarah.friesen",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13971,080217_2019-06-01T16:38:04.334Z,080217_20190601_1132,RBRmaestro,080217,1.43,DISOCKEYE,D27,3,2019-06-01T09:38:04Z,2019-06-01T09:38:22Z,18,19.459316315679157,20,undefined,undefined,"julian.gan,Justin Carless,krystal.bachen,sam.james",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13978,080217_2019-06-04T16:16:59.167Z,080217_20190604_1240,RBRmaestro,080217,1.43,DISOCKEYE,D27,2,2019-06-04T09:17:17Z,2019-06-04T09:17:50Z,33,23.736531101730073,25,undefined,undefined,"Jacob Lerner,julian.gan,krystal.bachen,sam.james",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14049,080217_2019-06-11T15:51:12.833Z,080217_20190611_1433,RBRmaestro,080217,1.43,DISOCKEYE,D27,3,2019-06-11T08:51:12Z,2019-06-11T08:51:30Z,17,23.856386640009113,25,undefined,undefined,"Jacob Lerner,julian.gan,krystal.bachen,sam.james",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
