sample_id,sample_type,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S1281ST1,stomach,U1281,NA,UBC_Hunt,AV,NA
S1282ST1,stomach,U1282,NA,UBC_Hunt,AV,NA
S1283ST1,stomach,U1283,NA,UBC_Hunt,AV,NA
S1284ST1,stomach,U1284,NA,UBC_Hunt,AV,NA
S1285ST1,stomach,U1285,NA,UBC_Hunt,AV,NA
S1286ST1,stomach,U1286,NA,UBC_Hunt,AV,NA
S1287ST1,stomach,U1287,NA,UBC_Hunt,AV,NA
S1288ST1,stomach,U1288,NA,UBC_Hunt,AV,NA
S1289ST1,stomach,U1289,NA,UBC_Hunt,AV,NA
S1290ST1,stomach,U1290,NA,UBC_Hunt,AV,NA
S1291ST1,stomach,U1291,NA,UBC_Hunt,AV,NA
S1292ST1,stomach,U1292,NA,UBC_Hunt,AV,NA
S1293ST1,stomach,U1293,NA,UBC_Hunt,AV,NA
S1294ST1,stomach,U1294,NA,UBC_Hunt,AV,NA
S1295ST1,stomach,U1295,NA,UBC_Hunt,AV,NA
S1296ST1,stomach,U1296,NA,UBC_Hunt,AV,NA
S1297ST1,stomach,U1297,NA,UBC_Hunt,AV,NA
S1298ST1,stomach,U1298,NA,UBC_Hunt,AV,NA
S1299ST1,stomach,U1299,NA,UBC_Hunt,AV,NA
S1300ST1,stomach,U1300,NA,UBC_Hunt,AV,NA
S1301ST1,stomach,U1301,NA,UBC_Hunt,AV,NA
S1302ST1,stomach,U1302,NA,UBC_Hunt,AV,NA
S1303ST1,stomach,U1303,NA,UBC_Hunt,AV,NA
S1304ST1,stomach,U1304,NA,UBC_Hunt,AV,NA
S1305ST1,stomach,U1305,NA,UBC_Hunt,AV,NA
S1306ST1,stomach,U1306,NA,UBC_Hunt,AV,NA
S1307ST1,stomach,U1307,NA,UBC_Hunt,AV,NA
S1308ST1,stomach,U1308,NA,UBC_Hunt,AV,NA
S1309ST1,stomach,U1309,NA,UBC_Hunt,AV,NA
S1310ST1,stomach,U1310,NA,UBC_Hunt,AV,NA
S1311ST1,stomach,U1311,NA,UBC_Hunt,AV,NA
S1312ST1,stomach,U1312,NA,UBC_Hunt,AV,NA
S1313ST1,stomach,U1313,NA,UBC_Hunt,AV,NA
S1314ST1,stomach,U1314,NA,UBC_Hunt,AV,NA
S1315ST1,stomach,U1315,NA,UBC_Hunt,AV,NA
S1316ST1,stomach,U1316,NA,UBC_Hunt,AV,NA
S1317ST1,stomach,U1317,NA,UBC_Hunt,AV,NA
S1318ST1,stomach,U1318,NA,UBC_Hunt,AV,NA
S1319ST1,stomach,U1319,NA,UBC_Hunt,AV,NA
S1320ST1,stomach,U1320,NA,UBC_Hunt,AV,NA
S1321ST1,stomach,U1321,NA,UBC_Hunt,AV,NA
S1322ST1,stomach,U1322,NA,UBC_Hunt,AV,NA
S1323ST1,stomach,U1323,NA,UBC_Hunt,AV,NA
S1324ST1,stomach,U1324,NA,UBC_Hunt,AV,NA
S1325ST1,stomach,U1325,NA,UBC_Hunt,AV,NA
S1326ST1,stomach,U1326,NA,UBC_Hunt,AV,NA
S1327ST1,stomach,U1327,NA,UBC_Hunt,AV,NA
S1328ST1,stomach,U1328,NA,UBC_Hunt,AV,NA
S1329ST1,stomach,U1329,NA,UBC_Hunt,AV,NA
S1330ST1,stomach,U1330,NA,UBC_Hunt,AV,NA
S1331ST1,stomach,U1331,NA,UBC_Hunt,AV,NA
S1332ST1,stomach,U1332,NA,UBC_Hunt,AV,NA
S1333ST1,stomach,U1333,NA,UBC_Hunt,AV,NA
S1334ST1,stomach,U1334,NA,UBC_Hunt,AV,NA
S1335ST1,stomach,U1335,NA,UBC_Hunt,AV,NA
S1336ST1,stomach,U1336,NA,UBC_Hunt,AV,NA
S1337ST1,stomach,U1337,NA,UBC_Hunt,AV,NA
S1338ST1,stomach,U1338,NA,UBC_Hunt,AV,NA
S1339ST1,stomach,U1339,NA,UBC_Hunt,AV,NA
S1340ST1,stomach,U1340,NA,UBC_Hunt,AV,NA
S1341ST1,stomach,U1341,NA,UBC_Hunt,AV,NA
S1342ST1,stomach,U1342,NA,UBC_Hunt,AV,NA
S1343ST1,stomach,U1343,NA,UBC_Hunt,AV,NA
S1345ST1,stomach,U1345,NA,UBC_Hunt,AV,NA
S1346ST1,stomach,U1346,NA,UBC_Hunt,AV,NA
S1347ST1,stomach,U1347,NA,UBC_Hunt,AV,NA
S1348ST1,stomach,U1348,NA,UBC_Hunt,AV,NA
S1349ST1,stomach,U1349,NA,UBC_Hunt,AV,NA
S1350ST1,stomach,U1350,NA,UBC_Hunt,AV,NA
S1351ST1,stomach,U1351,NA,UBC_Hunt,AV,NA
S1352ST1,stomach,U1352,NA,UBC_Hunt,AV,NA
S1353ST1,stomach,U1353,NA,UBC_Hunt,AV,NA
S1354ST1,stomach,U1354,NA,UBC_Hunt,AV,NA
S1355ST1,stomach,U1355,NA,UBC_Hunt,AV,NA
S1356ST1,stomach,U1356,NA,UBC_Hunt,AV,NA
S1357ST1,stomach,U1357,NA,UBC_Hunt,AV,NA
S1358ST1,stomach,U1358,NA,UBC_Hunt,AV,NA
S1360ST1,stomach,U1360,NA,UBC_Hunt,AV,NA
S1361ST1,stomach,U1361,NA,UBC_Hunt,AV,NA
S1362ST1,stomach,U1362,NA,UBC_Hunt,AV,NA
S1363ST1,stomach,U1363,NA,UBC_Hunt,AV,NA
S1364ST1,stomach,U1364,NA,UBC_Hunt,AV,NA
S1365ST1,stomach,U1365,NA,UBC_Hunt,AV,NA
S1366ST1,stomach,U1366,NA,UBC_Hunt,AV,NA
S1367ST1,stomach,U1367,NA,UBC_Hunt,AV,NA
S1368ST1,stomach,U1368,NA,UBC_Hunt,AV,NA
S1369ST1,stomach,U1369,NA,UBC_Hunt,AV,NA
S1370ST1,stomach,U1370,NA,UBC_Hunt,AV,NA
S1371ST1,stomach,U1371,NA,UBC_Hunt,AV,NA
S1372ST1,stomach,U1372,NA,UBC_Hunt,AV,NA
S1373ST1,stomach,U1373,NA,UBC_Hunt,AV,NA
S1374ST1,stomach,U1374,NA,UBC_Hunt,AV,NA
S1375ST1,stomach,U1375,NA,UBC_Hunt,AV,NA
S1376ST1,stomach,U1376,NA,UBC_Hunt,AV,NA
S1381ST1,stomach,U1381,NA,UBC_Hunt,AV,NA
S1382ST1,stomach,U1382,NA,UBC_Hunt,AV,NA
S1383ST1,stomach,U1383,NA,UBC_Hunt,AV,NA
S1384ST1,stomach,U1384,NA,UBC_Hunt,AV,NA
S1385ST1,stomach,U1385,NA,UBC_Hunt,AV,NA
S1386ST1,stomach,U1386,NA,UBC_Hunt,AV,NA
S1387ST1,stomach,U1387,NA,UBC_Hunt,AV,NA
S1388ST1,stomach,U1388,NA,UBC_Hunt,AV,NA
S1389ST1,stomach,U1389,NA,UBC_Hunt,AV,NA
S1390ST1,stomach,U1390,NA,UBC_Hunt,AV,NA
S1391ST1,stomach,U1391,NA,UBC_Hunt,AV,NA
S1392ST1,stomach,U1392,NA,UBC_Hunt,AV,NA
S1393ST1,stomach,U1393,NA,UBC_Hunt,AV,NA
S1394ST1,stomach,U1394,NA,UBC_Hunt,AV,NA
S1395ST1,stomach,U1395,NA,UBC_Hunt,AV,NA
S1396ST1,stomach,U1396,NA,UBC_Hunt,AV,NA
S1397ST1,stomach,U1397,NA,UBC_Hunt,AV,NA
S1398ST1,stomach,U1398,NA,UBC_Hunt,AV,NA
S1399ST1,stomach,U1399,NA,UBC_Hunt,AV,NA
S1400ST1,stomach,U1400,NA,UBC_Hunt,AV,NA
S1401ST1,stomach,U1401,NA,UBC_Hunt,AV,NA
S1402ST1,stomach,U1402,NA,UBC_Hunt,AV,NA
S1403ST1,stomach,U1403,NA,UBC_Hunt,AV,NA
S1404ST1,stomach,U1404,NA,UBC_Hunt,AV,NA
S1405ST1,stomach,U1405,NA,UBC_Hunt,AV,NA
S1406ST1,stomach,U1406,NA,UBC_Hunt,AV,NA
S1407ST1,stomach,U1407,NA,UBC_Hunt,AV,NA
S1408ST1,stomach,U1408,NA,UBC_Hunt,AV,NA
S1411ST1,stomach,U1411,NA,UBC_Hunt,AV,NA
S1412ST1,stomach,U1412,NA,UBC_Hunt,AV,NA
S1421ST1,stomach,U1421,NA,UBC_Hunt,AV,NA
S1422ST1,stomach,U1422,NA,UBC_Hunt,AV,NA
S1423ST1,stomach,U1423,NA,UBC_Hunt,AV,NA
S1424ST1,stomach,U1424,NA,UBC_Hunt,AV,NA
S1425ST1,stomach,U1425,NA,UBC_Hunt,AV,NA
S1426ST1,stomach,U1426,NA,UBC_Hunt,AV,NA
S1427ST1,stomach,U1427,NA,UBC_Hunt,AV,NA
S1428ST1,stomach,U1428,NA,UBC_Hunt,AV,NA
S1429ST1,stomach,U1429,NA,UBC_Hunt,AV,NA
S1430ST1,stomach,U1430,NA,UBC_Hunt,AV,NA
S1431ST1,stomach,U1431,NA,UBC_Hunt,AV,NA
S1432ST1,stomach,U1432,NA,UBC_Hunt,AV,NA
S1433ST1,stomach,U1433,NA,UBC_Hunt,AV,NA
S1434ST1,stomach,U1434,NA,UBC_Hunt,AV,NA
S1435ST1,stomach,U1435,NA,UBC_Hunt,AV,NA
S1436ST1,stomach,U1436,NA,UBC_Hunt,AV,NA
S1437ST1,stomach,U1437,NA,UBC_Hunt,AV,NA
S1438ST1,stomach,U1438,NA,UBC_Hunt,AV,NA
S1439ST1,stomach,U1439,NA,UBC_Hunt,AV,NA
S1440ST1,stomach,U1440,NA,UBC_Hunt,AV,NA
S1441ST1,stomach,U1441,NA,UBC_Hunt,AV,NA
S1442ST1,stomach,U1442,NA,UBC_Hunt,AV,NA
S1443ST1,stomach,U1443,NA,UBC_Hunt,AV,NA
S1444ST1,stomach,U1444,NA,UBC_Hunt,AV,NA
S1445ST1,stomach,U1445,NA,UBC_Hunt,AV,NA
S1446ST1,stomach,U1446,NA,UBC_Hunt,AV,NA
S1447ST1,stomach,U1447,NA,UBC_Hunt,AV,NA
S1448ST1,stomach,U1448,NA,UBC_Hunt,AV,NA
S1449ST1,stomach,U1449,NA,UBC_Hunt,AV,NA
S1450ST1,stomach,U1450,NA,UBC_Hunt,AV,NA
S1451ST1,stomach,U1451,NA,UBC_Hunt,AV,NA
S1452ST1,stomach,U1452,NA,UBC_Hunt,AV,NA
S1453ST1,stomach,U1453,NA,UBC_Hunt,AV,NA
S1454ST1,stomach,U1454,NA,UBC_Hunt,AV,NA
S1455ST1,stomach,U1455,NA,UBC_Hunt,AV,NA
S1461ST1,stomach,U1461,NA,UBC_Hunt,AV,NA
S1462ST1,stomach,U1462,NA,UBC_Hunt,AV,NA
S1463ST1,stomach,U1463,NA,UBC_Hunt,AV,NA
S1464ST1,stomach,U1464,NA,UBC_Hunt,AV,NA
S1465ST1,stomach,U1465,NA,UBC_Hunt,AV,NA
S1466ST1,stomach,U1466,NA,UBC_Hunt,AV,NA
S1467ST1,stomach,U1467,NA,UBC_Hunt,AV,NA
S1468ST1,stomach,U1468,NA,UBC_Hunt,AV,NA
S1469ST1,stomach,U1469,NA,UBC_Hunt,AV,NA
S1470ST1,stomach,U1470,NA,UBC_Hunt,AV,NA
S1471ST1,stomach,U1471,NA,UBC_Hunt,AV,NA
S1472ST1,stomach,U1472,NA,UBC_Hunt,AV,NA
S1473ST1,stomach,U1473,NA,UBC_Hunt,AV,NA
S1474ST1,stomach,U1474,NA,UBC_Hunt,AV,NA
S1475ST1,stomach,U1475,NA,UBC_Hunt,AV,NA
S1476ST1,stomach,U1476,NA,UBC_Hunt,AV,NA
S1477ST1,stomach,U1477,NA,UBC_Hunt,AV,NA
S1478ST1,stomach,U1478,NA,UBC_Hunt,AV,NA
S1479ST1,stomach,U1479,NA,UBC_Hunt,AV,NA
S1480ST1,stomach,U1480,NA,UBC_Hunt,AV,NA
S1481ST1,stomach,U1481,NA,UBC_Hunt,AV,NA
S1482ST1,stomach,U1482,NA,UBC_Hunt,AV,NA
S1483ST1,stomach,U1483,NA,UBC_Hunt,AV,NA
S1484ST1,stomach,U1484,NA,UBC_Hunt,AV,NA
S1485ST1,stomach,U1485,NA,UBC_Hunt,AV,NA
S1486ST1,stomach,U1486,NA,UBC_Hunt,AV,NA
S1487ST1,stomach,U1487,NA,UBC_Hunt,AV,NA
S1488ST1,stomach,U1488,NA,UBC_Hunt,AV,NA
S1489ST1,stomach,U1489,NA,UBC_Hunt,AV,NA
S1490ST1,stomach,U1490,NA,UBC_Hunt,AV,NA
S1491ST1,stomach,U1491,NA,UBC_Hunt,AV,NA
S1492ST1,stomach,U1492,NA,UBC_Hunt,AV,NA
S1493ST1,stomach,U1493,NA,UBC_Hunt,AV,NA
S1494ST1,stomach,U1494,NA,UBC_Hunt,AV,NA
S1495ST1,stomach,U1495,NA,UBC_Hunt,AV,NA
S1496ST1,stomach,U1496,NA,UBC_Hunt,AV,NA
S1497ST1,stomach,U1497,NA,UBC_Hunt,AV,NA
S1498ST1,stomach,U1498,NA,UBC_Hunt,AV,NA
S1499ST1,stomach,U1499,NA,UBC_Hunt,AV,NA
S1500ST1,stomach,U1500,NA,UBC_Hunt,AV,NA
S1501ST1,stomach,U1501,NA,UBC_Hunt,AV,NA
S1502ST1,stomach,U1502,NA,UBC_Hunt,AV,NA
S1503ST1,stomach,U1503,NA,UBC_Hunt,AV,NA
S1504ST1,stomach,U1504,NA,UBC_Hunt,AV,NA
S1505ST1,stomach,U1505,NA,UBC_Hunt,AV,NA
S1506ST1,stomach,U1506,NA,UBC_Hunt,AV,NA
S1507ST1,stomach,U1507,NA,UBC_Hunt,AV,NA
S1508ST1,stomach,U1508,NA,UBC_Hunt,AV,NA
S1509ST1,stomach,U1509,NA,UBC_Hunt,AV,NA
S1510ST1,stomach,U1510,NA,UBC_Hunt,AV,NA
S1511ST1,stomach,U1511,NA,UBC_Hunt,AV,NA
S1512ST1,stomach,U1512,NA,UBC_Hunt,AV,NA
S1513ST1,stomach,U1513,NA,UBC_Hunt,AV,NA
S1514ST1,stomach,U1514,NA,UBC_Hunt,AV,NA
S1515ST1,stomach,U1515,NA,UBC_Hunt,AV,NA
S1516ST1,stomach,U1516,NA,UBC_Hunt,AV,NA
S1517ST1,stomach,U1517,NA,UBC_Hunt,AV,NA
S1518ST1,stomach,U1518,NA,UBC_Hunt,AV,NA
S1519ST1,stomach,U1519,NA,UBC_Hunt,AV,NA
S1520ST1,stomach,U1520,NA,UBC_Hunt,AV,NA
S1521ST1,stomach,U1521,NA,UBC_Hunt,AV,NA
S1522ST1,stomach,U1522,NA,UBC_Hunt,AV,NA
S1523ST1,stomach,U1523,NA,UBC_Hunt,AV,NA
S1524ST1,stomach,U1524,NA,UBC_Hunt,AV,NA
S1525ST1,stomach,U1525,NA,UBC_Hunt,AV,NA
S1526ST1,stomach,U1526,NA,UBC_Hunt,AV,NA
S1527ST1,stomach,U1527,NA,UBC_Hunt,AV,NA
S1528ST1,stomach,U1528,NA,UBC_Hunt,AV,NA
S1529ST1,stomach,U1529,NA,UBC_Hunt,AV,NA
S1530ST1,stomach,U1530,NA,UBC_Hunt,AV,NA
S1531ST1,stomach,U1531,NA,UBC_Hunt,AV,NA
S1532ST1,stomach,U1532,NA,UBC_Hunt,AV,NA
S1533ST1,stomach,U1533,NA,UBC_Hunt,AV,NA
S1534ST1,stomach,U1534,NA,UBC_Hunt,AV,NA
S1535ST1,stomach,U1535,NA,UBC_Hunt,AV,NA
S1536ST1,stomach,U1536,NA,UBC_Hunt,AV,NA
S1537ST1,stomach,U1537,NA,UBC_Hunt,AV,NA
S1538ST1,stomach,U1538,NA,UBC_Hunt,AV,NA
S1539ST1,stomach,U1539,NA,UBC_Hunt,AV,NA
S1540ST1,stomach,U1540,NA,UBC_Hunt,AV,NA
S1541ST1,stomach,U1541,NA,UBC_Hunt,AV,NA
S1542ST1,stomach,U1542,NA,UBC_Hunt,AV,NA
S1543ST1,stomach,U1543,NA,UBC_Hunt,AV,NA
S1544ST1,stomach,U1544,NA,UBC_Hunt,AV,NA
S1545ST1,stomach,U1545,NA,UBC_Hunt,AV,NA
S1546ST1,stomach,U1546,NA,UBC_Hunt,AV,NA
S1547ST1,stomach,U1547,NA,UBC_Hunt,AV,NA
S1548ST1,stomach,U1548,NA,UBC_Hunt,AV,NA
S1549ST1,stomach,U1549,NA,UBC_Hunt,AV,NA
S1550ST1,stomach,U1550,NA,UBC_Hunt,AV,NA
S1551ST1,stomach,U1551,NA,UBC_Hunt,AV,NA
S1552ST1,stomach,U1552,NA,UBC_Hunt,AV,NA
S1553ST1,stomach,U1553,NA,UBC_Hunt,AV,NA
S1554ST1,stomach,U1554,NA,UBC_Hunt,AV,NA
S1555ST1,stomach,U1555,NA,UBC_Hunt,AV,NA
S1556ST1,stomach,U1556,NA,UBC_Hunt,AV,NA
S1557ST1,stomach,U1557,NA,UBC_Hunt,AV,NA
S1558ST1,stomach,U1558,NA,UBC_Hunt,AV,NA
S1559ST1,stomach,U1559,NA,UBC_Hunt,AV,NA
S1560ST1,stomach,U1560,NA,UBC_Hunt,AV,NA
S1561ST1,stomach,U1561,NA,UBC_Hunt,AV,NA
S1562ST1,stomach,U1562,NA,UBC_Hunt,AV,NA
S1563ST1,stomach,U1563,NA,UBC_Hunt,AV,NA
S1564ST1,stomach,U1564,NA,UBC_Hunt,AV,NA
S1565ST1,stomach,U1565,NA,UBC_Hunt,AV,NA
S1566ST1,stomach,U1566,NA,UBC_Hunt,AV,NA
S1567ST1,stomach,U1567,NA,UBC_Hunt,AV,NA
S1568ST1,stomach,U1568,NA,UBC_Hunt,AV,NA
S1569ST1,stomach,U1569,NA,UBC_Hunt,AV,NA
S1570ST1,stomach,U1570,NA,UBC_Hunt,AV,NA
S1571ST1,stomach,U1571,NA,UBC_Hunt,AV,NA
S1572ST1,stomach,U1572,NA,UBC_Hunt,AV,NA
S1573ST1,stomach,U1573,NA,UBC_Hunt,AV,NA
S1574ST1,stomach,U1574,NA,UBC_Hunt,AV,NA
S1575ST1,stomach,U1575,NA,UBC_Hunt,AV,NA
S1576ST1,stomach,U1576,NA,UBC_Hunt,AV,NA
S1577ST1,stomach,U1577,NA,UBC_Hunt,AV,NA
S1578ST1,stomach,U1578,NA,UBC_Hunt,AV,NA
S1579ST1,stomach,U1579,NA,UBC_Hunt,AV,NA
S1580ST1,stomach,U1580,NA,UBC_Hunt,AV,NA
S1581ST1,stomach,U1581,NA,UBC_Hunt,AV,NA
S1582ST1,stomach,U1582,NA,UBC_Hunt,AV,NA
S1583ST1,stomach,U1583,NA,UBC_Hunt,AV,NA
S1584ST1,stomach,U1584,NA,UBC_Hunt,AV,NA
S1585ST1,stomach,U1585,NA,UBC_Hunt,AV,NA
S1586ST1,stomach,U1586,NA,UBC_Hunt,AV,NA
S1587ST1,stomach,U1587,NA,UBC_Hunt,AV,NA
S1588ST1,stomach,U1588,NA,UBC_Hunt,AV,NA
S1589ST1,stomach,U1589,NA,UBC_Hunt,AV,NA
S1590ST1,stomach,U1590,NA,UBC_Hunt,AV,NA
S1591ST1,stomach,U1591,Stomach fell apart during dissection,UBC_Hunt,AV,NA
S1592ST1,stomach,U1592,NA,UBC_Hunt,AV,NA
S1593ST1,stomach,U1593,NA,UBC_Hunt,AV,NA
S1594ST1,stomach,U1594,NA,UBC_Hunt,AV,NA
S1595ST1,stomach,U1595,NA,UBC_Hunt,AV,NA
S1596ST1,stomach,U1596,NA,UBC_Hunt,AV,NA
S1597ST1,stomach,U1597,NA,UBC_Hunt,AV,NA
S1598ST1,stomach,U1598,NA,UBC_Hunt,AV,NA
S1599ST1,stomach,U1599,NA,UBC_Hunt,AV,NA
S1600ST1,stomach,U1600,NA,UBC_Hunt,AV,NA
S1601ST1,stomach,U1601,NA,UBC_Hunt,AV,NA
S1602ST1,stomach,U1602,NA,UBC_Hunt,AV,NA
S1603ST1,stomach,U1603,NA,UBC_Hunt,AV,NA
S1604ST1,stomach,U1604,NA,UBC_Hunt,AV,NA
S1605ST1,stomach,U1605,NA,UBC_Hunt,AV,NA
S1606ST1,stomach,U1606,NA,UBC_Hunt,AV,NA
S1607ST1,stomach,U1607,NA,UBC_Hunt,AV,NA
S1608ST1,stomach,U1608,NA,UBC_Hunt,AV,NA
S1609ST1,stomach,U1609,NA,UBC_Hunt,AV,NA
S1610ST1,stomach,U1610,NA,UBC_Hunt,AV,NA
S1611ST1,stomach,U1611,NA,UBC_Hunt,AV,NA
S1612ST1,stomach,U1612,NA,UBC_Hunt,AV,NA
S1613ST1,stomach,U1613,NA,UBC_Hunt,AV,NA
S1614ST1,stomach,U1614,NA,UBC_Hunt,AV,NA
S1621ST1,stomach,U1621,NA,UBC_Hunt,AV,NA
S1622ST1,stomach,U1622,NA,UBC_Hunt,AV,NA
S1623ST1,stomach,U1623,NA,UBC_Hunt,AV,NA
S1624ST1,stomach,U1624,NA,UBC_Hunt,AV,NA
S1625ST1,stomach,U1625,NA,UBC_Hunt,AV,NA
S1626ST1,stomach,U1626,NA,UBC_Hunt,AV,NA
S1627ST1,stomach,U1627,NA,UBC_Hunt,AV,NA
S1628ST1,stomach,U1628,NA,UBC_Hunt,AV,NA
S1629ST1,stomach,U1629,NA,UBC_Hunt,AV,NA
S1630ST1,stomach,U1630,NA,UBC_Hunt,AV,NA
S1631ST1,stomach,U1631,NA,UBC_Hunt,AV,NA
S1632ST1,stomach,U1632,NA,UBC_Hunt,AV,NA
S1633ST1,stomach,U1633,NA,UBC_Hunt,AV,NA
S1634ST1,stomach,U1634,NA,UBC_Hunt,AV,NA
S1635ST1,stomach,U1635,NA,UBC_Hunt,AV,NA
S1636ST1,stomach,U1636,NA,UBC_Hunt,AV,NA
S1637ST1,stomach,U1637,NA,UBC_Hunt,AV,NA
S1638ST1,stomach,U1638,NA,UBC_Hunt,AV,NA
S1639ST1,stomach,U1639,NA,UBC_Hunt,AV,NA
S1640ST1,stomach,U1640,NA,UBC_Hunt,AV,NA
S1641ST1,stomach,U1641,NA,UBC_Hunt,AV,NA
S1642ST1,stomach,U1642,NA,UBC_Hunt,AV,NA
S1643ST1,stomach,U1643,NA,UBC_Hunt,AV,NA
S1644ST1,stomach,U1644,NA,UBC_Hunt,AV,NA
S1645ST1,stomach,U1645,NA,UBC_Hunt,AV,NA
S1646ST1,stomach,U1646,NA,UBC_Hunt,AV,NA
S1647ST1,stomach,U1647,NA,UBC_Hunt,AV,NA
S1648ST1,stomach,U1648,NA,UBC_Hunt,AV,NA
S1649ST1,stomach,U1649,NA,UBC_Hunt,AV,NA
S1651ST1,stomach,U1651,NA,UBC_Hunt,AV,NA
S1652ST1,stomach,U1652,NA,UBC_Hunt,AV,NA
S1653ST1,stomach,U1653,NA,UBC_Hunt,AV,NA
S1654ST1,stomach,U1654,NA,UBC_Hunt,AV,NA
S1655ST1,stomach,U1655,NA,UBC_Hunt,AV,NA
S1656ST1,stomach,U1656,NA,UBC_Hunt,AV,NA
S1657ST1,stomach,U1657,NA,UBC_Hunt,AV,NA
S1658ST1,stomach,U1658,NA,UBC_Hunt,AV,NA
S1659ST1,stomach,U1659,NA,UBC_Hunt,AV,NA
S1660ST1,stomach,U1660,NA,UBC_Hunt,AV,NA
S1661ST1,stomach,U1661,NA,UBC_Hunt,AV,NA
S1662ST1,stomach,U1662,NA,UBC_Hunt,AV,NA
S1663ST1,stomach,U1663,NA,UBC_Hunt,AV,NA
S1664ST1,stomach,U1664,NA,UBC_Hunt,AV,NA
S1665ST1,stomach,U1665,NA,UBC_Hunt,AV,NA
S1666ST1,stomach,U1666,NA,UBC_Hunt,AV,NA
S1667ST1,stomach,U1667,NA,UBC_Hunt,AV,NA
S1668ST1,stomach,U1668,NA,UBC_Hunt,AV,NA
S1669ST1,stomach,U1669,NA,UBC_Hunt,AV,NA
S1670ST1,stomach,U1670,NA,UBC_Hunt,AV,NA
S1671ST1,stomach,U1671,NA,UBC_Hunt,AV,NA
S1672ST1,stomach,U1672,NA,UBC_Hunt,AV,NA
S1673ST1,stomach,U1673,NA,UBC_Hunt,AV,NA
S1674ST1,stomach,U1674,NA,UBC_Hunt,AV,NA
S1675ST1,stomach,U1675,NA,UBC_Hunt,AV,NA
S1676ST1,stomach,U1676,NA,UBC_Hunt,AV,NA
S1677ST1,stomach,U1677,NA,UBC_Hunt,AV,NA
S1678ST1,stomach,U1678,NA,UBC_Hunt,AV,NA
S1679ST1,stomach,U1679,NA,UBC_Hunt,AV,NA
S1680ST1,stomach,U1680,NA,UBC_Hunt,AV,NA
S1681ST1,stomach,U1681,NA,UBC_Hunt,AV,NA
S1682ST1,stomach,U1682,NA,UBC_Hunt,AV,NA
S1683ST1,stomach,U1683,NA,UBC_Hunt,AV,NA
S1684ST1,stomach,U1684,NA,UBC_Hunt,AV,NA
S1685ST1,stomach,U1685,NA,UBC_Hunt,AV,NA
S1686ST1,stomach,U1686,NA,UBC_Hunt,AV,NA
S1687ST1,stomach,U1687,NA,UBC_Hunt,AV,NA
S1688ST1,stomach,U1688,NA,UBC_Hunt,AV,NA
S1689ST1,stomach,U1689,NA,UBC_Hunt,AV,NA
S1690ST1,stomach,U1690,NA,UBC_Hunt,AV,NA
S1691ST1,stomach,U1691,NA,UBC_Hunt,AV,NA
S1692ST1,stomach,U1692,NA,UBC_Hunt,AV,NA
S1693ST1,stomach,U1693,NA,UBC_Hunt,AV,NA
S1694ST1,stomach,U1694,NA,UBC_Hunt,AV,NA
S1695ST1,stomach,U1695,NA,UBC_Hunt,AV,NA
S1696ST1,stomach,U1696,NA,UBC_Hunt,AV,NA
S1697ST1,stomach,U1697,NA,UBC_Hunt,AV,NA
S1698ST1,stomach,U1698,NA,UBC_Hunt,AV,NA
S1699ST1,stomach,U1699,NA,UBC_Hunt,AV,NA
S1700ST1,stomach,U1700,NA,UBC_Hunt,AV,NA
S1701ST1,stomach,U1701,NA,UBC_Hunt,AV,NA
S1702ST1,stomach,U1702,NA,UBC_Hunt,AV,NA
S1703ST1,stomach,U1703,NA,UBC_Hunt,AV,NA
S1704ST1,stomach,U1704,NA,UBC_Hunt,AV,NA
S1705ST1,stomach,U1705,NA,UBC_Hunt,AV,NA
S1706ST1,stomach,U1706,NA,UBC_Hunt,AV,NA
S1707ST1,stomach,U1707,NA,UBC_Hunt,AV,NA
S1708ST1,stomach,U1708,NA,UBC_Hunt,AV,NA
S1709ST1,stomach,U1709,NA,UBC_Hunt,AV,NA
S1710ST1,stomach,U1710,NA,UBC_Hunt,AV,NA
S1711ST1,stomach,U1711,NA,UBC_Hunt,AV,NA
S1712ST1,stomach,U1712,NA,UBC_Hunt,AV,NA
S1713ST1,stomach,U1713,NA,UBC_Hunt,AV,NA
S1714ST1,stomach,U1714,NA,UBC_Hunt,AV,NA
S1715ST1,stomach,U1715,NA,UBC_Hunt,AV,NA
S1716ST1,stomach,U1716,NA,UBC_Hunt,AV,NA
S1717ST1,stomach,U1717,NA,UBC_Hunt,AV,NA
S1718ST1,stomach,U1718,NA,UBC_Hunt,AV,NA
S1720ST1,stomach,U1720,NA,UBC_Hunt,AV,NA
SST5104,stomach,U1721,NA,UBC_Hunt,AV,NA
SST5105,stomach,U1722,NA,UBC_Hunt,AV,NA
SST5106,stomach,U1723,NA,UBC_Hunt,AV,NA
SST5107,stomach,U1724,NA,UBC_Hunt,AV,NA
SST5108,stomach,U1725,NA,UBC_Hunt,AV,NA
SST5109,stomach,U1726,NA,UBC_Hunt,AV,NA
SST5110,stomach,U1727,NA,UBC_Hunt,AV,NA
SST5111,stomach,U1728,NA,UBC_Hunt,AV,NA
SST5112,stomach,U1729,NA,UBC_Hunt,AV,NA
SST5113,stomach,U1730,NA,UBC_Hunt,AV,NA
S1731ST1,stomach,U1731,NA,UBC_Hunt,AV,NA
S1732ST1,stomach,U1732,NA,UBC_Hunt,AV,NA
