sample_id,sample_type,ufn,sample_comments,analyzing_lab
S1691IS1,isotope,U1691,NA,DCostalago_UBC
S1692IS1,isotope,U1692,NA,DCostalago_UBC
S1693IS1,isotope,U1693,NA,DCostalago_UBC
S1694IS1,isotope,U1694,NA,DCostalago_UBC
S1695IS1,isotope,U1695,NA,DCostalago_UBC
S1696IS1,isotope,U1696,NA,DCostalago_UBC
S1697IS1,isotope,U1697,NA,DCostalago_UBC
S1698IS1,isotope,U1698,NA,DCostalago_UBC
S1699IS1,isotope,U1699,NA,DCostalago_UBC
S1700IS1,isotope,U1700,NA,DCostalago_UBC
S1701IS1,isotope,U1701,NA,DCostalago_UBC
S1702IS1,isotope,U1702,NA,DCostalago_UBC
S1703IS1,isotope,U1703,NA,DCostalago_UBC
S1704IS1,isotope,U1704,NA,DCostalago_UBC
S1705IS1,isotope,U1705,NA,DCostalago_UBC
S1706IS1,isotope,U1706,NA,DCostalago_UBC
S1707IS1,isotope,U1707,NA,DCostalago_UBC
S1708IS1,isotope,U1708,NA,DCostalago_UBC
S1709IS1,isotope,U1709,NA,DCostalago_UBC
S1710IS1,isotope,U1710,NA,DCostalago_UBC
S1711IS1,isotope,U1711,NA,DCostalago_UBC
S1712IS1,isotope,U1712,NA,DCostalago_UBC
S1713IS1,isotope,U1713,NA,DCostalago_UBC
S1714IS1,isotope,U1714,NA,DCostalago_UBC
S1715IS1,isotope,U1715,NA,DCostalago_UBC
S1716IS1,isotope,U1716,NA,DCostalago_UBC
S1717IS1,isotope,U1717,NA,DCostalago_UBC
S1718IS1,isotope,U1718,NA,DCostalago_UBC
S1720IS1,isotope,U1720,NA,DCostalago_UBC
SIS5104,isotope,U1721,NA,DCostalago_UBC
SIS5105,isotope,U1722,NA,DCostalago_UBC
SIS5106,isotope,U1723,NA,DCostalago_UBC
SIS5107,isotope,U1724,NA,DCostalago_UBC
SIS5108,isotope,U1725,NA,DCostalago_UBC
SIS5109,isotope,U1726,NA,DCostalago_UBC
SIS5110,isotope,U1727,NA,DCostalago_UBC
SIS5111,isotope,U1728,NA,DCostalago_UBC
SIS5112,isotope,U1729,NA,DCostalago_UBC
SIS5113,isotope,U1730,NA,DCostalago_UBC
S1731IS1,isotope,U1731,NA,DCostalago_UBC
S1732IS1,isotope,U1732,NA,DCostalago_UBC
S1733IS1,isotope,U1733,NA,DCostalago_UBC
S1734IS1,isotope,U1734,NA,DCostalago_UBC
S1735IS1,isotope,U1735,NA,DCostalago_UBC
S1736IS1,isotope,U1736,NA,DCostalago_UBC
S1737IS1,isotope,U1737,NA,DCostalago_UBC
S1738IS1,isotope,U1738,NA,DCostalago_UBC
S1739IS1,isotope,U1739,NA,DCostalago_UBC
S1740IS1,isotope,U1740,NA,DCostalago_UBC
S1741IS1,isotope,U1741,NA,DCostalago_UBC
S1742IS1,isotope,U1742,NA,DCostalago_UBC
S1743IS1,isotope,U1743,Fish fell on floor,DCostalago_UBC
S1744IS1,isotope,U1744,NA,DCostalago_UBC
S1745IS1,isotope,U1745,NA,DCostalago_UBC
S1746IS1,isotope,U1746,NA,DCostalago_UBC
S1747IS1,isotope,U1747,NA,DCostalago_UBC
S1748IS1,isotope,U1748,NA,DCostalago_UBC
S1749IS1,isotope,U1749,NA,DCostalago_UBC
S1750IS1,isotope,U1750,NA,DCostalago_UBC
SIS5114,isotope,U1751,NA,DCostalago_UBC
SIS5115,isotope,U1752,NA,DCostalago_UBC
SIS5116,isotope,U1753,NA,DCostalago_UBC
SIS5117,isotope,U1754,NA,DCostalago_UBC
SIS5118,isotope,U1755,NA,DCostalago_UBC
SIS5119,isotope,U1756,NA,DCostalago_UBC
SIS5120,isotope,U1757,NA,DCostalago_UBC
SIS5121,isotope,U1758,NA,DCostalago_UBC
SIS5122,isotope,U1759,NA,DCostalago_UBC
SIS5123,isotope,U1760,NA,DCostalago_UBC
S1771IS1,isotope,U1771,NA,DCostalago_UBC
S1772IS1,isotope,U1772,NA,DCostalago_UBC
S1773IS1,isotope,U1773,NA,DCostalago_UBC
S1774IS1,isotope,U1774,NA,DCostalago_UBC
S1775IS1,isotope,U1775,NA,DCostalago_UBC
S1776IS1,isotope,U1776,NA,DCostalago_UBC
S1777IS1,isotope,U1777,NA,DCostalago_UBC
S1778IS1,isotope,U1778,NA,DCostalago_UBC
S1779IS1,isotope,U1779,NA,DCostalago_UBC
S1780IS1,isotope,U1780,NA,DCostalago_UBC
S1781IS1,isotope,U1781,NA,DCostalago_UBC
S1782IS1,isotope,U1782,NA,DCostalago_UBC
S1783IS1,isotope,U1783,NA,DCostalago_UBC
S1784IS1,isotope,U1784,NA,DCostalago_UBC
S1785IS1,isotope,U1785,NA,DCostalago_UBC
S1786IS1,isotope,U1786,NA,DCostalago_UBC
S1787IS1,isotope,U1787,NA,DCostalago_UBC
S1788IS1,isotope,U1788,NA,DCostalago_UBC
S1789IS1,isotope,U1789,NA,DCostalago_UBC
S1790IS1,isotope,U1790,NA,DCostalago_UBC
SIS5124,isotope,U1791,NA,DCostalago_UBC
SIS5125,isotope,U1792,NA,DCostalago_UBC
SIS5126,isotope,U1793,NA,DCostalago_UBC
SIS5127,isotope,U1794,NA,DCostalago_UBC
SIS5128,isotope,U1795,NA,DCostalago_UBC
SIS5129,isotope,U1796,NA,DCostalago_UBC
SIS5130,isotope,U1797,NA,DCostalago_UBC
SIS5131,isotope,U1798,NA,DCostalago_UBC
SIS5132,isotope,U1799,NA,DCostalago_UBC
SIS5133,isotope,U1800,NA,DCostalago_UBC
S1801IS1,isotope,U1801,NA,DCostalago_UBC
S1802IS1,isotope,U1802,NA,DCostalago_UBC
S1803IS1,isotope,U1803,NA,DCostalago_UBC
S1804IS1,isotope,U1804,NA,DCostalago_UBC
S1805IS1,isotope,U1805,NA,DCostalago_UBC
S1806IS1,isotope,U1806,NA,DCostalago_UBC
S1807IS1,isotope,U1807,NA,DCostalago_UBC
S1808IS1,isotope,U1808,NA,DCostalago_UBC
S1809IS1,isotope,U1809,NA,DCostalago_UBC
S1810IS1,isotope,U1810,NA,DCostalago_UBC
S1811IS1,isotope,U1811,NA,DCostalago_UBC
S1812IS1,isotope,U1812,NA,DCostalago_UBC
S1813IS1,isotope,U1813,NA,DCostalago_UBC
S1814IS1,isotope,U1814,NA,DCostalago_UBC
S1815IS1,isotope,U1815,NA,DCostalago_UBC
S1816IS1,isotope,U1816,NA,DCostalago_UBC
S1817IS1,isotope,U1817,NA,DCostalago_UBC
S1818IS1,isotope,U1818,NA,DCostalago_UBC
S1819IS1,isotope,U1819,NA,DCostalago_UBC
S1820IS1,isotope,U1820,NA,DCostalago_UBC
S1821IS1,isotope,U1821,NA,DCostalago_UBC
S1822IS1,isotope,U1822,NA,DCostalago_UBC
S1823IS1,isotope,U1823,NA,DCostalago_UBC
S1824IS1,isotope,U1824,NA,DCostalago_UBC
S1825IS1,isotope,U1825,NA,DCostalago_UBC
S1826IS1,isotope,U1826,NA,DCostalago_UBC
S1827IS1,isotope,U1827,NA,DCostalago_UBC
S1828IS1,isotope,U1828,NA,DCostalago_UBC
S1829IS1,isotope,U1829,NA,DCostalago_UBC
S1830IS1,isotope,U1830,NA,DCostalago_UBC
S1831IS1,isotope,U1831,NA,DCostalago_UBC
S1832IS1,isotope,U1832,NA,DCostalago_UBC
S1833IS1,isotope,U1833,NA,DCostalago_UBC
S1834IS1,isotope,U1834,Fish fell on floor,DCostalago_UBC
S1835IS1,isotope,U1835,NA,DCostalago_UBC
S1836IS1,isotope,U1836,NA,DCostalago_UBC
S1837IS1,isotope,U1837,NA,DCostalago_UBC
S1840IS1,isotope,U1840,NA,DCostalago_UBC
S1841IS1,isotope,U1841,NA,DCostalago_UBC
S1842IS1,isotope,U1842,NA,DCostalago_UBC
S1843IS1,isotope,U1843,NA,DCostalago_UBC
S1846IS1,isotope,U1846,NA,DCostalago_UBC
S1847IS1,isotope,U1847,NA,DCostalago_UBC
S1848IS1,isotope,U1848,NA,DCostalago_UBC
S1849IS1,isotope,U1849,NA,DCostalago_UBC
S1850IS1,isotope,U1850,NA,DCostalago_UBC
S1851IS1,isotope,U1851,NA,DCostalago_UBC
S1852IS1,isotope,U1852,NA,DCostalago_UBC
S1853IS1,isotope,U1853,NA,DCostalago_UBC
S1854IS1,isotope,U1854,NA,DCostalago_UBC
S1855IS1,isotope,U1855,NA,DCostalago_UBC
S1856IS1,isotope,U1856,NA,DCostalago_UBC
S1857IS1,isotope,U1857,NA,DCostalago_UBC
S1858IS1,isotope,U1858,NA,DCostalago_UBC
S1859IS1,isotope,U1859,NA,DCostalago_UBC
S1860IS1,isotope,U1860,NA,DCostalago_UBC
S1861IS1,isotope,U1861,NA,DCostalago_UBC
S1862IS1,isotope,U1862,NA,DCostalago_UBC
S1863IS1,isotope,U1863,NA,DCostalago_UBC
S1864IS1,isotope,U1864,NA,DCostalago_UBC
S1865IS1,isotope,U1865,NA,DCostalago_UBC
S1866IS1,isotope,U1866,NA,DCostalago_UBC
S1867IS1,isotope,U1867,NA,DCostalago_UBC
S1868IS1,isotope,U1868,NA,DCostalago_UBC
S1869IS1,isotope,U1869,NA,DCostalago_UBC
S1870IS1,isotope,U1870,NA,DCostalago_UBC
SIS5134,isotope,U1871,NA,DCostalago_UBC
SIS5135,isotope,U1872,NA,DCostalago_UBC
SIS5136,isotope,U1873,NA,DCostalago_UBC
SIS5137,isotope,U1874,NA,DCostalago_UBC
SIS5138,isotope,U1875,NA,DCostalago_UBC
S1876IS1,isotope,U1876,NA,DCostalago_UBC
S1877IS1,isotope,U1877,NA,DCostalago_UBC
S1878IS1,isotope,U1878,NA,DCostalago_UBC
S1879IS1,isotope,U1879,NA,DCostalago_UBC
S1880IS1,isotope,U1880,NA,DCostalago_UBC
SIS5139,isotope,U1881,NA,DCostalago_UBC
SIS5140,isotope,U1882,NA,DCostalago_UBC
SIS5141,isotope,U1883,NA,DCostalago_UBC
SIS5142,isotope,U1884,NA,DCostalago_UBC
SIS5143,isotope,U1885,NA,DCostalago_UBC
S1886IS1,isotope,U1886,NA,DCostalago_UBC
S1887IS1,isotope,U1887,NA,DCostalago_UBC
S1888IS1,isotope,U1888,NA,DCostalago_UBC
S1889IS1,isotope,U1889,NA,DCostalago_UBC
S1890IS1,isotope,U1890,NA,DCostalago_UBC
S1891IS1,isotope,U1891,NA,DCostalago_UBC
S1892IS1,isotope,U1892,NA,DCostalago_UBC
S1893IS1,isotope,U1893,NA,DCostalago_UBC
S1894IS1,isotope,U1894,NA,DCostalago_UBC
S1895IS1,isotope,U1895,NA,DCostalago_UBC
S1896IS1,isotope,U1896,NA,DCostalago_UBC
S1897IS1,isotope,U1897,NA,DCostalago_UBC
S1898IS1,isotope,U1898,NA,DCostalago_UBC
S1899IS1,isotope,U1899,NA,DCostalago_UBC
S1900IS1,isotope,U1900,NA,DCostalago_UBC
S1901IS1,isotope,U1901,NA,DCostalago_UBC
S1902IS1,isotope,U1902,NA,DCostalago_UBC
S1903IS1,isotope,U1903,NA,DCostalago_UBC
S1904IS1,isotope,U1904,NA,DCostalago_UBC
S1905IS1,isotope,U1905,NA,DCostalago_UBC
S1906IS1,isotope,U1906,NA,DCostalago_UBC
S1907IS1,isotope,U1907,NA,DCostalago_UBC
S1908IS1,isotope,U1908,NA,DCostalago_UBC
S1909IS1,isotope,U1909,NA,DCostalago_UBC
S1910IS1,isotope,U1910,NA,DCostalago_UBC
S1911IS1,isotope,U1911,NA,DCostalago_UBC
S1912IS1,isotope,U1912,NA,DCostalago_UBC
S1913IS1,isotope,U1913,NA,DCostalago_UBC
S1914IS1,isotope,U1914,NA,DCostalago_UBC
S1915IS1,isotope,U1915,NA,DCostalago_UBC
S1916IS1,isotope,U1916,NA,DCostalago_UBC
S1917IS1,isotope,U1917,NA,DCostalago_UBC
S1918IS1,isotope,U1918,NA,DCostalago_UBC
S1919IS1,isotope,U1919,NA,DCostalago_UBC
S1920IS1,isotope,U1920,NA,DCostalago_UBC
S1921IS1,isotope,U1921,NA,DCostalago_UBC
S1922IS1,isotope,U1922,NA,DCostalago_UBC
S1923IS1,isotope,U1923,NA,DCostalago_UBC
S1924IS1,isotope,U1924,NA,DCostalago_UBC
S1925IS1,isotope,U1925,NA,DCostalago_UBC
S1926IS1,isotope,U1926,NA,DCostalago_UBC
S1927IS1,isotope,U1927,NA,DCostalago_UBC
S1928IS1,isotope,U1928,NA,DCostalago_UBC
S1929IS1,isotope,U1929,NA,DCostalago_UBC
S1930IS1,isotope,U1930,NA,DCostalago_UBC
S1931IS1,isotope,U1931,NA,DCostalago_UBC
S1932IS1,isotope,U1932,NA,DCostalago_UBC
S1933IS1,isotope,U1933,NA,DCostalago_UBC
S1934IS1,isotope,U1934,NA,DCostalago_UBC
S1935IS1,isotope,U1935,NA,DCostalago_UBC
S1936IS1,isotope,U1936,NA,DCostalago_UBC
S1937IS1,isotope,U1937,NA,DCostalago_UBC
S1938IS1,isotope,U1938,NA,DCostalago_UBC
S1939IS1,isotope,U1939,NA,DCostalago_UBC
S1940IS1,isotope,U1940,NA,DCostalago_UBC
S1941IS1,isotope,U1941,NA,DCostalago_UBC
S1942IS1,isotope,U1942,NA,DCostalago_UBC
S1943IS1,isotope,U1943,NA,DCostalago_UBC
S1944IS1,isotope,U1944,NA,DCostalago_UBC
S1945IS1,isotope,U1945,NA,DCostalago_UBC
S1946IS1,isotope,U1946,NA,DCostalago_UBC
S1947IS1,isotope,U1947,NA,DCostalago_UBC
S1948IS1,isotope,U1948,NA,DCostalago_UBC
S1949IS1,isotope,U1949,NA,DCostalago_UBC
S1950IS1,isotope,U1950,NA,DCostalago_UBC
S1951IS1,isotope,U1951,NA,DCostalago_UBC
S1952IS1,isotope,U1952,NA,DCostalago_UBC
S1953IS1,isotope,U1953,NA,DCostalago_UBC
S1954IS1,isotope,U1954,NA,DCostalago_UBC
S1955IS1,isotope,U1955,NA,DCostalago_UBC
S1956IS1,isotope,U1956,NA,DCostalago_UBC
S1957IS1,isotope,U1957,NA,DCostalago_UBC
S1958IS1,isotope,U1958,NA,DCostalago_UBC
S1959IS1,isotope,U1959,NA,DCostalago_UBC
S1960IS1,isotope,U1960,NA,DCostalago_UBC
S1961IS1,isotope,U1961,NA,DCostalago_UBC
S1962IS1,isotope,U1962,NA,DCostalago_UBC
S1963IS1,isotope,U1963,NA,DCostalago_UBC
S1964IS1,isotope,U1964,NA,DCostalago_UBC
S1965IS1,isotope,U1965,NA,DCostalago_UBC
S1966IS1,isotope,U1966,NA,DCostalago_UBC
S1967IS1,isotope,U1967,NA,DCostalago_UBC
S1968IS1,isotope,U1968,NA,DCostalago_UBC
S1969IS1,isotope,U1969,NA,DCostalago_UBC
S1970IS1,isotope,U1970,NA,DCostalago_UBC
S1971IS1,isotope,U1971,NA,DCostalago_UBC
S1972IS1,isotope,U1972,NA,DCostalago_UBC
S1973IS1,isotope,U1973,NA,DCostalago_UBC
S1974IS1,isotope,U1974,NA,DCostalago_UBC
S1975IS1,isotope,U1975,NA,DCostalago_UBC
S1976IS1,isotope,U1976,NA,DCostalago_UBC
S1977IS1,isotope,U1977,NA,DCostalago_UBC
S1978IS1,isotope,U1978,NA,DCostalago_UBC
S1979IS1,isotope,U1979,NA,DCostalago_UBC
S1980IS1,isotope,U1980,NA,DCostalago_UBC
S1981IS1,isotope,U1981,NA,DCostalago_UBC
S1982IS1,isotope,U1982,NA,DCostalago_UBC
S1983IS1,isotope,U1983,NA,DCostalago_UBC
S1984IS1,isotope,U1984,NA,DCostalago_UBC
S1985IS1,isotope,U1985,NA,DCostalago_UBC
S1986IS1,isotope,U1986,NA,DCostalago_UBC
S1987IS1,isotope,U1987,NA,DCostalago_UBC
S1988IS1,isotope,U1988,NA,DCostalago_UBC
S1989IS1,isotope,U1989,NA,DCostalago_UBC
S1990IS1,isotope,U1990,NA,DCostalago_UBC
S1991IS1,isotope,U1991,NA,DCostalago_UBC
S1992IS1,isotope,U1992,NA,DCostalago_UBC
S1993IS1,isotope,U1993,NA,DCostalago_UBC
S1994IS1,isotope,U1994,NA,DCostalago_UBC
S1995IS1,isotope,U1995,NA,DCostalago_UBC
S1996IS1,isotope,U1996,NA,DCostalago_UBC
S1997IS1,isotope,U1997,NA,DCostalago_UBC
S1998IS1,isotope,U1998,NA,DCostalago_UBC
S1999IS1,isotope,U1999,NA,DCostalago_UBC
S2000IS1,isotope,U2000,NA,DCostalago_UBC
S2001IS1,isotope,U2001,NA,DCostalago_UBC
S2002IS1,isotope,U2002,NA,DCostalago_UBC
S2003IS1,isotope,U2003,NA,DCostalago_UBC
S2004IS1,isotope,U2004,NA,DCostalago_UBC
S2005IS1,isotope,U2005,NA,DCostalago_UBC
S2006IS1,isotope,U2006,NA,DCostalago_UBC
S2007IS1,isotope,U2007,NA,DCostalago_UBC
S2008IS1,isotope,U2008,NA,DCostalago_UBC
S2009IS1,isotope,U2009,NA,DCostalago_UBC
S2010IS1,isotope,U2010,NA,DCostalago_UBC
S2011IS1,isotope,U2011,NA,DCostalago_UBC
S2012IS1,isotope,U2012,NA,DCostalago_UBC
S2013IS1,isotope,U2013,NA,DCostalago_UBC
S2014IS1,isotope,U2014,NA,DCostalago_UBC
S2015IS1,isotope,U2015,NA,DCostalago_UBC
S2016IS1,isotope,U2016,NA,DCostalago_UBC
S2017IS1,isotope,U2017,NA,DCostalago_UBC
S2018IS1,isotope,U2018,NA,DCostalago_UBC
S2019IS1,isotope,U2019,NA,DCostalago_UBC
S2020IS1,isotope,U2020,NA,DCostalago_UBC
S2021IS1,isotope,U2021,NA,DCostalago_UBC
S2022IS1,isotope,U2022,NA,DCostalago_UBC
S2023IS1,isotope,U2023,NA,DCostalago_UBC
S2024IS1,isotope,U2024,NA,DCostalago_UBC
S2025IS1,isotope,U2025,NA,DCostalago_UBC
S2029IS1,isotope,U2029,NA,DCostalago_UBC
S2030IS1,isotope,U2030,NA,DCostalago_UBC
S2031IS1,isotope,U2031,NA,DCostalago_UBC
S2032IS1,isotope,U2032,NA,DCostalago_UBC
S2033IS1,isotope,U2033,NA,DCostalago_UBC
S2034IS1,isotope,U2034,NA,DCostalago_UBC
S2035IS1,isotope,U2035,NA,DCostalago_UBC
S2036IS1,isotope,U2036,NA,DCostalago_UBC
S2037IS1,isotope,U2037,NA,DCostalago_UBC
S2038IS1,isotope,U2038,Left out accidentally for ~ 5 min on freezer lid,DCostalago_UBC
S2039IS1,isotope,U2039,NA,DCostalago_UBC
S2040IS1,isotope,U2040,NA,DCostalago_UBC
S2041IS1,isotope,U2041,NA,DCostalago_UBC
S2042IS1,isotope,U2042,NA,DCostalago_UBC
S2043IS1,isotope,U2043,NA,DCostalago_UBC
S2044IS1,isotope,U2044,NA,DCostalago_UBC
S2045IS1,isotope,U2045,NA,DCostalago_UBC
S2046IS1,isotope,U2046,NA,DCostalago_UBC
S2047IS1,isotope,U2047,NA,DCostalago_UBC
S2048IS1,isotope,U2048,NA,DCostalago_UBC
S2049IS1,isotope,U2049,NA,DCostalago_UBC
S2051IS1,isotope,U2051,NA,DCostalago_UBC
S2052IS1,isotope,U2052,NA,DCostalago_UBC
S2053IS1,isotope,U2053,NA,DCostalago_UBC
S2054IS1,isotope,U2054,NA,DCostalago_UBC
S2055IS1,isotope,U2055,NA,DCostalago_UBC
S2056IS1,isotope,U2056,NA,DCostalago_UBC
S2057IS1,isotope,U2057,NA,DCostalago_UBC
S2058IS1,isotope,U2058,NA,DCostalago_UBC
S2059IS1,isotope,U2059,NA,DCostalago_UBC
S2060IS1,isotope,U2060,NA,DCostalago_UBC
S2071IS1,isotope,U2071,NA,DCostalago_UBC
S2072IS1,isotope,U2072,NA,DCostalago_UBC
S2073IS1,isotope,U2073,NA,DCostalago_UBC
S2074IS1,isotope,U2074,NA,DCostalago_UBC
S2075IS1,isotope,U2075,NA,DCostalago_UBC
S2076IS1,isotope,U2076,NA,DCostalago_UBC
S2077IS1,isotope,U2077,NA,DCostalago_UBC
S2078IS1,isotope,U2078,NA,DCostalago_UBC
S2079IS1,isotope,U2079,NA,DCostalago_UBC
S2080IS1,isotope,U2080,NA,DCostalago_UBC
S2081IS1,isotope,U2081,NA,DCostalago_UBC
S2082IS1,isotope,U2082,NA,DCostalago_UBC
S2083IS1,isotope,U2083,NA,DCostalago_UBC
S2084IS1,isotope,U2084,NA,DCostalago_UBC
S2085IS1,isotope,U2085,NA,DCostalago_UBC
S2086IS1,isotope,U2086,NA,DCostalago_UBC
S2087IS1,isotope,U2087,NA,DCostalago_UBC
S2088IS1,isotope,U2088,NA,DCostalago_UBC
S2089IS1,isotope,U2089,NA,DCostalago_UBC
S2090IS1,isotope,U2090,NA,DCostalago_UBC
S2091IS1,isotope,U2091,NA,DCostalago_UBC
S2092IS1,isotope,U2092,NA,DCostalago_UBC
S2093IS1,isotope,U2093,NA,DCostalago_UBC
S2094IS1,isotope,U2094,NA,DCostalago_UBC
S2095IS1,isotope,U2095,NA,DCostalago_UBC
S2096IS1,isotope,U2096,NA,DCostalago_UBC
S2097IS1,isotope,U2097,NA,DCostalago_UBC
S2098IS1,isotope,U2098,NA,DCostalago_UBC
S2099IS1,isotope,U2099,NA,DCostalago_UBC
S2110IS1,isotope,U2110,NA,DCostalago_UBC
S2111IS1,isotope,U2111,NA,DCostalago_UBC
S2112IS1,isotope,U2112,NA,DCostalago_UBC
S2113IS1,isotope,U2113,NA,DCostalago_UBC
S2114IS1,isotope,U2114,NA,DCostalago_UBC
S2115IS1,isotope,U2115,NA,DCostalago_UBC
S2116IS1,isotope,U2116,NA,DCostalago_UBC
S2117IS1,isotope,U2117,NA,DCostalago_UBC
S2118IS1,isotope,U2118,NA,DCostalago_UBC
S2119IS1,isotope,U2119,NA,DCostalago_UBC
S2120IS1,isotope,U2120,Vial mislabeled as 2020,DCostalago_UBC
S2131IS1,isotope,U2131,NA,DCostalago_UBC
S2132IS1,isotope,U2132,NA,DCostalago_UBC
S2133IS1,isotope,U2133,NA,DCostalago_UBC
S2134IS1,isotope,U2134,NA,DCostalago_UBC
S2135IS1,isotope,U2135,NA,DCostalago_UBC
S2141IS1,isotope,U2141,NA,DCostalago_UBC
S2142IS1,isotope,U2142,NA,DCostalago_UBC
S2143IS1,isotope,U2143,NA,DCostalago_UBC
S2144IS1,isotope,U2144,NA,DCostalago_UBC
S2145IS1,isotope,U2145,NA,DCostalago_UBC
S2146IS1,isotope,U2146,NA,DCostalago_UBC
S2149IS1,isotope,U2149,NA,DCostalago_UBC
S2150IS1,isotope,U2150,NA,DCostalago_UBC
S2156IS1,isotope,U2156,NA,DCostalago_UBC
S2157IS1,isotope,U2157,NA,DCostalago_UBC
S2158IS1,isotope,U2158,NA,DCostalago_UBC
S2159IS1,isotope,U2159,NA,DCostalago_UBC
S2160IS1,isotope,U2160,NA,DCostalago_UBC
S2161IS1,isotope,U2161,NA,DCostalago_UBC
S2162IS1,isotope,U2162,NA,DCostalago_UBC
S2163IS1,isotope,U2163,NA,DCostalago_UBC
S2164IS1,isotope,U2164,NA,DCostalago_UBC
S2165IS1,isotope,U2165,NA,DCostalago_UBC
S2166IS1,isotope,U2166,NA,DCostalago_UBC
S2167IS1,isotope,U2167,NA,DCostalago_UBC
S2168IS1,isotope,U2168,NA,DCostalago_UBC
S2169IS1,isotope,U2169,NA,DCostalago_UBC
S2170IS1,isotope,U2170,NA,DCostalago_UBC
S2171IS1,isotope,U2171,NA,DCostalago_UBC
S2172IS1,isotope,U2172,NA,DCostalago_UBC
S2173IS1,isotope,U2173,NA,DCostalago_UBC
S2174IS1,isotope,U2174,NA,DCostalago_UBC
S2175IS1,isotope,U2175,NA,DCostalago_UBC
S2176IS1,isotope,U2176,NA,DCostalago_UBC
S2177IS1,isotope,U2177,NA,DCostalago_UBC
S2178IS1,isotope,U2178,NA,DCostalago_UBC
S2179IS1,isotope,U2179,NA,DCostalago_UBC
S2180IS1,isotope,U2180,NA,DCostalago_UBC
S2181IS1,isotope,U2181,NA,DCostalago_UBC
S2182IS1,isotope,U2182,NA,DCostalago_UBC
S2183IS1,isotope,U2183,NA,DCostalago_UBC
S2184IS1,isotope,U2184,NA,DCostalago_UBC
S2185IS1,isotope,U2185,NA,DCostalago_UBC
S2186IS1,isotope,U2186,NA,DCostalago_UBC
S2187IS1,isotope,U2187,NA,DCostalago_UBC
S2188IS1,isotope,U2188,NA,DCostalago_UBC
S2189IS1,isotope,U2189,NA,DCostalago_UBC
SIS5144,isotope,U2191,NA,DCostalago_UBC
SIS5145,isotope,U2192,NA,DCostalago_UBC
SIS5146,isotope,U2193,NA,DCostalago_UBC
SIS5147,isotope,U2194,NA,DCostalago_UBC
SIS5148,isotope,U2195,NA,DCostalago_UBC
SIS5149,isotope,U2196,NA,DCostalago_UBC
SIS5150,isotope,U2197,NA,DCostalago_UBC
SIS5151,isotope,U2198,NA,DCostalago_UBC
SIS5152,isotope,U2199,NA,DCostalago_UBC
SIS5153,isotope,U2200,NA,DCostalago_UBC
S2201IS1,isotope,U2201,NA,DCostalago_UBC
S2202IS1,isotope,U2202,NA,DCostalago_UBC
S2203IS1,isotope,U2203,NA,DCostalago_UBC
S2204IS1,isotope,U2204,NA,DCostalago_UBC
S2205IS1,isotope,U2205,NA,DCostalago_UBC
S2206IS1,isotope,U2206,NA,DCostalago_UBC
S2207IS1,isotope,U2207,NA,DCostalago_UBC
S2208IS1,isotope,U2208,NA,DCostalago_UBC
S2209IS1,isotope,U2209,NA,DCostalago_UBC
S2210IS1,isotope,U2210,NA,DCostalago_UBC
S2211IS1,isotope,U2211,NA,DCostalago_UBC
S2212IS1,isotope,U2212,NA,DCostalago_UBC
S2213IS1,isotope,U2213,NA,DCostalago_UBC
S2214IS1,isotope,U2214,NA,DCostalago_UBC
S2215IS1,isotope,U2215,NA,DCostalago_UBC
S2216IS1,isotope,U2216,NA,DCostalago_UBC
S2217IS1,isotope,U2217,NA,DCostalago_UBC
S2218IS1,isotope,U2218,NA,DCostalago_UBC
S2219IS1,isotope,U2219,NA,DCostalago_UBC
S2220IS1,isotope,U2220,NA,DCostalago_UBC
S2241IS1,isotope,U2241,NA,DCostalago_UBC
S2242IS1,isotope,U2242,NA,DCostalago_UBC
S2243IS1,isotope,U2243,NA,DCostalago_UBC
S2244IS1,isotope,U2244,NA,DCostalago_UBC
S2245IS1,isotope,U2245,NA,DCostalago_UBC
S2246IS1,isotope,U2246,NA,DCostalago_UBC
S2247IS1,isotope,U2247,NA,DCostalago_UBC
S2248IS1,isotope,U2248,NA,DCostalago_UBC
S2249IS1,isotope,U2249,NA,DCostalago_UBC
S2250IS1,isotope,U2250,NA,DCostalago_UBC
S2261IS1,isotope,U2261,NA,DCostalago_UBC
S2262IS1,isotope,U2262,NA,DCostalago_UBC
S2263IS1,isotope,U2263,NA,DCostalago_UBC
S2264IS1,isotope,U2264,NA,DCostalago_UBC
S2265IS1,isotope,U2265,NA,DCostalago_UBC
S2266IS1,isotope,U2266,NA,DCostalago_UBC
S2267IS1,isotope,U2267,NA,DCostalago_UBC
S2268IS1,isotope,U2268,NA,DCostalago_UBC
S2269IS1,isotope,U2269,NA,DCostalago_UBC
S2270IS1,isotope,U2270,NA,DCostalago_UBC
S2271IS1,isotope,U2271,NA,DCostalago_UBC
S2272IS1,isotope,U2272,NA,DCostalago_UBC
S2273IS1,isotope,U2273,NA,DCostalago_UBC
S2274IS1,isotope,U2274,NA,DCostalago_UBC
S2275IS1,isotope,U2275,NA,DCostalago_UBC
S2276IS1,isotope,U2276,NA,DCostalago_UBC
S2277IS1,isotope,U2277,NA,DCostalago_UBC
S2278IS1,isotope,U2278,NA,DCostalago_UBC
S2279IS1,isotope,U2279,NA,DCostalago_UBC
S2280IS1,isotope,U2280,NA,DCostalago_UBC
S2300IS1,isotope,U2300,NA,DCostalago_UBC
