sample_id,sample_type,ufn,sample_comments,analyzing_lab
S1173SL1,sealice_id_fs,U1173,NA,LPortner
S1191SL1,sealice_id_fs,U1191,NA,LPortner
S1157SL1,sealice_id_fs,U1157,NA,LPortner
S1192SL1,sealice_id_fs,U1192,NA,LPortner
S1167SL1,sealice_id_fs,U1167,NA,LPortner
S1158SL1,sealice_id_fs,U1158,NA,LPortner
S1159SL1,sealice_id_fs,U1159,NA,LPortner
S1168SL1,sealice_id_fs,U1168,NA,LPortner
S1193SL1,sealice_id_fs,U1193,NA,LPortner
S1160SL1,sealice_id_fs,U1160,NA,LPortner
S1169SL1,sealice_id_fs,U1169,NA,LPortner
S1201SL1,sealice_id_fs,U1201,NA,LPortner
S1194SL1,sealice_id_fs,U1194,NA,LPortner
S1170SL1,sealice_id_fs,U1170,NA,LPortner
S1195SL1,sealice_id_fs,U1195,NA,LPortner
S1174SL1,sealice_id_fs,U1174,NA,LPortner
S1202SL1,sealice_id_fs,U1202,NA,LPortner
S1203SL1,sealice_id_fs,U1203,NA,LPortner
S1175SL1,sealice_id_fs,U1175,NA,LPortner
S1196SL1,sealice_id_fs,U1196,NA,LPortner
S1176SL1,sealice_id_fs,U1176,NA,LPortner
S1204SL1,sealice_id_fs,U1204,NA,LPortner
S1177SL1,sealice_id_fs,U1177,NA,LPortner
S1211SL1,sealice_id_fs,U1211,NA,LPortner
S1231SL1,sealice_id_fs,U1231,NA,LPortner
S1217SL1,sealice_id_fs,U1217,NA,LPortner
S1209SL1,sealice_id_fs,U1209,NA,LPortner
S1218SL1,sealice_id_fs,U1218,NA,LPortner
S1223SL1,sealice_id_fs,U1223,NA,LPortner
S1210SL1,sealice_id_fs,U1210,NA,LPortner
S1224SL1,sealice_id_fs,U1224,NA,LPortner
S1241SL1,sealice_id_fs,U1241,NA,LPortner
S1219SL1,sealice_id_fs,U1219,NA,LPortner
S1220SL1,sealice_id_fs,U1220,NA,LPortner
S1225SL1,sealice_id_fs,U1225,NA,LPortner
S1242SL1,sealice_id_fs,U1242,NA,LPortner
S1251SL1,sealice_id_fs,U1251,NA,LPortner
S1243SL1,sealice_id_fs,U1243,NA,LPortner
S1252SL1,sealice_id_fs,U1252,NA,LPortner
S1226SL1,sealice_id_fs,U1226,NA,LPortner
S1232SL1,sealice_id_fs,U1232,NA,LPortner
S1253SL1,sealice_id_fs,U1253,NA,LPortner
S1227SL1,sealice_id_fs,U1227,NA,LPortner
S1234SL1,sealice_id_fs,U1234,NA,LPortner
S1228SL1,sealice_id_fs,U1228,NA,LPortner
S1255SL1,sealice_id_fs,U1255,NA,LPortner
S1229SL1,sealice_id_fs,U1229,NA,LPortner
S1230SL1,sealice_id_fs,U1230,NA,LPortner
S1244SL1,sealice_id_fs,U1244,NA,LPortner
S1245SL1,sealice_id_fs,U1245,NA,LPortner
S1261SL1,sealice_id_fs,U1261,NA,LPortner
S1246SL1,sealice_id_fs,U1246,NA,LPortner
S1262SL1,sealice_id_fs,U1262,NA,LPortner
S1256SL1,sealice_id_fs,U1256,NA,LPortner
S1257SL1,sealice_id_fs,U1257,NA,LPortner
S1263SL1,sealice_id_fs,U1263,NA,LPortner
S1247SL1,sealice_id_fs,U1247,NA,LPortner
S1259SL1,sealice_id_fs,U1259,NA,LPortner
S1249SL1,sealice_id_fs,U1249,NA,LPortner
S1250SL1,sealice_id_fs,U1250,NA,LPortner
S1266SL1,sealice_id_fs,U1266,NA,LPortner
S1260SL1,sealice_id_fs,U1260,NA,LPortner
S1235SL1,sealice_id_fs,U1235,NA,LPortner
S1267SL1,sealice_id_fs,U1267,NA,LPortner
S1281SL1,sealice_id_fs,U1281,NA,LPortner
S1236SL1,sealice_id_fs,U1236,NA,LPortner
S1271SL1,sealice_id_fs,U1271,NA,LPortner
S1282SL1,sealice_id_fs,U1282,NA,LPortner
S1272SL1,sealice_id_fs,U1272,NA,LPortner
S1237SL1,sealice_id_fs,U1237,NA,LPortner
S1238SL1,sealice_id_fs,U1238,NA,LPortner
S1276SL1,sealice_id_fs,U1276,NA,LPortner
S1277SL1,sealice_id_fs,U1277,NA,LPortner
S1240SL1,sealice_id_fs,U1240,NA,LPortner
S1289SL1,sealice_id_fs,U1289,NA,LPortner
S1290SL1,sealice_id_fs,U1290,NA,LPortner
S1314SL1,sealice_id_fs,U1314,NA,LPortner
S1321SL1,sealice_id_fs,U1321,NA,LPortner
S1304SL1,sealice_id_fs,U1304,NA,LPortner
S1322SL1,sealice_id_fs,U1322,NA,LPortner
S1293SL1,sealice_id_fs,U1293,NA,LPortner
S1305SL1,sealice_id_fs,U1305,NA,LPortner
S1323SL1,sealice_id_fs,U1323,NA,LPortner
S1306SL1,sealice_id_fs,U1306,NA,LPortner
S1324SL1,sealice_id_fs,U1324,NA,LPortner
S1325SL1,sealice_id_fs,U1325,NA,LPortner
S1309SL1,sealice_id_fs,U1309,NA,LPortner
S1327SL1,sealice_id_fs,U1327,NA,LPortner
S1331SL1,sealice_id_fs,U1331,NA,LPortner
S1329SL1,sealice_id_fs,U1329,NA,LPortner
S1317SL1,sealice_id_fs,U1317,NA,LPortner
S1297SL1,sealice_id_fs,U1297,NA,LPortner
S1298SL1,sealice_id_fs,U1298,NA,LPortner
S1318SL1,sealice_id_fs,U1318,NA,LPortner
S1319SL1,sealice_id_fs,U1319,NA,LPortner
S1351SL1,sealice_id_fs,U1351,NA,LPortner
S1332SL1,sealice_id_fs,U1332,NA,LPortner
S1299SL1,sealice_id_fs,U1299,NA,LPortner
S1333SL1,sealice_id_fs,U1333,NA,LPortner
S1320SL1,sealice_id_fs,U1320,NA,LPortner
S1361SL1,sealice_id_fs,U1361,NA,LPortner
S1334SL1,sealice_id_fs,U1334,NA,LPortner
S1352SL1,sealice_id_fs,U1352,NA,LPortner
S1300SL1,sealice_id_fs,U1300,NA,LPortner
S1354SL1,sealice_id_fs,U1354,NA,LPortner
S1358SL1,sealice_id_fs,U1358,NA,LPortner
S1367SL1,sealice_id_fs,U1367,NA,LPortner
S1344SL1,sealice_id_fs,U1344,NA,LPortner
S1368SL1,sealice_id_fs,U1368,NA,LPortner
S474SL1,sealice_id_fs,U474,NA,LPortner
S1345SL1,sealice_id_fs,U1345,NA,LPortner
S1359SL1,sealice_id_fs,U1359,NA,LPortner
S1346SL1,sealice_id_fs,U1346,NA,LPortner
S1369SL1,sealice_id_fs,U1369,NA,LPortner
S1360SL1,sealice_id_fs,U1360,NA,LPortner
S1370SL1,sealice_id_fs,U1370,NA,LPortner
S1347SL1,sealice_id_fs,U1347,NA,LPortner
S1348SL1,sealice_id_fs,U1348,NA,LPortner
S601SL1,sealice_id_fs,U601,NA,LPortner
S475SL1,sealice_id_fs,U475,NA,LPortner
S691SL1,sealice_id_fs,U691,NA,LPortner
S602SL1,sealice_id_fs,U602,NA,LPortner
S476SL1,sealice_id_fs,U476,NA,LPortner
S692SL1,sealice_id_fs,U692,NA,LPortner
S603SL1,sealice_id_fs,U603,NA,LPortner
S477SL1,sealice_id_fs,U477,NA,LPortner
S604SL1,sealice_id_fs,U604,NA,LPortner
S971SL1,sealice_id_fs,U971,NA,LPortner
S741SL1,sealice_id_fs,U741,NA,LPortner
S972SL1,sealice_id_fs,U972,NA,LPortner
S742SL1,sealice_id_fs,U742,NA,LPortner
S973SL1,sealice_id_fs,U973,NA,LPortner
S698SL1,sealice_id_fs,U698,NA,LPortner
S605SL1,sealice_id_fs,U605,NA,LPortner
S743SL1,sealice_id_fs,U743,NA,LPortner
S974SL1,sealice_id_fs,U974,NA,LPortner
S699SL1,sealice_id_fs,U699,NA,LPortner
S975SL1,sealice_id_fs,U975,NA,LPortner
S744SL1,sealice_id_fs,U744,NA,LPortner
S700SL1,sealice_id_fs,U700,NA,LPortner
S745SL1,sealice_id_fs,U745,NA,LPortner
S976SL1,sealice_id_fs,U976,NA,LPortner
S1111SL1,sealice_id_fs,U1111,NA,LPortner
S746SL1,sealice_id_fs,U746,NA,LPortner
S1112SL1,sealice_id_fs,U1112,NA,LPortner
S606SL1,sealice_id_fs,U606,NA,LPortner
S607SL1,sealice_id_fs,U607,NA,LPortner
S747SL1,sealice_id_fs,U747,NA,LPortner
S1113SL1,sealice_id_fs,U1113,NA,LPortner
S1114SL1,sealice_id_fs,U1114,NA,LPortner
S977SL1,sealice_id_fs,U977,NA,LPortner
S608SL1,sealice_id_fs,U608,NA,LPortner
S609SL1,sealice_id_fs,U609,NA,LPortner
S978SL1,sealice_id_fs,U978,NA,LPortner
S1115SL1,sealice_id_fs,U1115,NA,LPortner
S610SL1,sealice_id_fs,U610,NA,LPortner
S979SL1,sealice_id_fs,U979,NA,LPortner
S1116SL1,sealice_id_fs,U1116,NA,LPortner
S1181SL1,sealice_id_fs,U1181,NA,LPortner
S980SL1,sealice_id_fs,U980,NA,LPortner
S748SL1,sealice_id_fs,U748,NA,LPortner
S1182SL1,sealice_id_fs,U1182,NA,LPortner
S1381SL1,sealice_id_fs,U1381,NA,LPortner
S1183SL1,sealice_id_fs,U1183,NA,LPortner
S1184SL1,sealice_id_fs,U1184,NA,LPortner
S1382SL1,sealice_id_fs,U1382,NA,LPortner
S750SL1,sealice_id_fs,U750,NA,LPortner
S1117SL1,sealice_id_fs,U1117,NA,LPortner
S1371SL1,sealice_id_fs,U1371,NA,LPortner
S1185SL1,sealice_id_fs,U1185,NA,LPortner
S1118SL1,sealice_id_fs,U1118,NA,LPortner
S1372SL1,sealice_id_fs,U1372,NA,LPortner
S1186SL1,sealice_id_fs,U1186,NA,LPortner
S1119SL1,sealice_id_fs,U1119,NA,LPortner
S1187SL1,sealice_id_fs,U1187,NA,LPortner
S1373SL1,sealice_id_fs,U1373,NA,LPortner
S1120SL1,sealice_id_fs,U1120,NA,LPortner
S1383SL1,sealice_id_fs,U1383,NA,LPortner
S1374SL1,sealice_id_fs,U1374,NA,LPortner
S1384SL1,sealice_id_fs,U1384,NA,LPortner
S1391SL1,sealice_id_fs,U1391,NA,LPortner
S100SL1,sealice_id_fs,U100,NA,LPortner
S1003SL1,sealice_id_fs,U1003,NA,LPortner
S1004SL1,sealice_id_fs,U1004,NA,LPortner
S1012SL1,sealice_id_fs,U1012,NA,LPortner
S1018SL1,sealice_id_fs,U1018,NA,LPortner
S1019SL1,sealice_id_fs,U1019,NA,LPortner
S1020SL1,sealice_id_fs,U1020,NA,LPortner
S1023SL1,sealice_id_fs,U1023,NA,LPortner
S1024SL1,sealice_id_fs,U1024,NA,LPortner
S1025SL1,sealice_id_fs,U1025,NA,LPortner
S1026SL1,sealice_id_fs,U1026,NA,LPortner
S1027SL1,sealice_id_fs,U1027,NA,LPortner
S1042SL1,sealice_id_fs,U1042,NA,LPortner
S1043SL1,sealice_id_fs,U1043,NA,LPortner
S1044SL1,sealice_id_fs,U1044,NA,LPortner
S1062SL1,sealice_id_fs,U1062,NA,LPortner
S1063SL1,sealice_id_fs,U1063,NA,LPortner
S1064SL1,sealice_id_fs,U1064,NA,LPortner
S1066SL1,sealice_id_fs,U1066,NA,LPortner
S1067SL1,sealice_id_fs,U1067,NA,LPortner
S1068SL1,sealice_id_fs,U1068,NA,LPortner
S1070SL1,sealice_id_fs,U1070,NA,LPortner
S1074SL1,sealice_id_fs,U1074,NA,LPortner
S1075SL1,sealice_id_fs,U1075,NA,LPortner
S1076SL1,sealice_id_fs,U1076,NA,LPortner
S1078SL1,sealice_id_fs,U1078,NA,LPortner
S1079SL1,sealice_id_fs,U1079,NA,LPortner
S1083SL1,sealice_id_fs,U1083,NA,LPortner
S1084SL1,sealice_id_fs,U1084,NA,LPortner
S1085SL1,sealice_id_fs,U1085,NA,LPortner
S1086SL1,sealice_id_fs,U1086,NA,LPortner
S1087SL1,sealice_id_fs,U1087,NA,LPortner
S1088SL1,sealice_id_fs,U1088,NA,LPortner
S1092SL1,sealice_id_fs,U1092,NA,LPortner
S1093SL1,sealice_id_fs,U1093,NA,LPortner
S1094SL1,sealice_id_fs,U1094,NA,LPortner
S1102SL1,sealice_id_fs,U1102,NA,LPortner
S1103SL1,sealice_id_fs,U1103,NA,LPortner
S1104SL1,sealice_id_fs,U1104,NA,LPortner
S1105SL1,sealice_id_fs,U1105,NA,LPortner
S1106SL1,sealice_id_fs,U1106,NA,LPortner
S1107SL1,sealice_id_fs,U1107,NA,LPortner
S1122SL1,sealice_id_fs,U1122,NA,LPortner
S1123SL1,sealice_id_fs,U1123,NA,LPortner
S1125SL1,sealice_id_fs,U1125,NA,LPortner
S1126SL1,sealice_id_fs,U1126,NA,LPortner
S1127SL1,sealice_id_fs,U1127,NA,LPortner
S1128SL1,sealice_id_fs,U1128,NA,LPortner
S1131SL1,sealice_id_fs,U1131,NA,LPortner
S1132SL1,sealice_id_fs,U1132,NA,LPortner
S1133SL1,sealice_id_fs,U1133,NA,LPortner
S1134SL1,sealice_id_fs,U1134,NA,LPortner
S1135SL1,sealice_id_fs,U1135,NA,LPortner
S1136SL1,sealice_id_fs,U1136,NA,LPortner
S1137SL1,sealice_id_fs,U1137,NA,LPortner
S1138SL1,sealice_id_fs,U1138,NA,LPortner
S1139SL1,sealice_id_fs,U1139,NA,LPortner
S1141SL1,sealice_id_fs,U1141,NA,LPortner
S1142SL1,sealice_id_fs,U1142,NA,LPortner
S1143SL1,sealice_id_fs,U1143,NA,LPortner
S1178SL1,sealice_id_fs,U1178,NA,LPortner
S1179SL1,sealice_id_fs,U1179,NA,LPortner
S1180SL1,sealice_id_fs,U1180,NA,LPortner
S1197SL1,sealice_id_fs,U1197,NA,LPortner
S1198SL1,sealice_id_fs,U1198,NA,LPortner
S1199SL1,sealice_id_fs,U1199,NA,LPortner
S1200SL1,sealice_id_fs,U1200,NA,LPortner
S1205SL1,sealice_id_fs,U1205,NA,LPortner
S1206SL1,sealice_id_fs,U1206,NA,LPortner
S1207SL1,sealice_id_fs,U1207,NA,LPortner
S1208SL1,sealice_id_fs,U1208,NA,LPortner
S1212SL1,sealice_id_fs,U1212,NA,LPortner
S1213SL1,sealice_id_fs,U1213,NA,LPortner
S1214SL1,sealice_id_fs,U1214,NA,LPortner
S1215SL1,sealice_id_fs,U1215,NA,LPortner
S1216SL1,sealice_id_fs,U1216,NA,LPortner
S1221SL1,sealice_id_fs,U1221,NA,LPortner
S1222SL1,sealice_id_fs,U1222,NA,LPortner
S1233SL1,sealice_id_fs,U1233,NA,LPortner
S1239SL1,sealice_id_fs,U1239,NA,LPortner
S1248SL1,sealice_id_fs,U1248,NA,LPortner
S1254SL1,sealice_id_fs,U1254,NA,LPortner
S1258SL1,sealice_id_fs,U1258,NA,LPortner
S1264SL1,sealice_id_fs,U1264,NA,LPortner
S1265SL1,sealice_id_fs,U1265,NA,LPortner
S1268SL1,sealice_id_fs,U1268,NA,LPortner
S1269SL1,sealice_id_fs,U1269,NA,LPortner
S1270SL1,sealice_id_fs,U1270,NA,LPortner
S1273SL1,sealice_id_fs,U1273,NA,LPortner
S1274SL1,sealice_id_fs,U1274,NA,LPortner
S1275SL1,sealice_id_fs,U1275,NA,LPortner
S1278SL1,sealice_id_fs,U1278,NA,LPortner
S1279SL1,sealice_id_fs,U1279,NA,LPortner
S1280SL1,sealice_id_fs,U1280,NA,LPortner
S1283SL1,sealice_id_fs,U1283,NA,LPortner
S1284SL1,sealice_id_fs,U1284,NA,LPortner
S1285SL1,sealice_id_fs,U1285,NA,LPortner
S1286SL1,sealice_id_fs,U1286,NA,LPortner
S1287SL1,sealice_id_fs,U1287,NA,LPortner
S1288SL1,sealice_id_fs,U1288,NA,LPortner
S129SL1,sealice_id_fs,U129,NA,LPortner
S1291SL1,sealice_id_fs,U1291,NA,LPortner
S1292SL1,sealice_id_fs,U1292,NA,LPortner
S1294SL1,sealice_id_fs,U1294,NA,LPortner
S1295SL1,sealice_id_fs,U1295,NA,LPortner
S1296SL1,sealice_id_fs,U1296,NA,LPortner
S1301SL1,sealice_id_fs,U1301,NA,LPortner
S1302SL1,sealice_id_fs,U1302,NA,LPortner
S1303SL1,sealice_id_fs,U1303,NA,LPortner
S1307SL1,sealice_id_fs,U1307,NA,LPortner
S1308SL1,sealice_id_fs,U1308,NA,LPortner
S1310SL1,sealice_id_fs,U1310,NA,LPortner
S1311SL1,sealice_id_fs,U1311,NA,LPortner
S1312SL1,sealice_id_fs,U1312,NA,LPortner
S1313SL1,sealice_id_fs,U1313,NA,LPortner
S1316SL1,sealice_id_fs,U1316,NA,LPortner
S1326SL1,sealice_id_fs,U1326,NA,LPortner
S1328SL1,sealice_id_fs,U1328,NA,LPortner
S1330SL1,sealice_id_fs,U1330,NA,LPortner
S1335SL1,sealice_id_fs,U1335,NA,LPortner
S1336SL1,sealice_id_fs,U1336,NA,LPortner
S1337SL1,sealice_id_fs,U1337,NA,LPortner
S1338SL1,sealice_id_fs,U1338,NA,LPortner
S1341SL1,sealice_id_fs,U1341,NA,LPortner
S1342SL1,sealice_id_fs,U1342,NA,LPortner
S1343SL1,sealice_id_fs,U1343,NA,LPortner
S1349SL1,sealice_id_fs,U1349,NA,LPortner
S1350SL1,sealice_id_fs,U1350,NA,LPortner
S1353SL1,sealice_id_fs,U1353,NA,LPortner
S1355SL1,sealice_id_fs,U1355,NA,LPortner
S1356SL1,sealice_id_fs,U1356,NA,LPortner
S1357SL1,sealice_id_fs,U1357,NA,LPortner
S1362SL1,sealice_id_fs,U1362,NA,LPortner
S1363SL1,sealice_id_fs,U1363,NA,LPortner
S1364SL1,sealice_id_fs,U1364,NA,LPortner
S1365SL1,sealice_id_fs,U1365,NA,LPortner
S1366SL1,sealice_id_fs,U1366,NA,LPortner
S223SL1,sealice_id_fs,U223,NA,LPortner
S224SL1,sealice_id_fs,U224,NA,LPortner
S225SL1,sealice_id_fs,U225,NA,LPortner
S230SL1,sealice_id_fs,U230,NA,LPortner
S240SL1,sealice_id_fs,U240,NA,LPortner
S245SL1,sealice_id_fs,U245,NA,LPortner
S246SL1,sealice_id_fs,U246,NA,LPortner
S247SL1,sealice_id_fs,U247,NA,LPortner
S248SL1,sealice_id_fs,U248,NA,LPortner
S249SL1,sealice_id_fs,U249,NA,LPortner
S250SL1,sealice_id_fs,U250,NA,LPortner
S251SL1,sealice_id_fs,U251,NA,LPortner
S252SL1,sealice_id_fs,U252,NA,LPortner
S253SL1,sealice_id_fs,U253,NA,LPortner
S254SL1,sealice_id_fs,U254,NA,LPortner
S255SL1,sealice_id_fs,U255,NA,LPortner
S256SL1,sealice_id_fs,U256,NA,LPortner
S260SL1,sealice_id_fs,U260,NA,LPortner
S261SL1,sealice_id_fs,U261,NA,LPortner
S262SL1,sealice_id_fs,U262,NA,LPortner
S272SL1,sealice_id_fs,U272,NA,LPortner
S273SL1,sealice_id_fs,U273,NA,LPortner
S274SL1,sealice_id_fs,U274,NA,LPortner
S281SL1,sealice_id_fs,U281,NA,LPortner
S284SL1,sealice_id_fs,U284,NA,LPortner
S285SL1,sealice_id_fs,U285,NA,LPortner
S286SL1,sealice_id_fs,U286,NA,LPortner
S299SL1,sealice_id_fs,U299,NA,LPortner
S300SL1,sealice_id_fs,U300,NA,LPortner
S307SL1,sealice_id_fs,U307,NA,LPortner
S308SL1,sealice_id_fs,U308,NA,LPortner
S310SL1,sealice_id_fs,U310,NA,LPortner
S317SL1,sealice_id_fs,U317,NA,LPortner
S318SL1,sealice_id_fs,U318,NA,LPortner
S319SL1,sealice_id_fs,U319,NA,LPortner
S320SL1,sealice_id_fs,U320,NA,LPortner
S327SL1,sealice_id_fs,U327,NA,LPortner
S329SL1,sealice_id_fs,U329,NA,LPortner
S331SL1,sealice_id_fs,U331,NA,LPortner
S333SL1,sealice_id_fs,U333,NA,LPortner
S334SL1,sealice_id_fs,U334,NA,LPortner
S335SL1,sealice_id_fs,U335,NA,LPortner
S336SL1,sealice_id_fs,U336,NA,LPortner
S341SL1,sealice_id_fs,U341,NA,LPortner
S342SL1,sealice_id_fs,U342,NA,LPortner
S343SL1,sealice_id_fs,U343,NA,LPortner
S347SL1,sealice_id_fs,U347,NA,LPortner
S349SL1,sealice_id_fs,U349,NA,LPortner
S350SL1,sealice_id_fs,U350,NA,LPortner
S351SL1,sealice_id_fs,U351,NA,LPortner
S355SL1,sealice_id_fs,U355,NA,LPortner
S356SL1,sealice_id_fs,U356,NA,LPortner
S357SL1,sealice_id_fs,U357,NA,LPortner
S361SL1,sealice_id_fs,U361,NA,LPortner
S362SL1,sealice_id_fs,U362,NA,LPortner
S363SL1,sealice_id_fs,U363,NA,LPortner
S375SL1,sealice_id_fs,U375,NA,LPortner
S376SL1,sealice_id_fs,U376,NA,LPortner
S377SL1,sealice_id_fs,U377,NA,LPortner
S378SL1,sealice_id_fs,U378,NA,LPortner
S379SL1,sealice_id_fs,U379,NA,LPortner
S380SL1,sealice_id_fs,U380,NA,LPortner
S390SL1,sealice_id_fs,U390,NA,LPortner
S394SL1,sealice_id_fs,U394,NA,LPortner
S396SL1,sealice_id_fs,U396,NA,LPortner
S397SL1,sealice_id_fs,U397,NA,LPortner
S398SL1,sealice_id_fs,U398,NA,LPortner
S436SL1,sealice_id_fs,U436,NA,LPortner
S437SL1,sealice_id_fs,U437,NA,LPortner
S438SL1,sealice_id_fs,U438,NA,LPortner
S439SL1,sealice_id_fs,U439,NA,LPortner
S441SL1,sealice_id_fs,U441,NA,LPortner
S443SL1,sealice_id_fs,U443,NA,LPortner
S444SL1,sealice_id_fs,U444,NA,LPortner
S471SL1,sealice_id_fs,U471,NA,LPortner
S473SL1,sealice_id_fs,U473,NA,LPortner
S478SL1,sealice_id_fs,U478,NA,LPortner
S479SL1,sealice_id_fs,U479,NA,LPortner
S480SL1,sealice_id_fs,U480,NA,LPortner
S482SL1,sealice_id_fs,U482,NA,LPortner
S483SL1,sealice_id_fs,U483,NA,LPortner
S494SL1,sealice_id_fs,U494,NA,LPortner
S495SL1,sealice_id_fs,U495,NA,LPortner
S496SL1,sealice_id_fs,U496,NA,LPortner
S523SL1,sealice_id_fs,U523,NA,LPortner
S524SL1,sealice_id_fs,U524,NA,LPortner
S525SL1,sealice_id_fs,U525,NA,LPortner
S526SL1,sealice_id_fs,U526,NA,LPortner
S527SL1,sealice_id_fs,U527,NA,LPortner
S528SL1,sealice_id_fs,U528,NA,LPortner
S530SL1,sealice_id_fs,U530,NA,LPortner
S532SL1,sealice_id_fs,U532,NA,LPortner
S533SL1,sealice_id_fs,U533,NA,LPortner
S534SL1,sealice_id_fs,U534,NA,LPortner
S535SL1,sealice_id_fs,U535,NA,LPortner
S543SL1,sealice_id_fs,U543,NA,LPortner
S544SL1,sealice_id_fs,U544,NA,LPortner
S545SL1,sealice_id_fs,U545,NA,LPortner
S546SL1,sealice_id_fs,U546,NA,LPortner
S557SL1,sealice_id_fs,U557,NA,LPortner
S558SL1,sealice_id_fs,U558,NA,LPortner
S559SL1,sealice_id_fs,U559,NA,LPortner
S566SL1,sealice_id_fs,U566,NA,LPortner
S567SL1,sealice_id_fs,U567,NA,LPortner
S568SL1,sealice_id_fs,U568,NA,LPortner
S569SL1,sealice_id_fs,U569,NA,LPortner
S576SL1,sealice_id_fs,U576,NA,LPortner
S577SL1,sealice_id_fs,U577,NA,LPortner
S578SL1,sealice_id_fs,U578,One louse retained in two pieces,LPortner
S584SL1,sealice_id_fs,U584,NA,LPortner
S586SL1,sealice_id_fs,U586,NA,LPortner
S590SL1,sealice_id_fs,U590,NA,LPortner
S591SL1,sealice_id_fs,U591,NA,LPortner
S593SL1,sealice_id_fs,U593,NA,LPortner
S597SL1,sealice_id_fs,U597,NA,LPortner
S598SL1,sealice_id_fs,U598,NA,LPortner
S599SL1,sealice_id_fs,U599,NA,LPortner
S613SL1,sealice_id_fs,U613,NA,LPortner
S614SL1,sealice_id_fs,U614,NA,LPortner
S615SL1,sealice_id_fs,U615,NA,LPortner
S617SL1,sealice_id_fs,U617,NA,LPortner
S618SL1,sealice_id_fs,U618,NA,LPortner
S621SL1,sealice_id_fs,U621,NA,LPortner
S625SL1,sealice_id_fs,U625,NA,LPortner
S626SL1,sealice_id_fs,U626,NA,LPortner
S629SL1,sealice_id_fs,U629,NA,LPortner
S635SL1,sealice_id_fs,U635,NA,LPortner
S636SL1,sealice_id_fs,U636,NA,LPortner
S637SL1,sealice_id_fs,U637,NA,LPortner
S638SL1,sealice_id_fs,U638,NA,LPortner
S639SL1,sealice_id_fs,U639,NA,LPortner
S640SL1,sealice_id_fs,U640,NA,LPortner
S641SL1,sealice_id_fs,U641,NA,LPortner
S642SL1,sealice_id_fs,U642,NA,LPortner
S647SL1,sealice_id_fs,U647,NA,LPortner
S649SL1,sealice_id_fs,U649,NA,LPortner
S650SL1,sealice_id_fs,U650,NA,LPortner
S651SL1,sealice_id_fs,U651,NA,LPortner
S654SL1,sealice_id_fs,U654,NA,LPortner
S655SL1,sealice_id_fs,U655,NA,LPortner
S656SL1,sealice_id_fs,U656,NA,LPortner
S657SL1,sealice_id_fs,U657,NA,LPortner
S658SL1,sealice_id_fs,U658,NA,LPortner
S663SL1,sealice_id_fs,U663,NA,LPortner
S667SL1,sealice_id_fs,U667,NA,LPortner
S671SL1,sealice_id_fs,U671,NA,LPortner
S675SL1,sealice_id_fs,U675,NA,LPortner
S679SL1,sealice_id_fs,U679,NA,LPortner
S680SL1,sealice_id_fs,U680,NA,LPortner
S683SL1,sealice_id_fs,U683,NA,LPortner
S684SL1,sealice_id_fs,U684,NA,LPortner
S688SL1,sealice_id_fs,U688,NA,LPortner
S689SL1,sealice_id_fs,U689,NA,LPortner
S690SL1,sealice_id_fs,U690,NA,LPortner
S693SL1,sealice_id_fs,U693,NA,LPortner
S694SL1,sealice_id_fs,U694,NA,LPortner
S695SL1,sealice_id_fs,U695,NA,LPortner
S696SL1,sealice_id_fs,U696,NA,LPortner
S697SL1,sealice_id_fs,U697,NA,LPortner
S701SL1,sealice_id_fs,U701,NA,LPortner
S702SL1,sealice_id_fs,U702,NA,LPortner
S703SL1,sealice_id_fs,U703,NA,LPortner
S709SL1,sealice_id_fs,U709,NA,LPortner
S710SL1,sealice_id_fs,U710,NA,LPortner
S713SL1,sealice_id_fs,U713,NA,LPortner
S715SL1,sealice_id_fs,U715,NA,LPortner
S716SL1,sealice_id_fs,U716,NA,LPortner
S718SL1,sealice_id_fs,U718,NA,LPortner
S725SL1,sealice_id_fs,U725,NA,LPortner
S726SL1,sealice_id_fs,U726,NA,LPortner
S727SL1,sealice_id_fs,U727,NA,LPortner
S728SL1,sealice_id_fs,U728,NA,LPortner
S729SL1,sealice_id_fs,U729,NA,LPortner
S730SL1,sealice_id_fs,U730,NA,LPortner
S731SL1,sealice_id_fs,U731,NA,LPortner
S732SL1,sealice_id_fs,U732,NA,LPortner
S733SL1,sealice_id_fs,U733,NA,LPortner
S751SL1,sealice_id_fs,U751,NA,LPortner
S752SL1,sealice_id_fs,U752,NA,LPortner
S753SL1,sealice_id_fs,U753,NA,LPortner
S755SL1,sealice_id_fs,U755,NA,LPortner
S757SL1,sealice_id_fs,U757,NA,LPortner
S759SL1,sealice_id_fs,U759,NA,LPortner
S760SL1,sealice_id_fs,U760,NA,LPortner
S767SL1,sealice_id_fs,U767,NA,LPortner
S768SL1,sealice_id_fs,U768,NA,LPortner
S769SL1,sealice_id_fs,U769,NA,LPortner
S770SL1,sealice_id_fs,U770,NA,LPortner
S771SL1,sealice_id_fs,U771,NA,LPortner
S772SL1,sealice_id_fs,U772,NA,LPortner
S773SL1,sealice_id_fs,U773,NA,LPortner
S774SL1,sealice_id_fs,U774,NA,LPortner
S775SL1,sealice_id_fs,U775,NA,LPortner
S776SL1,sealice_id_fs,U776,NA,LPortner
S791SL1,sealice_id_fs,U791,NA,LPortner
S793SL1,sealice_id_fs,U793,NA,LPortner
S794SL1,sealice_id_fs,U794,NA,LPortner
