sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S82ST1,stomach,gut_whole,U82,NA,UBC_Hunt,AV,NA
S83ST1,stomach,gut_whole,U83,NA,UBC_Hunt,AV,NA
S84ST1,stomach,gut_whole,U84,NA,UBC_Hunt,AV,NA
S85ST1,stomach,gut_whole,U85,NA,UBC_Hunt,AV,NA
S86ST1,stomach,gut_whole,U86,NA,UBC_Hunt,AV,NA
S87ST1,stomach,gut_whole,U87,NA,UBC_Hunt,AV,NA
S88ST1,stomach,gut_whole,U88,NA,UBC_Hunt,AV,NA
S89ST1,stomach,gut_whole,U89,NA,UBC_Hunt,AV,NA
S90ST1,stomach,gut_whole,U90,NA,UBC_Hunt,AV,NA
S91ST1,stomach,gut_whole,U91,NA,UBC_Hunt,AV,NA
S92ST1,stomach,gut_whole,U92,NA,UBC_Hunt,AV,NA
S93ST1,stomach,gut_whole,U93,NA,UBC_Hunt,AV,NA
S94ST1,stomach,gut_whole,U94,NA,UBC_Hunt,AV,NA
S95ST1,stomach,gut_whole,U95,NA,UBC_Hunt,AV,NA
S96ST1,stomach,gut_whole,U96,NA,UBC_Hunt,AV,NA
S97ST1,stomach,gut_whole,U97,NA,UBC_Hunt,AV,NA
S98ST1,stomach,gut_whole,U98,NA,UBC_Hunt,AV,NA
S99ST1,stomach,gut_whole,U99,NA,UBC_Hunt,AV,NA
S100ST1,stomach,gut_whole,U100,NA,UBC_Hunt,AV,NA
S101ST1,stomach,gut_whole,U101,NA,UBC_Hunt,AV,NA
S102ST1,stomach,gut_whole,U102,NA,UBC_Hunt,AV,NA
S103ST1,stomach,gut_whole,U103,NA,UBC_Hunt,AV,NA
S104ST1,stomach,gut_whole,U104,NA,UBC_Hunt,AV,NA
S105ST1,stomach,gut_whole,U105,NA,UBC_Hunt,AV,NA
S106ST1,stomach,gut_whole,U106,NA,UBC_Hunt,AV,NA
S107ST1,stomach,gut_whole,U107,NA,UBC_Hunt,AV,NA
S108ST1,stomach,gut_whole,U108,NA,UBC_Hunt,AV,NA
S109ST1,stomach,gut_whole,U109,NA,UBC_Hunt,AV,NA
S110ST1,stomach,gut_whole,U110,NA,UBC_Hunt,AV,NA
S111ST1,stomach,gut_whole,U111,NA,UBC_Hunt,AV,NA
S112ST1,stomach,gut_whole,U112,NA,UBC_Hunt,AV,NA
S113ST1,stomach,gut_whole,U113,NA,UBC_Hunt,AV,NA
S114ST1,stomach,gut_whole,U114,NA,UBC_Hunt,AV,NA
S115ST1,stomach,gut_whole,U115,NA,UBC_Hunt,AV,NA
S116ST1,stomach,gut_whole,U116,NA,UBC_Hunt,AV,NA
S117ST1,stomach,gut_whole,U117,NA,UBC_Hunt,AV,NA
S118ST1,stomach,gut_whole,U118,NA,UBC_Hunt,AV,NA
S119ST1,stomach,gut_whole,U119,NA,UBC_Hunt,AV,NA
S120ST1,stomach,gut_whole,U120,NA,UBC_Hunt,AV,NA
S121ST1,stomach,gut_whole,U121,NA,UBC_Hunt,AV,NA
S122ST1,stomach,gut_whole,U122,NA,UBC_Hunt,AV,NA
S123ST1,stomach,gut_whole,U123,NA,UBC_Hunt,AV,NA
S124ST1,stomach,gut_whole,U124,NA,UBC_Hunt,AV,NA
S125ST1,stomach,gut_whole,U125,NA,UBC_Hunt,AV,NA
S126ST1,stomach,gut_whole,U126,NA,UBC_Hunt,AV,NA
S127ST1,stomach,gut_whole,U127,NA,UBC_Hunt,AV,NA
S128ST1,stomach,gut_whole,U128,NA,UBC_Hunt,AV,NA
S129ST1,stomach,gut_whole,U129,NA,UBC_Hunt,AV,NA
S130ST1,stomach,gut_whole,U130,NA,UBC_Hunt,AV,NA
S131ST1,stomach,gut_whole,U131,NA,UBC_Hunt,AV,NA
S132ST1,stomach,gut_whole,U132,NA,UBC_Hunt,AV,NA
S133ST1,stomach,gut_whole,U133,NA,UBC_Hunt,AV,NA
S134ST1,stomach,gut_whole,U134,NA,UBC_Hunt,AV,NA
S135ST1,stomach,gut_whole,U135,NA,UBC_Hunt,AV,NA
S136ST1,stomach,gut_whole,U136,NA,UBC_Hunt,AV,NA
S137ST1,stomach,gut_whole,U137,NA,UBC_Hunt,AV,NA
S138ST1,stomach,gut_whole,U138,NA,UBC_Hunt,AV,NA
S139ST1,stomach,gut_whole,U139,NA,UBC_Hunt,AV,NA
S140ST1,stomach,gut_whole,U140,NA,UBC_Hunt,AV,NA
S141ST1,stomach,gut_whole,U141,NA,UBC_Hunt,AV,NA
S142ST1,stomach,gut_whole,U142,NA,UBC_Hunt,AV,NA
S143ST1,stomach,gut_whole,U143,NA,UBC_Hunt,AV,NA
S144ST1,stomach,gut_whole,U144,NA,UBC_Hunt,AV,NA
S145ST1,stomach,gut_whole,U145,NA,UBC_Hunt,AV,NA
S146ST1,stomach,gut_whole,U146,NA,UBC_Hunt,AV,NA
S147ST1,stomach,gut_whole,U147,NA,UBC_Hunt,AV,NA
S148ST1,stomach,gut_whole,U148,NA,UBC_Hunt,AV,NA
S149ST1,stomach,gut_whole,U149,NA,UBC_Hunt,AV,NA
S150ST1,stomach,gut_whole,U150,NA,UBC_Hunt,AV,NA
S151ST1,stomach,gut_whole,U151,NA,UBC_Hunt,AV,NA
S152ST1,stomach,gut_whole,U152,NA,UBC_Hunt,AV,NA
S153ST1,stomach,gut_whole,U153,NA,UBC_Hunt,AV,NA
S154ST1,stomach,gut_whole,U154,NA,UBC_Hunt,AV,NA
S155ST1,stomach,gut_whole,U155,NA,UBC_Hunt,AV,NA
S156ST1,stomach,gut_whole,U156,NA,UBC_Hunt,AV,NA
S157ST1,stomach,gut_whole,U157,NA,UBC_Hunt,AV,NA
S158ST1,stomach,gut_whole,U158,NA,UBC_Hunt,AV,NA
S159ST1,stomach,gut_whole,U159,NA,UBC_Hunt,AV,NA
S160ST1,stomach,gut_whole,U160,NA,UBC_Hunt,AV,NA
S161ST1,stomach,gut_whole,U161,NA,UBC_Hunt,AV,NA
S162ST1,stomach,gut_whole,U162,NA,UBC_Hunt,AV,NA
S163ST1,stomach,gut_whole,U163,NA,UBC_Hunt,AV,NA
S164ST1,stomach,gut_whole,U164,NA,UBC_Hunt,AV,NA
S165ST1,stomach,gut_whole,U165,NA,UBC_Hunt,AV,NA
S166ST1,stomach,gut_whole,U166,NA,UBC_Hunt,AV,NA
S167ST1,stomach,gut_whole,U167,NA,UBC_Hunt,AV,NA
S168ST1,stomach,gut_whole,U168,NA,UBC_Hunt,AV,NA
S169ST1,stomach,gut_whole,U169,NA,UBC_Hunt,AV,NA
S170ST1,stomach,gut_whole,U170,NA,UBC_Hunt,AV,NA
S171ST1,stomach,gut_whole,U171,NA,UBC_Hunt,AV,NA
S172ST1,stomach,gut_whole,U172,NA,UBC_Hunt,AV,NA
S174ST1,stomach,gut_whole,U174,NA,UBC_Hunt,AV,NA
S175ST1,stomach,gut_whole,U175,NA,UBC_Hunt,AV,NA
S176ST1,stomach,gut_whole,U176,NA,UBC_Hunt,AV,NA
S177ST1,stomach,gut_whole,U177,NA,UBC_Hunt,AV,NA
S178ST1,stomach,gut_whole,U178,NA,UBC_Hunt,AV,NA
S179ST1,stomach,gut_whole,U179,NA,UBC_Hunt,AV,NA
S180ST1,stomach,gut_whole,U180,NA,UBC_Hunt,AV,NA
S181ST1,stomach,gut_whole,U181,NA,UBC_Hunt,AV,NA
S182ST1,stomach,gut_whole,U182,NA,UBC_Hunt,AV,NA
S183ST1,stomach,gut_whole,U183,NA,UBC_Hunt,AV,NA
S184ST1,stomach,gut_whole,U184,NA,UBC_Hunt,AV,NA
S185ST1,stomach,gut_whole,U185,NA,UBC_Hunt,AV,NA
S186ST1,stomach,gut_whole,U186,NA,UBC_Hunt,AV,NA
S187ST1,stomach,gut_whole,U187,NA,UBC_Hunt,AV,NA
S188ST1,stomach,gut_whole,U188,NA,UBC_Hunt,AV,NA
S189ST1,stomach,gut_whole,U189,NA,UBC_Hunt,AV,NA
S190ST1,stomach,gut_whole,U190,NA,UBC_Hunt,AV,NA
S191ST1,stomach,gut_whole,U191,NA,UBC_Hunt,AV,NA
S192ST1,stomach,gut_whole,U192,NA,UBC_Hunt,AV,NA
S193ST1,stomach,gut_whole,U193,NA,UBC_Hunt,AV,NA
S194ST1,stomach,gut_whole,U194,NA,UBC_Hunt,AV,NA
S195ST1,stomach,gut_whole,U195,NA,UBC_Hunt,AV,NA
S196ST1,stomach,gut_whole,U196,NA,UBC_Hunt,AV,NA
S197ST1,stomach,gut_whole,U197,NA,UBC_Hunt,AV,NA
S198ST1,stomach,gut_whole,U198,NA,UBC_Hunt,AV,NA
S199ST1,stomach,gut_whole,U199,NA,UBC_Hunt,AV,NA
S200ST1,stomach,gut_whole,U200,NA,UBC_Hunt,AV,NA
S201ST1,stomach,gut_whole,U201,NA,UBC_Hunt,AV,NA
S202ST1,stomach,gut_whole,U202,NA,UBC_Hunt,AV,NA
S203ST1,stomach,gut_whole,U203,NA,UBC_Hunt,AV,NA
S204ST1,stomach,gut_whole,U204,NA,UBC_Hunt,AV,NA
S205ST1,stomach,gut_whole,U205,NA,UBC_Hunt,AV,NA
S206ST1,stomach,gut_whole,U206,NA,UBC_Hunt,AV,NA
S207ST1,stomach,gut_whole,U207,NA,UBC_Hunt,AV,NA
S208ST1,stomach,gut_whole,U208,NA,UBC_Hunt,AV,NA
S209ST1,stomach,gut_whole,U209,NA,UBC_Hunt,AV,NA
S210ST1,stomach,gut_whole,U210,NA,UBC_Hunt,AV,NA
S211ST1,stomach,gut_whole,U211,NA,UBC_Hunt,AV,NA
S212ST1,stomach,gut_whole,U212,NA,UBC_Hunt,AV,NA
S213ST1,stomach,gut_whole,U213,NA,UBC_Hunt,AV,NA
S214ST1,stomach,gut_whole,U214,NA,UBC_Hunt,AV,NA
S215ST1,stomach,gut_whole,U215,NA,UBC_Hunt,AV,NA
S216ST1,stomach,gut_whole,U216,NA,UBC_Hunt,AV,NA
S217ST1,stomach,gut_whole,U217,NA,UBC_Hunt,AV,NA
S218ST1,stomach,gut_whole,U218,NA,UBC_Hunt,AV,NA
S219ST1,stomach,gut_whole,U219,NA,UBC_Hunt,AV,NA
S220ST1,stomach,gut_whole,U220,NA,UBC_Hunt,AV,NA
S221ST1,stomach,gut_whole,U221,NA,UBC_Hunt,AV,NA
S222ST1,stomach,gut_whole,U222,NA,UBC_Hunt,AV,NA
S223ST1,stomach,gut_whole,U223,NA,UBC_Hunt,AV,NA
S224ST1,stomach,gut_whole,U224,NA,UBC_Hunt,AV,NA
S225ST1,stomach,gut_whole,U225,NA,UBC_Hunt,AV,NA
S226ST1,stomach,gut_whole,U226,NA,UBC_Hunt,AV,NA
S227ST1,stomach,gut_whole,U227,NA,UBC_Hunt,AV,NA
S228ST1,stomach,gut_whole,U228,NA,UBC_Hunt,AV,NA
S229ST1,stomach,gut_whole,U229,NA,UBC_Hunt,AV,NA
S230ST1,stomach,gut_whole,U230,NA,UBC_Hunt,AV,NA
S231ST1,stomach,gut_whole,U231,NA,UBC_Hunt,AV,NA
S232ST1,stomach,gut_whole,U232,NA,UBC_Hunt,AV,NA
S233ST1,stomach,gut_whole,U233,NA,UBC_Hunt,AV,NA
S234ST1,stomach,gut_whole,U234,NA,UBC_Hunt,AV,NA
S235ST1,stomach,gut_whole,U235,NA,UBC_Hunt,AV,NA
S236ST1,stomach,gut_whole,U236,NA,UBC_Hunt,AV,NA
S237ST1,stomach,gut_whole,U237,NA,UBC_Hunt,AV,NA
S238ST1,stomach,gut_whole,U238,NA,UBC_Hunt,AV,NA
S239ST1,stomach,gut_whole,U239,NA,UBC_Hunt,AV,NA
S240ST1,stomach,gut_whole,U240,NA,UBC_Hunt,AV,NA
S241ST1,stomach,gut_whole,U241,NA,UBC_Hunt,AV,NA
S242ST1,stomach,gut_whole,U242,NA,UBC_Hunt,AV,NA
S243ST1,stomach,gut_whole,U243,NA,UBC_Hunt,AV,NA
S244ST1,stomach,gut_whole,U244,NA,UBC_Hunt,AV,NA
S245ST1,stomach,gut_whole,U245,NA,UBC_Hunt,AV,NA
S246ST1,stomach,gut_whole,U246,NA,UBC_Hunt,AV,NA
S247ST1,stomach,gut_whole,U247,NA,UBC_Hunt,AV,NA
S248ST1,stomach,gut_whole,U248,NA,UBC_Hunt,AV,NA
S249ST1,stomach,gut_whole,U249,NA,UBC_Hunt,AV,NA
S250ST1,stomach,gut_whole,U250,NA,UBC_Hunt,AV,NA
S251ST1,stomach,gut_whole,U251,NA,UBC_Hunt,AV,NA
S252ST1,stomach,gut_whole,U252,NA,UBC_Hunt,AV,NA
S253ST1,stomach,gut_whole,U253,NA,UBC_Hunt,AV,NA
S254ST1,stomach,gut_whole,U254,NA,UBC_Hunt,AV,NA
S255ST1,stomach,gut_whole,U255,NA,UBC_Hunt,AV,NA
S256ST1,stomach,gut_whole,U256,NA,UBC_Hunt,AV,NA
S257ST1,stomach,gut_whole,U257,NA,UBC_Hunt,AV,NA
S258ST1,stomach,gut_whole,U258,NA,UBC_Hunt,AV,NA
S259ST1,stomach,gut_whole,U259,NA,UBC_Hunt,AV,NA
S260ST1,stomach,gut_whole,U260,NA,UBC_Hunt,AV,NA
S261ST1,stomach,gut_whole,U261,NA,UBC_Hunt,AV,NA
S262ST1,stomach,gut_whole,U262,NA,UBC_Hunt,AV,NA
S263ST1,stomach,gut_whole,U263,NA,UBC_Hunt,AV,NA
S264ST1,stomach,gut_whole,U264,NA,UBC_Hunt,AV,NA
S265ST1,stomach,gut_whole,U265,NA,UBC_Hunt,AV,NA
S266ST1,stomach,gut_whole,U266,NA,UBC_Hunt,AV,NA
S267ST1,stomach,gut_whole,U267,NA,UBC_Hunt,AV,NA
S268ST1,stomach,gut_whole,U268,NA,UBC_Hunt,AV,NA
S269ST1,stomach,gut_whole,U269,NA,UBC_Hunt,AV,NA
S270ST1,stomach,gut_whole,U270,NA,UBC_Hunt,AV,NA
S271ST1,stomach,gut_whole,U271,NA,UBC_Hunt,AV,NA
S272ST1,stomach,gut_whole,U272,NA,UBC_Hunt,AV,NA
S273ST1,stomach,gut_whole,U273,NA,UBC_Hunt,AV,NA
S274ST1,stomach,gut_whole,U274,NA,UBC_Hunt,AV,NA
S275ST1,stomach,gut_whole,U275,NA,UBC_Hunt,AV,NA
S276ST1,stomach,gut_whole,U276,NA,UBC_Hunt,AV,NA
S277ST1,stomach,gut_whole,U277,NA,UBC_Hunt,AV,NA
S278ST1,stomach,gut_whole,U278,NA,UBC_Hunt,AV,NA
S279ST1,stomach,gut_whole,U279,NA,UBC_Hunt,AV,NA
S280ST1,stomach,gut_whole,U280,NA,UBC_Hunt,AV,NA
S281ST1,stomach,gut_whole,U281,NA,UBC_Hunt,AV,NA
S284ST1,stomach,gut_whole,U284,NA,UBC_Hunt,AV,NA
S285ST1,stomach,gut_whole,U285,NA,UBC_Hunt,AV,NA
S286ST1,stomach,gut_whole,U286,NA,UBC_Hunt,AV,NA
S287ST1,stomach,gut_whole,U287,NA,UBC_Hunt,AV,NA
S288ST1,stomach,gut_whole,U288,NA,UBC_Hunt,AV,NA
S289ST1,stomach,gut_whole,U289,NA,UBC_Hunt,AV,NA
S290ST1,stomach,gut_whole,U290,NA,UBC_Hunt,AV,NA
S291ST1,stomach,gut_whole,U291,NA,UBC_Hunt,AV,NA
S292ST1,stomach,gut_whole,U292,NA,UBC_Hunt,AV,NA
S293ST1,stomach,gut_whole,U293,NA,UBC_Hunt,AV,NA
S294ST1,stomach,gut_whole,U294,NA,UBC_Hunt,AV,NA
S295ST1,stomach,gut_whole,U295,NA,UBC_Hunt,AV,NA
S296ST1,stomach,gut_whole,U296,NA,UBC_Hunt,AV,NA
S297ST1,stomach,gut_whole,U297,NA,UBC_Hunt,AV,NA
S298ST1,stomach,gut_whole,U298,NA,UBC_Hunt,AV,NA
S299ST1,stomach,gut_whole,U299,NA,UBC_Hunt,AV,NA
S300ST1,stomach,gut_whole,U300,NA,UBC_Hunt,AV,NA
S301ST1,stomach,gut_whole,U301,NA,UBC_Hunt,AV,NA
S302ST1,stomach,gut_whole,U302,NA,UBC_Hunt,AV,NA
S303ST1,stomach,gut_whole,U303,NA,UBC_Hunt,AV,NA
S304ST1,stomach,gut_whole,U304,NA,UBC_Hunt,AV,NA
S305ST1,stomach,gut_whole,U305,NA,UBC_Hunt,AV,NA
S306ST1,stomach,gut_whole,U306,NA,UBC_Hunt,AV,NA
S307ST1,stomach,gut_whole,U307,NA,UBC_Hunt,AV,NA
S308ST1,stomach,gut_whole,U308,NA,UBC_Hunt,AV,NA
S309ST1,stomach,gut_whole,U309,NA,UBC_Hunt,AV,NA
S310ST1,stomach,gut_whole,U310,NA,UBC_Hunt,AV,NA
S311ST1,stomach,gut_whole,U311,NA,UBC_Hunt,AV,NA
S312ST1,stomach,gut_whole,U312,NA,UBC_Hunt,AV,NA
S313ST1,stomach,gut_whole,U313,NA,UBC_Hunt,AV,NA
S315ST1,stomach,gut_whole,U315,NA,UBC_Hunt,AV,NA
S316ST1,stomach,gut_whole,U316,NA,UBC_Hunt,AV,NA
S317ST1,stomach,gut_whole,U317,NA,UBC_Hunt,AV,NA
S318ST1,stomach,gut_whole,U318,NA,UBC_Hunt,AV,NA
S319ST1,stomach,gut_whole,U319,NA,UBC_Hunt,AV,NA
S320ST1,stomach,gut_whole,U320,NA,UBC_Hunt,AV,NA
S321ST1,stomach,gut_whole,U321,NA,UBC_Hunt,AV,NA
S322ST1,stomach,gut_whole,U322,NA,UBC_Hunt,AV,NA
S323ST1,stomach,gut_whole,U323,NA,UBC_Hunt,AV,NA
S324ST1,stomach,gut_whole,U324,NA,UBC_Hunt,AV,NA
S325ST1,stomach,gut_whole,U325,NA,UBC_Hunt,AV,NA
S326ST1,stomach,gut_whole,U326,NA,UBC_Hunt,AV,NA
S327ST1,stomach,gut_whole,U327,NA,UBC_Hunt,AV,NA
S328ST1,stomach,gut_whole,U328,NA,UBC_Hunt,AV,NA
S329ST1,stomach,gut_whole,U329,NA,UBC_Hunt,AV,NA
S330ST1,stomach,gut_whole,U330,NA,UBC_Hunt,AV,NA
S331ST1,stomach,gut_whole,U331,NA,UBC_Hunt,AV,NA
S332ST1,stomach,gut_whole,U332,NA,UBC_Hunt,AV,NA
S333ST1,stomach,gut_whole,U333,NA,UBC_Hunt,AV,NA
S334ST1,stomach,gut_whole,U334,NA,UBC_Hunt,AV,NA
S335ST1,stomach,gut_whole,U335,NA,UBC_Hunt,AV,NA
S336ST1,stomach,gut_whole,U336,NA,UBC_Hunt,AV,NA
S337ST1,stomach,gut_whole,U337,NA,UBC_Hunt,AV,NA
S338ST1,stomach,gut_whole,U338,NA,UBC_Hunt,AV,NA
S339ST1,stomach,gut_whole,U339,NA,UBC_Hunt,AV,NA
S340ST1,stomach,gut_whole,U340,NA,UBC_Hunt,AV,NA
S341ST1,stomach,gut_whole,U341,NA,UBC_Hunt,AV,NA
S342ST1,stomach,gut_whole,U342,NA,UBC_Hunt,AV,NA
S343ST1,stomach,gut_whole,U343,NA,UBC_Hunt,AV,NA
S344ST1,stomach,gut_whole,U344,NA,UBC_Hunt,AV,NA
S345ST1,stomach,gut_whole,U345,NA,UBC_Hunt,AV,NA
S346ST1,stomach,gut_whole,U346,NA,UBC_Hunt,AV,NA
S347ST1,stomach,gut_whole,U347,NA,UBC_Hunt,AV,NA
S348ST1,stomach,gut_whole,U348,NA,UBC_Hunt,AV,NA
S349ST1,stomach,gut_whole,U349,NA,UBC_Hunt,AV,NA
S350ST1,stomach,gut_whole,U350,NA,UBC_Hunt,AV,NA
S351ST1,stomach,gut_whole,U351,NA,UBC_Hunt,AV,NA
S352ST1,stomach,gut_whole,U352,NA,UBC_Hunt,AV,NA
S353ST1,stomach,gut_whole,U353,NA,UBC_Hunt,AV,NA
S354ST1,stomach,gut_whole,U354,NA,UBC_Hunt,AV,NA
S355ST1,stomach,gut_whole,U355,NA,UBC_Hunt,AV,NA
S356ST1,stomach,gut_whole,U356,NA,UBC_Hunt,AV,NA
S357ST1,stomach,gut_whole,U357,NA,UBC_Hunt,AV,NA
S358ST1,stomach,gut_whole,U358,NA,UBC_Hunt,AV,NA
S359ST1,stomach,gut_whole,U359,NA,UBC_Hunt,AV,NA
S360ST1,stomach,gut_whole,U360,NA,UBC_Hunt,AV,NA
S361ST1,stomach,gut_whole,U361,NA,UBC_Hunt,AV,NA
S362ST1,stomach,gut_whole,U362,NA,UBC_Hunt,AV,NA
S363ST1,stomach,gut_whole,U363,NA,UBC_Hunt,AV,NA
S364ST1,stomach,gut_whole,U364,NA,UBC_Hunt,AV,NA
S365ST1,stomach,gut_whole,U365,NA,UBC_Hunt,AV,NA
S366ST1,stomach,gut_whole,U366,NA,UBC_Hunt,AV,NA
S367ST1,stomach,gut_whole,U367,NA,UBC_Hunt,AV,NA
S368ST1,stomach,gut_whole,U368,NA,UBC_Hunt,AV,NA
S369ST1,stomach,gut_whole,U369,NA,UBC_Hunt,AV,NA
S370ST1,stomach,gut_whole,U370,NA,UBC_Hunt,AV,NA
S371ST1,stomach,gut_whole,U371,NA,UBC_Hunt,AV,NA
S372ST1,stomach,gut_whole,U372,NA,UBC_Hunt,AV,NA
S373ST1,stomach,gut_whole,U373,NA,UBC_Hunt,AV,NA
S374ST1,stomach,gut_whole,U374,NA,UBC_Hunt,AV,NA
S375ST1,stomach,gut_whole,U375,NA,UBC_Hunt,AV,NA
S376ST1,stomach,gut_whole,U376,NA,UBC_Hunt,AV,NA
S377ST1,stomach,gut_whole,U377,NA,UBC_Hunt,AV,NA
S378ST1,stomach,gut_whole,U378,NA,UBC_Hunt,AV,NA
S379ST1,stomach,gut_whole,U379,NA,UBC_Hunt,AV,NA
S380ST1,stomach,gut_whole,U380,NA,UBC_Hunt,AV,NA
S381ST1,stomach,gut_whole,U381,NA,UBC_Hunt,AV,NA
S382ST1,stomach,gut_whole,U382,NA,UBC_Hunt,AV,NA
S383ST1,stomach,gut_whole,U383,NA,UBC_Hunt,AV,NA
