survey_date,species,weight,fork_length,year
2020-05-19T00:00:00Z,SO,6.1,87,2020
2020-05-19T00:00:00Z,PI,15.5,120,2020
2020-05-19T00:00:00Z,PI,4.4,73,2020
2020-05-19T00:00:00Z,PI,5.9,89,2020
2020-05-19T00:00:00Z,PI,6.6,91,2020
2020-05-19T00:00:00Z,PI,2.9,64,2020
2020-05-19T00:00:00Z,PI,6.8,92,2020
2020-05-19T00:00:00Z,PI,4.9,79,2020
2020-05-19T00:00:00Z,PI,5.7,88,2020
2020-05-19T00:00:00Z,PI,6.3,91,2020
2020-05-19T00:00:00Z,PI,3.3,68,2020
2020-05-19T00:00:00Z,CU,9.2,95,2020
2020-05-19T00:00:00Z,CU,11.2,101,2020
2020-05-19T00:00:00Z,CU,21.5,125,2020
2020-05-19T00:00:00Z,CU,5.5,84,2020
2020-05-19T00:00:00Z,CU,15.4,118,2020
2020-05-19T00:00:00Z,CU,9.5,103,2020
2020-05-19T00:00:00Z,CU,4.6,80,2020
2020-05-19T00:00:00Z,CU,9.2,95,2020
2020-05-19T00:00:00Z,CU,6.6,82,2020
2020-05-19T00:00:00Z,CU,7.9,95,2020
2020-05-22T00:00:00Z,SO,17.5,121,2020
2020-05-22T00:00:00Z,SO,15.1,116,2020
2020-05-22T00:00:00Z,SO,15.2,118,2020
2020-05-22T00:00:00Z,SO,12.7,106,2020
2020-05-22T00:00:00Z,SO,8.9,97,2020
2020-05-22T00:00:00Z,SO,12.6,112,2020
2020-05-22T00:00:00Z,SO,14.7,114,2020
2020-05-22T00:00:00Z,SO,16.1,119,2020
2020-05-22T00:00:00Z,SO,13.9,113,2020
2020-05-22T00:00:00Z,SO,15.4,114,2020
2020-05-22T00:00:00Z,PI,19.2,128,2020
2020-05-22T00:00:00Z,PI,10.4,108,2020
2020-05-22T00:00:00Z,PI,23.8,136,2020
2020-05-22T00:00:00Z,PI,12.1,112,2020
2020-05-22T00:00:00Z,PI,13.1,116,2020
2020-05-22T00:00:00Z,PI,9.9,104,2020
2020-05-22T00:00:00Z,SO,23.7,134,2020
2020-05-22T00:00:00Z,SO,18.6,125,2020
2020-05-22T00:00:00Z,SO,13.4,110,2020
2020-05-22T00:00:00Z,SO,14.7,108,2020
2020-05-22T00:00:00Z,SO,15.2,113,2020
2020-05-22T00:00:00Z,SO,11.6,108,2020
2020-05-22T00:00:00Z,SO,17.7,121,2020
2020-05-22T00:00:00Z,SO,12.1,107,2020
2020-05-22T00:00:00Z,SO,17.1,118,2020
2020-05-22T00:00:00Z,SO,21.4,128,2020
2020-05-22T00:00:00Z,SO,14.5,112,2020
2020-05-22T00:00:00Z,SO,12.8,115,2020
2020-05-22T00:00:00Z,SO,10.6,115,2020
2020-05-22T00:00:00Z,SO,17.9,117,2020
2020-05-22T00:00:00Z,SO,11.8,117,2020
2020-05-22T00:00:00Z,SO,15.7,119,2020
2020-05-22T00:00:00Z,SO,13.2,113,2020
2020-05-22T00:00:00Z,SO,11.2,114,2020
2020-05-22T00:00:00Z,SO,14.6,114,2020
2020-05-22T00:00:00Z,SO,15.1,112,2020
2020-05-26T00:00:00Z,SO,9.4,95,2020
2020-05-26T00:00:00Z,SO,17.7,120,2020
2020-05-26T00:00:00Z,SO,17.3,121,2020
2020-05-26T00:00:00Z,SO,14.1,113,2020
2020-05-26T00:00:00Z,SO,15.9,118,2020
2020-05-26T00:00:00Z,SO,21.6,131,2020
2020-05-26T00:00:00Z,SO,14.1,114,2020
2020-05-26T00:00:00Z,SO,17.8,116,2020
2020-05-26T00:00:00Z,SO,14.1,110,2020
2020-05-26T00:00:00Z,SO,13.5,113,2020
2020-05-26T00:00:00Z,SO,13.3,110,2020
2020-05-26T00:00:00Z,SO,10.1,103,2020
2020-05-26T00:00:00Z,SO,16.6,NA,2020
2020-05-26T00:00:00Z,SO,12.6,111,2020
2020-05-26T00:00:00Z,SO,10.9,103,2020
2020-05-26T00:00:00Z,SO,11,103,2020
2020-05-26T00:00:00Z,SO,13.8,118,2020
2020-05-26T00:00:00Z,SO,12.7,106,2020
2020-05-26T00:00:00Z,SO,12,101,2020
2020-05-26T00:00:00Z,SO,7.7,91,2020
2020-05-26T00:00:00Z,SO,14.6,114,2020
2020-05-26T00:00:00Z,SO,15.6,NA,2020
2020-05-26T00:00:00Z,SO,16,116,2020
2020-05-26T00:00:00Z,SO,11.1,NA,2020
2020-05-26T00:00:00Z,SO,14.1,NA,2020
2020-05-26T00:00:00Z,SO,17.3,119,2020
2020-05-26T00:00:00Z,SO,11,108,2020
2020-05-26T00:00:00Z,SO,12.6,109,2020
2020-05-26T00:00:00Z,SO,10.3,101,2020
2020-05-26T00:00:00Z,SO,11.9,106,2020
2020-05-27T00:00:00Z,SO,35.9,151,2020
2020-05-27T00:00:00Z,SO,17.8,114,2020
2020-05-27T00:00:00Z,SO,9.7,96,2020
2020-05-27T00:00:00Z,SO,8,94,2020
2020-05-27T00:00:00Z,SO,11.3,104,2020
2020-05-27T00:00:00Z,PI,23,134,2020
2020-05-27T00:00:00Z,PI,22.9,133,2020
2020-05-27T00:00:00Z,PI,25.2,148,2020
2020-05-27T00:00:00Z,PI,15.7,127,2020
2020-05-27T00:00:00Z,PI,14,114,2020
2020-05-27T00:00:00Z,PI,6,87,2020
2020-05-27T00:00:00Z,PI,4.4,80,2020
2020-05-27T00:00:00Z,PI,10.5,103,2020
2020-05-27T00:00:00Z,PI,5.7,84,2020
2020-05-27T00:00:00Z,PI,7.3,89,2020
2020-05-27T00:00:00Z,CU,8.7,93,2020
2020-05-27T00:00:00Z,CU,10.2,104,2020
2020-05-27T00:00:00Z,CU,4.8,80,2020
2020-06-02T00:00:00Z,SO,11.6,113,2020
2020-06-02T00:00:00Z,SO,11.6,106,2020
2020-06-02T00:00:00Z,SO,8.7,99,2020
2020-06-02T00:00:00Z,SO,15.4,121,2020
2020-06-02T00:00:00Z,SO,16.6,120,2020
2020-06-02T00:00:00Z,SO,9.7,94,2020
2020-06-02T00:00:00Z,SO,11.2,106,2020
2020-06-02T00:00:00Z,SO,12.3,108,2020
2020-06-02T00:00:00Z,SO,11.6,108,2020
2020-06-02T00:00:00Z,SO,10.5,100,2020
2020-06-02T00:00:00Z,PI,9,100,2020
2020-06-02T00:00:00Z,PI,7.5,96,2020
2020-06-02T00:00:00Z,PI,9.8,100,2020
2020-06-02T00:00:00Z,PI,8.3,96,2020
2020-06-02T00:00:00Z,PI,7.5,97,2020
2020-06-02T00:00:00Z,PI,17,119,2020
2020-06-02T00:00:00Z,PI,12,109,2020
2020-06-02T00:00:00Z,PI,10.6,105,2020
2020-06-02T00:00:00Z,PI,10.4,107,2020
2020-06-02T00:00:00Z,PI,7.8,99,2020
2020-06-02T00:00:00Z,CU,13.6,113,2020
2020-06-02T00:00:00Z,CU,12.3,113,2020
2020-06-02T00:00:00Z,CU,17.3,118,2020
2020-06-02T00:00:00Z,SO,11.4,106,2020
2020-06-02T00:00:00Z,SO,10.6,105,2020
2020-06-02T00:00:00Z,SO,24.4,129,2020
2020-06-02T00:00:00Z,SO,6.8,89,2020
2020-06-02T00:00:00Z,SO,8,95,2020
2020-06-02T00:00:00Z,SO,17.1,118,2020
2020-06-02T00:00:00Z,SO,11.1,104,2020
2020-06-02T00:00:00Z,SO,13.1,111,2020
2020-06-02T00:00:00Z,SO,15.2,119,2020
2020-06-02T00:00:00Z,SO,11.8,NA,2020
2020-06-02T00:00:00Z,SO,9.9,NA,2020
2020-06-02T00:00:00Z,SO,10.9,105,2020
2020-06-02T00:00:00Z,SO,10.1,104,2020
2020-06-02T00:00:00Z,SO,11.4,105,2020
2020-06-02T00:00:00Z,SO,14,116,2020
2020-06-02T00:00:00Z,SO,9,103,2020
2020-06-02T00:00:00Z,SO,13.2,110,2020
2020-06-02T00:00:00Z,SO,15.5,116,2020
2020-06-02T00:00:00Z,SO,11.1,106,2020
2020-06-02T00:00:00Z,SO,12.6,107,2020
2020-06-05T00:00:00Z,SO,10.3,101,2020
2020-06-05T00:00:00Z,SO,7.5,97,2020
2020-06-05T00:00:00Z,SO,7.6,93,2020
2020-06-05T00:00:00Z,PI,6,84,2020
2020-06-05T00:00:00Z,PI,8.1,99,2020
2020-06-05T00:00:00Z,PI,7.6,92,2020
2020-06-05T00:00:00Z,PI,4.7,76,2020
2020-06-05T00:00:00Z,PI,8,95,2020
2020-06-05T00:00:00Z,PI,10,101,2020
2020-06-05T00:00:00Z,PI,6.1,87,2020
2020-06-05T00:00:00Z,PI,10.3,104,2020
2020-06-05T00:00:00Z,PI,7.3,89,2020
2020-06-05T00:00:00Z,PI,4.3,75,2020
2020-06-05T00:00:00Z,CU,15.2,119,2020
2020-06-05T00:00:00Z,CU,7.5,95,2020
2020-06-05T00:00:00Z,CU,6.1,88,2020
2020-06-05T00:00:00Z,CU,3.3,78,2020
2020-06-05T00:00:00Z,CU,12.7,113,2020
2020-06-05T00:00:00Z,CU,11.5,105,2020
2020-06-05T00:00:00Z,CU,18.2,126,2020
2020-06-05T00:00:00Z,CU,10.4,101,2020
2020-06-05T00:00:00Z,CU,12.7,110,2020
2020-06-05T00:00:00Z,CU,7.7,95,2020
2020-06-05T00:00:00Z,CO,20.1,125,2020
2020-06-05T00:00:00Z,CO,15.3,109,2020
2020-06-05T00:00:00Z,CO,21.5,128,2020
2020-06-05T00:00:00Z,CO,24.3,129,2020
2020-06-08T00:00:00Z,SO,15.4,116,2020
2020-06-08T00:00:00Z,SO,8.4,101,2020
2020-06-08T00:00:00Z,SO,19.3,119,2020
2020-06-08T00:00:00Z,SO,7.3,94,2020
2020-06-08T00:00:00Z,SO,8.8,94,2020
2020-06-08T00:00:00Z,SO,8.3,94,2020
2020-06-08T00:00:00Z,SO,8.6,98,2020
2020-06-08T00:00:00Z,SO,8,96,2020
2020-06-08T00:00:00Z,SO,7.1,94,2020
2020-06-08T00:00:00Z,SO,8.5,98,2020
2020-06-08T00:00:00Z,PI,4.3,81,2020
2020-06-08T00:00:00Z,PI,4.6,82,2020
2020-06-08T00:00:00Z,PI,5.8,92,2020
2020-06-08T00:00:00Z,PI,5,83,2020
2020-06-08T00:00:00Z,PI,5.8,85,2020
2020-06-08T00:00:00Z,PI,5,84,2020
2020-06-08T00:00:00Z,PI,6,91,2020
2020-06-08T00:00:00Z,PI,6.3,87,2020
2020-06-08T00:00:00Z,PI,6.5,89,2020
2020-06-08T00:00:00Z,PI,6.3,93,2020
2020-06-08T00:00:00Z,CU,11.8,104,2020
2020-06-08T00:00:00Z,CU,7.5,88,2020
2020-06-08T00:00:00Z,CU,19.9,122,2020
2020-06-08T00:00:00Z,SO,7.2,91,2020
2020-06-08T00:00:00Z,SO,7.6,97,2020
2020-06-08T00:00:00Z,SO,8.3,100,2020
2020-06-08T00:00:00Z,SO,9,101,2020
2020-06-08T00:00:00Z,SO,8.1,94,2020
2020-06-08T00:00:00Z,SO,9.1,102,2020
2020-06-08T00:00:00Z,SO,7.4,95,2020
2020-06-08T00:00:00Z,SO,7.7,NA,2020
2020-06-08T00:00:00Z,SO,9,NA,2020
2020-06-08T00:00:00Z,SO,8.1,97,2020
2020-06-08T00:00:00Z,SO,7,92,2020
2020-06-08T00:00:00Z,SO,7.8,98,2020
2020-06-08T00:00:00Z,SO,7.3,95,2020
2020-06-08T00:00:00Z,SO,10.8,103,2020
2020-06-08T00:00:00Z,SO,6.4,92,2020
2020-06-08T00:00:00Z,SO,7.1,NA,2020
2020-06-08T00:00:00Z,SO,8.4,NA,2020
2020-06-08T00:00:00Z,SO,12.6,117,2020
2020-06-08T00:00:00Z,SO,8.3,NA,2020
2020-06-08T00:00:00Z,SO,7.3,91,2020
2020-06-08T00:00:00Z,CO,30.3,138,2020
2020-06-08T00:00:00Z,CO,40,151,2020
2020-06-08T00:00:00Z,CO,27.7,137,2020
2020-06-08T00:00:00Z,CO,35.4,145,2020
2020-06-10T00:00:00Z,SO,9.1,99,2020
2020-06-10T00:00:00Z,SO,11,110,2020
2020-06-10T00:00:00Z,SO,9.3,101,2020
2020-06-10T00:00:00Z,SO,10.8,106,2020
2020-06-10T00:00:00Z,SO,10.4,103,2020
2020-06-10T00:00:00Z,SO,16.2,121,2020
2020-06-10T00:00:00Z,SO,20.1,126,2020
2020-06-10T00:00:00Z,SO,17.6,123,2020
2020-06-10T00:00:00Z,SO,7.8,89,2020
2020-06-10T00:00:00Z,SO,15.5,118,2020
2020-06-10T00:00:00Z,PI,7.5,93,2020
2020-06-10T00:00:00Z,PI,7,89,2020
2020-06-10T00:00:00Z,PI,4.6,84,2020
2020-06-10T00:00:00Z,PI,5.1,82,2020
2020-06-10T00:00:00Z,PI,6,89,2020
2020-06-10T00:00:00Z,PI,6.9,90,2020
2020-06-10T00:00:00Z,PI,5,76,2020
2020-06-10T00:00:00Z,PI,6.8,99,2020
2020-06-10T00:00:00Z,PI,4.8,87,2020
2020-06-10T00:00:00Z,PI,5.2,85,2020
2020-06-10T00:00:00Z,CU,8.1,96,2020
2020-06-10T00:00:00Z,CU,6.5,90,2020
2020-06-10T00:00:00Z,CU,17.4,121,2020
2020-06-10T00:00:00Z,SO,13.7,110,2020
2020-06-10T00:00:00Z,SO,11.3,105,2020
2020-06-10T00:00:00Z,SO,7.5,92,2020
2020-06-10T00:00:00Z,SO,9.3,NA,2020
2020-06-10T00:00:00Z,SO,14.5,NA,2020
2020-06-10T00:00:00Z,SO,11.1,NA,2020
2020-06-10T00:00:00Z,SO,10.4,NA,2020
2020-06-10T00:00:00Z,SO,11.2,98,2020
2020-06-10T00:00:00Z,SO,12.4,NA,2020
2020-06-10T00:00:00Z,SO,10.3,105,2020
2020-06-10T00:00:00Z,CO,19.4,125,2020
2020-06-16T00:00:00Z,SO,10.3,103,2020
2020-06-16T00:00:00Z,SO,9.6,100,2020
2020-06-16T00:00:00Z,SO,10.2,103,2020
2020-06-16T00:00:00Z,SO,9.4,99,2020
2020-06-16T00:00:00Z,SO,11.5,105,2020
2020-06-16T00:00:00Z,SO,9.9,102,2020
2020-06-16T00:00:00Z,SO,13.4,113,2020
2020-06-16T00:00:00Z,SO,8.1,89,2020
2020-06-16T00:00:00Z,SO,9.4,94,2020
2020-06-16T00:00:00Z,SO,12.3,106,2020
2020-06-16T00:00:00Z,PI,9.5,99,2020
2020-06-16T00:00:00Z,PI,5.7,87,2020
2020-06-16T00:00:00Z,PI,6.3,89,2020
2020-06-16T00:00:00Z,PI,6,86,2020
2020-06-16T00:00:00Z,PI,5.1,84,2020
2020-06-16T00:00:00Z,PI,4.6,81,2020
2020-06-16T00:00:00Z,PI,6.7,92,2020
2020-06-16T00:00:00Z,PI,5.7,90,2020
2020-06-16T00:00:00Z,PI,5.2,83,2020
2020-06-16T00:00:00Z,PI,6.3,90,2020
2020-06-16T00:00:00Z,CU,10.8,102,2020
2020-06-16T00:00:00Z,CU,15.8,125,2020
2020-06-16T00:00:00Z,CU,11.7,112,2020
2020-06-16T00:00:00Z,CU,16.3,119,2020
2020-06-16T00:00:00Z,CU,7.1,92,2020
2020-06-16T00:00:00Z,CU,11.1,108,2020
2020-06-16T00:00:00Z,CU,11.4,110,2020
2020-06-16T00:00:00Z,CU,10.2,102,2020
2020-06-16T00:00:00Z,CU,6.7,91,2020
2020-06-16T00:00:00Z,CU,9.9,103,2020
2020-06-16T00:00:00Z,SO,14.9,114,2020
2020-06-16T00:00:00Z,SO,11.5,NA,2020
2020-06-16T00:00:00Z,SO,7.4,90,2020
2020-06-16T00:00:00Z,SO,11.3,103,2020
2020-06-16T00:00:00Z,SO,9.4,105,2020
2020-06-16T00:00:00Z,SO,10.1,NA,2020
2020-06-16T00:00:00Z,SO,13.1,NA,2020
2020-06-16T00:00:00Z,SO,9,NA,2020
2020-06-16T00:00:00Z,SO,8.5,96,2020
2020-06-22T00:00:00Z,SO,15.3,114,2020
2020-06-22T00:00:00Z,SO,14.3,105,2020
2020-06-22T00:00:00Z,SO,9.3,100,2020
2020-06-22T00:00:00Z,SO,13.3,107,2020
2020-06-22T00:00:00Z,SO,11.7,102,2020
2020-06-22T00:00:00Z,SO,10.3,102,2020
2020-06-22T00:00:00Z,SO,12.4,106,2020
2020-06-22T00:00:00Z,SO,16.3,117,2020
2020-06-22T00:00:00Z,SO,21.3,123,2020
2020-06-22T00:00:00Z,SO,22.4,128,2020
2020-06-22T00:00:00Z,PI,6.4,92,2020
2020-06-22T00:00:00Z,PI,5.6,86,2020
2020-06-22T00:00:00Z,PI,5.1,85,2020
2020-06-22T00:00:00Z,PI,8.1,96,2020
2020-06-22T00:00:00Z,PI,7,90,2020
2020-06-22T00:00:00Z,PI,5,83,2020
2020-06-22T00:00:00Z,PI,9.5,102,2020
2020-06-22T00:00:00Z,PI,9.1,104,2020
2020-06-22T00:00:00Z,PI,5.4,86,2020
2020-06-22T00:00:00Z,PI,5.7,85,2020
2020-06-22T00:00:00Z,CU,21,130,2020
2020-06-22T00:00:00Z,CU,10.7,104,2020
2020-06-22T00:00:00Z,CU,17.8,125,2020
2020-06-22T00:00:00Z,CU,16.5,123,2020
2020-06-22T00:00:00Z,CU,10.6,106,2020
2020-06-22T00:00:00Z,CU,12.5,106,2020
2020-06-22T00:00:00Z,CU,10,101,2020
2020-06-22T00:00:00Z,CU,13.3,107,2020
2020-06-22T00:00:00Z,CU,7.5,92,2020
2020-06-22T00:00:00Z,CU,10.9,102,2020
2020-06-22T00:00:00Z,SO,8.6,99,2020
2020-06-22T00:00:00Z,SO,9.9,NA,2020
2020-06-22T00:00:00Z,SO,12.5,106,2020
2020-06-22T00:00:00Z,SO,14.9,115,2020
2020-06-22T00:00:00Z,SO,9,98,2020
2020-06-22T00:00:00Z,SO,8.8,96,2020
2020-06-23T00:00:00Z,SO,13.3,108,2020
2020-06-23T00:00:00Z,SO,11.7,107,2020
2020-06-23T00:00:00Z,SO,17.1,116,2020
2020-06-23T00:00:00Z,SO,14.9,111,2020
2020-06-23T00:00:00Z,SO,15.3,112,2020
2020-06-23T00:00:00Z,SO,17.1,119,2020
2020-06-23T00:00:00Z,SO,14.9,114,2020
2020-06-23T00:00:00Z,SO,12.7,106,2020
2020-06-23T00:00:00Z,SO,16.3,120,2020
2020-06-23T00:00:00Z,SO,7.6,93,2020
2020-06-23T00:00:00Z,PI,11.9,106,2020
2020-06-23T00:00:00Z,PI,12.6,112,2020
2020-06-23T00:00:00Z,PI,8.8,98,2020
2020-06-23T00:00:00Z,PI,7.8,95,2020
2020-06-23T00:00:00Z,PI,18,121,2020
2020-06-23T00:00:00Z,PI,13.6,112,2020
2020-06-23T00:00:00Z,PI,11.4,103,2020
2020-06-23T00:00:00Z,PI,6.5,90,2020
2020-06-23T00:00:00Z,PI,13.7,114,2020
2020-06-23T00:00:00Z,PI,7.6,97,2020
2020-06-23T00:00:00Z,CU,26.6,135,2020
2020-06-23T00:00:00Z,CU,21.5,130,2020
2020-06-23T00:00:00Z,CU,17.4,117,2020
2020-06-23T00:00:00Z,CU,12.7,109,2020
2020-06-23T00:00:00Z,CU,9.2,101,2020
2020-06-23T00:00:00Z,CU,13.6,112,2020
2020-06-23T00:00:00Z,CU,19.3,122,2020
2020-06-23T00:00:00Z,CU,13.8,110,2020
2020-06-23T00:00:00Z,CU,12.7,109,2020
2020-06-23T00:00:00Z,CU,8.9,100,2020
2020-06-23T00:00:00Z,SO,14.1,113,2020
2020-06-23T00:00:00Z,SO,19,120,2020
2020-06-23T00:00:00Z,SO,11.4,107,2020
2020-06-23T00:00:00Z,SO,8.8,NA,2020
2020-06-23T00:00:00Z,SO,13.5,NA,2020
2020-06-23T00:00:00Z,SO,12.7,108,2020
2020-06-23T00:00:00Z,SO,13.3,NA,2020
2020-06-23T00:00:00Z,SO,9.7,102,2020
2020-06-23T00:00:00Z,SO,11.2,104,2020
2020-06-29T00:00:00Z,SO,14.4,115,2020
2020-06-29T00:00:00Z,PI,4.6,83,2020
2020-06-29T00:00:00Z,PI,5.8,84,2020
2020-06-29T00:00:00Z,PI,18,118,2020
2020-06-29T00:00:00Z,PI,13.4,112,2020
2020-06-29T00:00:00Z,PI,5.7,78,2020
2020-06-29T00:00:00Z,PI,11.5,103,2020
2020-06-29T00:00:00Z,PI,6.5,90,2020
2020-06-29T00:00:00Z,PI,7,92,2020
2020-06-29T00:00:00Z,PI,8,95,2020
2020-06-29T00:00:00Z,PI,6.2,84,2020
2020-06-29T00:00:00Z,CU,NA,110,2020
2020-06-29T00:00:00Z,CU,10.2,104,2020
2020-06-29T00:00:00Z,CU,12.3,110,2020
2020-07-03T00:00:00Z,PI,9,99,2020
2020-07-03T00:00:00Z,PI,7.9,97,2020
2020-07-03T00:00:00Z,PI,7.9,99,2020
2020-07-03T00:00:00Z,PI,6.9,93,2020
2020-07-03T00:00:00Z,PI,7.6,97,2020
2020-07-03T00:00:00Z,PI,7.9,95,2020
2020-07-03T00:00:00Z,PI,7.5,95,2020
2020-07-03T00:00:00Z,PI,7.2,93,2020
2020-07-03T00:00:00Z,PI,12.6,110,2020
2020-07-03T00:00:00Z,PI,12.4,105,2020
2020-07-03T00:00:00Z,CU,8,94,2020
2020-07-03T00:00:00Z,CU,15.6,122,2020
2020-07-03T00:00:00Z,CU,8.6,96,2020
2020-07-03T00:00:00Z,CU,9.6,105,2020
2020-07-03T00:00:00Z,CU,6.7,90,2020
2020-07-03T00:00:00Z,CU,10.7,116,2020
2020-07-03T00:00:00Z,CU,22.4,132,2020
2020-07-03T00:00:00Z,CU,6.5,98,2020
2020-07-03T00:00:00Z,CU,12.7,113,2020
2020-07-03T00:00:00Z,CO,4.2,76,2020
2020-07-03T00:00:00Z,CO,5,80,2020
2020-07-06T00:00:00Z,SO,9.8,95,2020
2020-07-06T00:00:00Z,SO,10.5,101,2020
2020-07-06T00:00:00Z,PI,4.6,84,2020
2020-07-06T00:00:00Z,PI,8.8,98,2020
2020-07-06T00:00:00Z,PI,12.6,110,2020
2020-07-06T00:00:00Z,PI,12,110,2020
2020-07-06T00:00:00Z,PI,14.3,114,2020
2020-07-06T00:00:00Z,PI,4.8,81,2020
2020-07-06T00:00:00Z,PI,8.9,101,2020
2020-07-06T00:00:00Z,PI,6.7,93,2020
2020-07-06T00:00:00Z,PI,6.6,91,2020
2020-07-06T00:00:00Z,PI,5.4,85,2020
2020-07-06T00:00:00Z,CO,34.1,142,2020
2020-07-06T00:00:00Z,CO,28.2,134,2020
2020-07-07T00:00:00Z,SO,16.7,119,2020
2020-07-07T00:00:00Z,PI,8.3,97,2020
2020-07-07T00:00:00Z,PI,8.9,98,2020
2020-07-07T00:00:00Z,PI,14.7,114,2020
2020-07-07T00:00:00Z,PI,8.5,97,2020
2020-07-07T00:00:00Z,PI,15.7,119,2020
2020-07-07T00:00:00Z,PI,9.1,96,2020
2020-07-07T00:00:00Z,PI,9.1,98,2020
2020-07-07T00:00:00Z,PI,11,116,2020
2020-07-07T00:00:00Z,PI,10.5,103,2020
2020-07-07T00:00:00Z,PI,12.3,111,2020
2020-07-07T00:00:00Z,CU,10,102,2020
2020-07-07T00:00:00Z,CU,13.6,111,2020
2015-05-16T00:00:00Z,CO,24.5,130,2015
2015-05-16T00:00:00Z,CU,7.1,90,2015
2015-05-16T00:00:00Z,CU,NA,NA,2015
2015-05-16T00:00:00Z,CU,17.9,122,2015
2015-05-16T00:00:00Z,CU,NA,NA,2015
2015-05-16T00:00:00Z,CU,14.6,114,2015
2015-05-16T00:00:00Z,CU,10.7,101,2015
2015-05-16T00:00:00Z,CU,NA,NA,2015
2015-05-16T00:00:00Z,CU,NA,NA,2015
2015-05-16T00:00:00Z,CU,14.9,114,2015
2015-05-16T00:00:00Z,CU,NA,NA,2015
2015-05-16T00:00:00Z,PI,7.4,86,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,12.9,109,2015
2015-05-16T00:00:00Z,SO,22.5,128,2015
2015-05-16T00:00:00Z,SO,9,100,2015
2015-05-16T00:00:00Z,SO,11,101,2015
2015-05-16T00:00:00Z,SO,10.8,103,2015
2015-05-16T00:00:00Z,SO,10.8,95,2015
2015-05-16T00:00:00Z,SO,16,116,2015
2015-05-16T00:00:00Z,SO,9.3,94,2015
2015-05-16T00:00:00Z,SO,12.7,104,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,10.6,99,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-16T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,CO,21.8,123,2015
2015-05-19T00:00:00Z,CO,30.3,140,2015
2015-05-19T00:00:00Z,CU,15.8,114,2015
2015-05-19T00:00:00Z,CU,NA,NA,2015
2015-05-19T00:00:00Z,CU,13.4,109,2015
2015-05-19T00:00:00Z,CU,NA,120,2015
2015-05-19T00:00:00Z,CU,7.2,89,2015
2015-05-19T00:00:00Z,CU,16.5,118,2015
2015-05-19T00:00:00Z,CU,16.1,116,2015
2015-05-19T00:00:00Z,CU,16.4,120,2015
2015-05-19T00:00:00Z,CU,12.9,107,2015
2015-05-19T00:00:00Z,CU,12.8,108,2015
2015-05-19T00:00:00Z,PI,NA,NA,2015
2015-05-19T00:00:00Z,PI,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,11.5,104,2015
2015-05-19T00:00:00Z,SO,9.4,96,2015
2015-05-19T00:00:00Z,SO,9.2,94,2015
2015-05-19T00:00:00Z,SO,9.2,95,2015
2015-05-19T00:00:00Z,SO,6.9,89,2015
2015-05-19T00:00:00Z,SO,9.6,96,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,8.9,97,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,5.2,76,2015
2015-05-19T00:00:00Z,SO,11.3,108,2015
2015-05-19T00:00:00Z,SO,7.7,95,2015
2015-05-19T00:00:00Z,SO,9.1,99,2015
2015-05-19T00:00:00Z,SO,9.2,104,2015
2015-05-19T00:00:00Z,SO,13,112,2015
2015-05-19T00:00:00Z,SO,7.4,97,2015
2015-05-19T00:00:00Z,SO,20,127,2015
2015-05-19T00:00:00Z,SO,7.4,94,2015
2015-05-19T00:00:00Z,SO,11.1,108,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,10.3,107,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-19T00:00:00Z,SO,NA,NA,2015
2015-05-20T00:00:00Z,CO,36.5,147,2015
2015-05-20T00:00:00Z,CU,5.5,81,2015
