2.5%,97.5%,estimate,region,site_id,year,month,day,species,stage,louse_species
0,0.07500000000000002,0.03750000000000001,DI,D09,2017,06,12,SO,motile,lep
0,0.07500000000000002,0.03750000000000001,DI,D27,2017,06,13,SO,motile,lep
0,0,0,JS,J09,2017,06,13,SO,motile,lep
0,0.10000000000000002,0.05000000000000001,JS,J03,2017,06,14,SO,motile,lep
0,0,0,DI,D22,2017,06,19,SO,motile,lep
0,0.3,0.15,DI,D09,2017,06,20,SO,motile,lep
0,0,0,JS,J02,2017,06,20,SO,motile,lep
0,0,0,JS,J09,2017,06,21,SO,motile,lep
0,0.09375,0.046875,DI,D09,2017,06,26,SO,motile,lep
0,0.20000000000000004,0.10000000000000002,JS,J09,2017,06,27,SO,motile,lep
0,0,0,DI,D10,2017,06,28,SO,motile,lep
0,0,0,JS,J02,2017,06,28,SO,motile,lep
0,0,0,DI,D27,2017,07,04,SO,motile,lep
0,0,0,DI,D09,2017,07,05,SO,motile,lep
0,0,0,JS,J09,2017,07,06,SO,motile,lep
0,0,0,JS,J11,2018,05,21,SO,motile,lep
0,0.5,0.25,DI,D09,2018,05,22,SO,motile,lep
0,0,0,DI,D27,2018,05,23,SO,motile,lep
0,0,0,DI,D09,2018,05,28,SO,motile,lep
0,0,0,DI,D27,2018,05,29,SO,motile,lep
0,0,0,DI,D10,2018,05,30,SO,motile,lep
0,0,0,JS,J09,2018,05,31,SO,motile,lep
0,0,0,JS,J03,2018,06,03,SO,motile,lep
0,0,0,DI,D09,2018,06,04,SO,motile,lep
0,0,0,DI,D27,2018,06,05,SO,motile,lep
0,0,0,DI,D10,2018,06,07,SO,motile,lep
0,0,0,JS,J09,2018,06,07,SO,motile,lep
0,0,0,DI,D09,2018,06,11,SO,motile,lep
0,0,0,JS,J02,2018,06,12,SO,motile,lep
0,0,0,JS,J09,2018,06,14,SO,motile,lep
0,0,0,DI,D10,2018,06,20,SO,motile,lep
0,0,0,JS,J02,2018,06,20,SO,motile,lep
0,0,0,JS,J09,2018,06,21,SO,motile,lep
0,0,0,JS,J03,2018,06,23,SO,motile,lep
0,1,0.5,DI,D09,2018,06,27,SO,motile,lep
0,0,0,JS,J09,2018,06,28,SO,motile,lep
0,0,0,JS,J03,2018,07,03,SO,motile,lep
0,0,0,JS,J03,2018,07,09,SO,motile,lep
0,0,0,JS,J09,2018,07,09,SO,motile,lep
0,0,0,DI,D09,2019,05,21,SO,motile,lep
0,0,0,DI,D09,2019,05,25,SO,motile,lep
0,0,0,DI,D22,2019,05,26,SO,motile,lep
0,0,0,DI,D27,2019,05,26,SO,motile,lep
0,0,0,JS,J11,2019,05,26,SO,motile,lep
0,0,0,DI,D35,2019,05,27,SO,motile,lep
0,0,0,DI,D09,2019,05,28,SO,motile,lep
0,0,0,DI,D27,2019,05,29,SO,motile,lep
0,0,0,JS,J02,2019,05,29,SO,motile,lep
0,0,0,DI,D35,2019,05,30,SO,motile,lep
0,0,0,JS,J11,2019,05,30,SO,motile,lep
0,0,0,JS,J03,2019,05,31,SO,motile,lep
0,0,0,DI,D27,2019,06,01,SO,motile,lep
0,0,0,DI,D09,2019,06,02,SO,motile,lep
0,0.5,0.25,DI,D35,2019,06,03,SO,motile,lep
0,0,0,DI,D27,2019,06,04,SO,motile,lep
0,0,0,DI,D09,2019,06,05,SO,motile,lep
0,0,0,JS,J11,2019,06,05,SO,motile,lep
0,0,0,DI,D10,2019,06,06,SO,motile,lep
0,0,0,JS,J02,2019,06,06,SO,motile,lep
0,0,0,JS,J11,2019,06,06,SO,motile,lep
0,0.3,0.15,JS,J03,2019,06,09,SO,motile,lep
0,0.3,0.15,DI,D09,2019,06,10,SO,motile,lep
0,0,0,JS,J11,2019,06,10,SO,motile,lep
0,0,0,DI,D22,2019,06,11,SO,motile,lep
0,0,0,DI,D27,2019,06,11,SO,motile,lep
0,0,0,JS,J03,2019,06,11,SO,motile,lep
0,0.3,0.15,DI,D10,2019,06,12,SO,motile,lep
0,0,0,JS,J11,2019,06,16,SO,motile,lep
0,0,0,DI,D09,2019,06,17,SO,motile,lep
0,0,0,DI,D35,2019,06,20,SO,motile,lep
0,0,0,DI,D09,2019,06,24,SO,motile,lep
0,0.3,0.15,JS,J11,2019,06,24,SO,motile,lep
0,0,0,DI,D22,2019,06,25,SO,motile,lep
0,0,0,JS,J02,2019,06,28,SO,motile,lep
0,0,0,JS,J11,2019,06,29,SO,motile,lep
0,0,0,DI,D09,2019,07,02,SO,motile,lep
0,0,0,DI,D35,2019,07,04,SO,motile,lep
0,0,0,JS,J03,2019,07,04,SO,motile,lep
0,0,0,JS,J11,2019,07,06,SO,motile,lep
0,0,0,DI,D09,2019,07,08,SO,motile,lep
0,0,0,JS,J03,2019,07,09,SO,motile,lep
0,0,0,DI,D35,2019,07,11,SO,motile,lep
0,0,0,JS,J11,2019,07,11,SO,motile,lep
0,0,0,DI,D09,2019,07,22,SO,motile,lep
0,0,0,DI,D09,2020,05,19,SO,motile,lep
0,0,0,DI,D10,2020,05,22,SO,motile,lep
0,0.23076923076923075,0.11538461538461538,DI,D09,2020,05,26,SO,motile,lep
0,1.4,0.7,DI,D27,2020,05,27,SO,motile,lep
0,0,0,DI,D09,2020,06,02,SO,motile,lep
0,0,0,DI,D35,2020,06,05,SO,motile,lep
0,0.2333333333333333,0.11666666666666665,DI,D09,2020,06,08,SO,motile,lep
0,0.15,0.075,DI,D27,2020,06,10,SO,motile,lep
0,0.1764705882352941,0.08823529411764705,DI,D09,2020,06,16,SO,motile,lep
0,0,0,DI,D09,2020,06,22,SO,motile,lep
0,0,0,DI,D27,2020,06,23,SO,motile,lep
0,0,0,DI,D09,2020,06,29,SO,motile,lep
0,0,0,DI,D09,2020,07,06,SO,motile,lep
0,0,0,DI,D27,2020,07,07,SO,motile,lep
0,0,0,DI,D09,2021,05,25,SO,motile,lep
0,0,0,DI,D09,2021,05,31,SO,motile,lep
0,0.15,0.075,DI,D10,2021,06,04,SO,motile,lep
0,0,0,DI,D09,2021,06,07,SO,motile,lep
0,0,0,DI,D27,2021,06,08,SO,motile,lep
0,0.20000000000000004,0.10000000000000002,DI,D09,2021,06,14,SO,motile,lep
0,0.3,0.15,DI,D09,2021,06,21,SO,motile,lep
0,0,0,DI,D09,2021,06,28,SO,motile,lep
0,0,0,DI,D09,2022,06,06,SO,motile,lep
0,0,0,DI,D27,2022,06,14,SO,motile,lep
0,0.42857142857142855,0.21428571428571427,DI,D10,2022,06,17,SO,motile,lep
0,0.3,0.15,DI,D09,2022,06,20,SO,motile,lep
0,0,0,DI,D09,2022,06,28,SO,motile,lep
0,0,0,DI,D09,2022,07,04,SO,motile,lep
0,0,0,DI,D10,2022,07,07,SO,motile,lep
