station,date,yday,mean_temp,mean_do,mean_salinity
QU39,2015-03-18T16:46:23Z,77,9.027393333333334,6.58871,28.06689
QU39,2015-03-24T16:46:13Z,83,9.158583333333333,6.623606666666666,28.017686666666666
QU39,2015-03-26T19:03:59Z,85,9.26007,6.614613333333334,28.045776666666665
QU39,2015-03-31T16:37:10Z,90,9.49267,6.38656,27.966873333333332
QU39,2015-04-06T16:13:00Z,96,9.589426666666666,6.400766666666667,27.722856666666665
QU39,2015-04-14T16:11:23Z,104,9.921683333333334,7.139446666666666,27.374223333333333
QU39,2015-04-15T15:33:01Z,105,9.926546666666667,7.212533333333333,27.55564
QU39,2015-04-22T15:38:16Z,112,9.760133333333334,5.517333333333333,28.46746
QU39,2015-05-01T15:09:40Z,121,10.505726666666666,7.2974499999999995,27.98288
QU39,2015-05-05T16:02:01Z,125,10.764023333333334,7.123793333333333,27.998116666666668
QU39,2015-05-11T18:43:10Z,131,11.393943333333333,6.7567,27.990003333333334
QU39,2015-05-12T20:47:13Z,132,10.796806666666667,6.00379,28.391096666666666
QU39,2015-05-13T15:22:54Z,133,10.930742857142857,6.022825,28.428264285714285
QU39,2015-05-21T13:52:54Z,141,11.987516666666666,5.54654,28.37085666666667
QU39,2015-05-26T13:35:24Z,146,12.84689,5.875963333333333,28.046243333333333
QU39,2015-05-27T14:19:29Z,147,12.392050000000001,5.60739,28.287286666666667
QU39,2015-06-03T15:44:52Z,154,11.758592857142856,4.954042857142857,28.543950000000002
QU39,2015-06-09T13:52:46Z,160,10.799183333333334,3.9502866666666665,28.6887
QU39,2015-06-15T14:38:00Z,166,10.413886666666667,3.9925966666666666,29.08049
QU39,2015-06-16T17:57:23Z,167,10.898056666666667,4.547206666666667,28.701293333333332
QU39,2015-06-17T15:50:38Z,168,9.910562500000001,3.3666875,29.3543625
QU39,2015-06-22T18:42:27Z,173,10.3957,3.7531999999999996,29.207050000000002
QU39,2015-06-24T13:57:41Z,175,13.383686666666666,5.59875,27.98582
QU39,2015-06-30T14:36:15Z,181,10.439588235294117,3.9528823529411765,24.984070588235294
QU39,2015-07-06T18:55:22Z,187,10.830483333333333,3.79002,28.939473333333332
QU39,2015-07-07T14:58:36Z,188,10.15095,3.550678125,26.877903125
QU39,2015-07-16T16:14:54Z,197,13.140226666666667,4.53282,28.140706666666667
QU39,2015-07-22T15:42:57Z,203,12.29804,4.374113333333334,28.35367
QU39,2015-07-23T16:33:58Z,204,11.885593333333333,4.137573333333333,28.382076666666666
QU39,2015-07-28T15:42:47Z,209,12.893265625,4.5047875,26.595915625
QU39,2016-02-02T19:39:22Z,33,7.9655,6.028203448275862,28.458806666666668
QU39,2016-02-04T18:38:32Z,35,7.914433333333333,7.005556666666667,28.260226666666668
QU39,2016-02-09T18:38:43Z,40,7.892463333333334,7.029326666666667,28.220596666666665
QU39,2016-02-09T20:12:48Z,40,7.86741,6.422363333333333,28.180933333333332
QU39,2016-02-16T19:12:52Z,47,7.966636666666667,NA,27.61606
QU39,2016-02-22T19:05:59Z,53,8.032276666666666,7.169426666666666,27.77524
QU39,2016-02-23T19:26:34Z,54,8.033063333333333,7.10985,27.60659666666667
QU39,2016-03-07T17:23:34Z,67,8.338366666666667,7.2987633333333335,27.09084
QU39,2016-03-15T16:58:02Z,75,8.245453333333334,6.55968,26.88057
QU39,2016-03-15T18:48:38Z,75,8.28527,6.54555,26.911646666666666
QU39,2016-03-18T17:11:15Z,78,8.37346,7.099316666666667,27.11822
QU39,2016-03-18T17:24:06Z,78,8.37056,6.39173,27.11205
QU39,2016-03-18T17:56:22Z,78,8.379480000000001,6.3853,27.095343333333332
QU39,2016-03-18T17:58:33Z,78,8.37488,7.040783333333334,27.096096666666668
QU39,2016-03-21T16:40:58Z,81,8.59264,5.705586666666667,27.370946666666665
QU39,2016-03-22T16:35:18Z,82,8.69125,5.74677,27.328086666666668
QU39,2016-03-22T18:02:23Z,82,8.69928,5.622643333333333,27.40523
QU39,2016-03-24T16:15:03Z,84,8.8666366666666665,5.84652,27.60731
QU39,2016-03-28T21:32:42Z,88,8.985326666666667,5.24405,28.083650000000002
QU39,2016-03-29T16:14:51Z,89,8.968396666666667,5.3560099999999995,27.92162
QU39,2016-03-29T17:51:40Z,89,9.015236666666667,5.504556666666667,27.811563333333332
QU39,2016-03-30T20:57:02Z,90,9.127593333333333,5.434136666666666,27.917223333333332
QU39,2016-03-31T16:33:20Z,91,9.193616666666667,6.24443,27.754096666666666
QU39,2016-04-01T17:26:14Z,92,9.309113333333332,6.337053333333333,27.826236666666667
QU39,2016-04-04T17:48:38Z,95,9.569303333333334,6.3732,27.9907
QU39,2016-04-08T16:04:13Z,99,10.143303333333334,7.52703,27.522806666666668
QU39,2016-04-08T17:54:55Z,99,9.916236666666666,7.112566666666667,27.752033333333333
QU39,2016-04-14T15:52:45Z,105,10.16598,7.08055,27.766793333333332
QU39,2016-04-14T17:43:58Z,105,10.177003333333333,7.10919,27.737696666666668
QU39,2016-04-22T16:29:09Z,113,10.6833,6.33211,27.76842
QU39,2016-04-26T20:43:05Z,117,10.50899,5.661063333333333,27.98078
QU39,2016-04-27T17:37:15Z,118,10.375425806451613,5.6712096774193546,26.953864516129034
QU39,2016-04-28T15:15:09Z,119,10.465706666666666,5.514793333333333,28.22072
QU39,2016-04-28T17:07:01Z,119,10.44818,5.37394,28.111146666666667
QU39,2016-05-04T16:18:45Z,125,10.305413333333334,5.117063333333333,28.270123333333334
QU39,2016-05-06T16:00:07Z,127,10.11433,4.83659,28.57104
QU39,2016-05-08T19:33:00Z,129,10.203693333333334,4.708706666666667,28.98084
QU39,2016-05-09T15:11:42Z,130,9.918673333333334,4.834296666666667,28.9026
QU39,2016-05-09T16:39:04Z,130,10.001613333333333,4.9471533333333335,28.84537
QU39,2016-05-18T18:02:28Z,139,12.245266666666666,7.045546666666667,27.921413333333334
QU39,2016-05-19T14:48:40Z,140,13.878442857142858,9.634314285714286,27.188728571428573
QU39,2016-05-19T14:53:17Z,140,11.671486666666667,7.0045633333333335,28.296506666666666
QU39,2016-05-29T18:54:44Z,150,11.740856666666666,5.7396899999999995,28.29186
QU39,2016-05-30T14:45:17Z,151,12.208823333333333,5.932236666666666,27.93313
QU39,2016-05-30T16:13:12Z,151,12.419866666666666,6.040563333333333,27.80338666666667
QU39,2016-06-06T20:08:09Z,158,11.764016666666667,4.929696666666667,28.154846666666668
QU39,2016-06-06T21:14:03Z,158,12.162806666666667,5.1038266666666665,27.93847
QU39,2016-06-06T22:49:09Z,158,12.546506666666666,5.225126666666666,27.776113333333335
QU39,2016-06-08T15:41:09Z,160,11.52976,4.8677866666666665,28.17161
QU39,2016-06-09T14:44:59Z,161,12.05658,5.107093333333333,27.887326666666667
QU39,2016-06-09T16:34:35Z,161,11.780936666666667,4.950183333333333,28.026106666666667
QU39,2016-06-19T19:38:55Z,171,12.688636666666666,4.93135,27.507686666666668
QU39,2016-06-20T14:22:22Z,172,12.89972,4.995773333333333,27.385946666666666
QU39,2016-06-20T15:57:21Z,172,12.54509,4.838753333333333,27.598946666666667
QU39,2016-06-29T17:43:04Z,181,12.079136666666667,4.328076666666667,27.779633333333333
