x,y,region,year,daily_percent,species
184,37.055003289117884,DI,2017,2.192680422938352,Chum
185,39.302382224258544,DI,2017,2.2473789351406595,Chum
186,41.595990978521954,DI,2017,2.29360875426341,Chum
142,34.79846779069593,DI,2018,NA,Sockeye
143,39.70061110952816,DI,2018,4.9021433188322305,Sockeye
144,44.8186381675043,DI,2018,5.1180270579761356,Sockeye
145,50.04882645150925,DI,2018,5.230188284004953,Sockeye
146,55.2779464397786,DI,2018,5.229119988269353,Sockeye
147,60.39286059324798,DI,2018,5.114914153469378,Sockeye
148,65.29010592350323,DI,2018,4.897245330255252,Sockeye
149,69.8837857546144,DI,2018,4.59367983111116,Sockeye
150,74.11058509163583,DI,2018,4.226799337021433,Sockeye
151,77.93148996834438,DI,2018,3.8209048767085534,Sockeye
152,81.3305409951404,DI,2018,3.399051026796016,Sockeye
153,84.31145415127101,DI,2018,2.9809131561306117,Sockeye
154,86.89311426228477,DI,2018,2.581660111013761,Sockeye
155,89.10484285603583,DI,2018,2.2117285937510616,Sockeye
156,90.98208543624354,DI,2018,1.8772425802077066,Sockeye
157,92.56287463835649,DI,2018,1.5807892021129533,Sockeye
158,93.88518431450912,DI,2018,1.3223096761526278,Sockeye
159,94.98512682899916,DI,2018,1.0999425144900385,Sockeye
160,95.89585929708633,DI,2018,0.9107324680871756,Sockeye
161,96.64703544439271,DI,2018,0.7511761473063814,Sockeye
162,97.26464639169977,DI,2018,0.6176109473070568,Sockeye
163,97.771117958,DI,2018,0.5064715663002346,Sockeye
164,98.18556183270182,DI,2018,0.4144438747018171,Sockeye
165,98.52410627411443,DI,2018,0.3385444414126084,Sockeye
166,98.8002557134358,DI,2018,0.27614943932137237,Sockeye
167,99.02524696689946,DI,2018,0.22499125346365645,Sockeye
168,99.20838307361976,DI,2018,0.18313610672029768,Sockeye
169,99.35733496299572,DI,2018,0.14895188937596515,Sockeye
170,99.47840718335566,DI,2018,0.12107222035993459,Sockeye
171,99.57676766279384,DI,2018,0.09836047943818471,Sockeye
172,99.65664362625694,DI,2018,0.07987596346309545,Sockeye
173,99.7214868905501,DI,2018,0.06484326429315956,Sockeye
174,99.77411218327867,DI,2018,0.05262529272857819,Sockeye
175,99.81681214779749,DI,2018,0.042699964518817524,Sockeye
176,99.85145248158065,DI,2018,0.034640333783158894,Sockeye
177,99.87955032513591,DI,2018,0.02809784355525835,Sockeye
178,99.90233864451781,DI,2018,0.02278831938190251,Sockeye
142,2.0042525210508204,DI,2018,NA,Pink
143,2.437187162525343,DI,2018,0.43293464147452276,Pink
144,2.960813658611627,DI,2018,0.5236264960862838,Pink
