hkg_Alert,Unique,ufn,Alternate,Prog,Species,Trip,Location,SWFW,Gear,Year,Date,SEASON1,Stock,Histology,SmAd,HW,HatcheryWild,Set,STATION,STATION_NAME,Length,Mass,Sex,Comments,Comments2,Dissection Comments,catch_R,Catch_Sub_region,Catch_Region,Latitude,Longitude,Unique1,Tissue,LOD,Value,ae_sal,Arena1,arena2,ascv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,hkg,ic_hof,ic_mul,ihnv,ku_thy,lo_sal,mitov,my_arc,my_ins,na_sal,ne_per,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,prv,pspv,re_sal,reov,rlo,sch,SGPV,smallUK,sp_des,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
OK,2015-0047-108-2525,U2525,2015-06-07-D07-PI-3,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-07,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-67,D07,Hoskyn Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2525,Mixed,NO,AvgCopy,0,0,0,0,448.4359987,0,0,0,0,0,0,0,NA,38.47583048,0,0,0,0,0,0,0,0,0,0,0,0,17.77352481,1236.814483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2526,U2526,2015-06-13-D07-PI-1,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-13,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-81,D07,Hoskyn Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2526,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2527,U2527,2015-07-14-D09-PI-1,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-07-14,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-138,D09,Okisollo Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2527,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,125.7279714,0,0,0,0,0,0,0,0,0,1004464.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2528,U2528,2015-05-21-D07-PI-7,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-05-21,Spring,NA,NA,Smolt,NA,Wild,2015-0047-S-16,D07,Hoskyn Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2528,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,-999,2.594692023,NA,4.702387681,0,0,0,0,0,0,0,0,0,0,0,0,0,109402.9468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2529,U2529,2015-06-13-D07-PI-3,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-13,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-81,D07,Hoskyn Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2529,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,-999,0,102.5994056,770.9195373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2530,U2530,2015-06-07-D07-PI-4,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-07,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-67,D07,Hoskyn Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2530,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126175.3758,0,0,0,0,0,0,0,88.26232443,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2531,U2531,2015-06-07-J09-PI-8,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-07,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-71,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2531,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1725.499356,0,117.2643772,1145.664007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2532,U2532,2015-06-07-J09-PI-6,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-07,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-71,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2532,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.257170303,0,0,0,0,0,0,0,0,0,0,0,0,1245.369578,12538.49811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2533,U2533,2015-06-07-J09-PI-9,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-07,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-71,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2533,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,-999,0,397.8911458,515.1567873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2637,U2637,2015-06-16-J02-PI-9,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2637,Mixed,NO,AvgCopy,0,0,0,0,18937.10233,0,0,0,0,0,0,0,NA,18999.09351,0,0,0,0,0,0,0,0,0,0,7048.928202,0,23868.58149,6853.879384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2638,U2638,2015-06-16-J02-PI-1,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2638,Mixed,NO,AvgCopy,0,0,0,0,1573.012099,0,0,0,0,0,0,0,NA,15421.41109,0,0,0,0,0,0,0,0,0,0,0,0,0.8443313284,1614.410806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2639,U2639,2015-06-16-J02-PI-8,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2639,Mixed,NO,AvgCopy,0,0,0,0,380.1173045,0,0,0,0,0,919.3993524,0,NA,75135.91218,0,0,0,0,0,12.52620248,0,0,0,0,0,0,0,194.7167814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2640,U2640,2015-06-16-J02-PI-6,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2640,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,61316.95338,0,0,0,0,0,0,0,0,0,0,154.1607966,0,0,-999,0,0,0,0,0,0,0,143.3166779,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2641,U2641,2015-06-16-J02-PI-2,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2641,Mixed,NO,AvgCopy,0,0,0,0,57.90362654,0,0,0,0,0,0,0,NA,61932.76123,0,0,0,0,0,0,0,0,0,0,15.17167463,0,0,12161.91007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2642,U2642,2015-06-16-J09-PI-3,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2642,Mixed,NO,AvgCopy,0,0,0,0,52.9228288,0,0,0,0,0,0,0,NA,131.9728091,0,0,0,0,0,0,0,0,0,0,1043.04134,0,4803.925409,1191.548899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2643,U2643,2015-06-16-J09-PI-6,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2643,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,21.75050704,0,0.00927803213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2644,U2644,2015-06-16-J09-PI-2,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-92,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2644,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,683.7619525,0,1520.879354,145.5046192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2658,U2658,2015-06-19-J02-PI-10,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-19,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-98,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2658,Mixed,NO,AvgCopy,0,0,0,0,412.2711455,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.339989266,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2659,U2659,2015-06-19-J02-PI-7,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-19,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-98,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2659,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,4721.45584,0,0,0,0,0,0,0,0,0,0,0,0,0,33.04231709,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2834,U2834,2015-06-22-D09-PI-7,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-22,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-109,D09,Okisollo Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2834,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,2.922645157,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,170.2644954,1140.726463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2835,U2835,2015-06-22-D09-PI-5,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-22,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-109,D09,Okisollo Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2835,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,73.54037645,0,0,0,0,0,0,0,0,0,0,0,0,838.4858806,692.0164574,0,0,0,0,0,0,0,108.4809119,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2836,U2836,2015-06-22-D09-PI-6,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-22,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-109,D09,Okisollo Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2836,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,7584.133114,0,0,0,0,0,0,458.3860735,94.94075087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2837,U2837,2015-06-22-D09-PI-3,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-22,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-109,D09,Okisollo Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2837,Mixed,NO,AvgCopy,0,0,0,0,39.94667056,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78694731,162.2662999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2838,U2838,2015-06-09-D09-PI-1,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-09,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-76,D09,Okisollo Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.307276,-125.329834,2015-0047-108-2838,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,-999,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12910.00584,0,0,0,0,0,0,0,12.8338942,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2839,U2839,2015-06-09-D07-PI-2,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-09,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-77,D07,Hoskyn Channel,NA,NA,NA,At Hakai Quadra,NA,NA,P013,DI,VIN,50.190769,-125.143142,2015-0047-108-2839,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2840,U2840,2015-06-23-J09-PI-5,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-23,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2840,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.494103664,0,0,0,0,0,0,0,0,0,0,0,0,0.04001849786,4084.483395,0,0,0,0,0,0,0,620.2764733,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2841,U2841,2015-06-23-J09-PI-2,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-23,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-111,J09,Blinkhorn Peninsula,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.544011,-126.814611,2015-0047-108-2841,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,78.39042543,0,0,0,0,0,0,0,0,0,0,3519.084041,0,13.1950005,911.6470881,0,0,0,0,0,0,0,209.3155424,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2842,U2842,2015-06-16-J02-PI-4,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2842,Mixed,NO,AvgCopy,0,0,0,0,100.8646683,0,0,0,0,0,0,0,NA,370.8393995,0,0,0,0,0,0,0,0,0,0,8029.828578,0,28.78663455,9393.983662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2843,U2843,2015-06-16-J02-PI-7,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2843,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,103.2820938,0,0,0,0,0,0,0,0,0,0,530.003016,0,117.7216385,1781.189583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2844,U2844,2015-06-16-J02-PI-5,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2844,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,56.53802571,0,0,0,0,0,0,0,0,0,0,12.20702259,0,0,725.5951691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2845,U2845,2015-06-16-J02-PI-3,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2845,Mixed,NO,AvgCopy,0,0,0,0,298.6356883,0,0,0,0,0,0,0,NA,232.8705019,0,0,0,0,0,0,0,0,0,0,3083.989479,0,824.2643278,8552.753451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2015-0047-108-2846,U2846,2015-06-16-J02-PI-10,Hakai,Pink,2015 Hakai Collections,NA,SW,NA,2015,2015-06-16,Summer,NA,NA,Smolt,NA,Wild,2015-0047-S-93,J02,Swanson Island,NA,NA,NA,At Hakai Quadra,NA,NA,P012,JS,VIN,50.599433,-126.703364,2015-0047-108-2846,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,NA,4390.6801160000005,0,0,0,0,0,0,0,0,0,0,1312.912624,0,26988.53395,170532.2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
